description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1689005470,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1689005470,Yes
Ermelo,eml001,4,1689005470,Unknown
Ravenstein,Rvs001,6,1689005470,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1689005470,Yes
Schagen,sgn001,4,1689005470,Yes
Oldenzaal,odz001,1,1689005470,Yes
Cuijk,ck001,12,1689005470,Yes
Goes,gs003,16,1689005470,Yes
Vroomshoop,vhp001,4,1689005470,Yes
Best,bet001,12,1689005470,Yes
Winterswijk,ww001,4,1689005470,Yes
Amsterdam Bijlmer ArenA,asb003,25,1689005470,Yes
Utrecht Centraal Jaarbeursplein,ut016,473,1689005470,Yes
Zuidhorn,Zh001,5,1689005470,Yes
Soestdijk,sd001,2,1689005470,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,5,1689005470,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,32,1689005470,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,13,1689005470,Yes
Maarheeze,mz001,2,1689005470,Yes
Den Haag HS,gv001,33,1689005470,Yes
Heerhugowaard,hwd003,17,1689005470,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,18,1689005470,Yes
Deventer Boerhavelaan,dv003,20,1689005470,Yes
Uden,Ow002,6,1689005470,Yes
Deventer,dv001,123,1689005470,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1689005470,Yes
Den Helder Zuid,hdrz001,4,1689005470,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,177,1689005470,Yes
Sneek,sk001,2,1689005470,Yes
Geldrop,Gp001,1,1689005470,Yes
Oudenbosch,odb001,3,1689005470,Yes
Anna Paulowna,ana001,1,1689005470,Yes
Horst Sevenum,hrt001,5,1689005470,Yes
Amersfoort Schothorst,amfs001,26,1689005470,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,46,1689005470,Yes
OV-ebike Arnhem Centrum,ah003,10,1689005470,Yes
Gilze Rijen,gz001,5,1689005470,Yes
Emmen,emn001,16,1689005470,No
Halfweg Zwanenburg,hwzb001,2,1689005470,Yes
Hoorn Kersenboogerd,hnk001,6,1689005470,Yes
Hoorn,hn001,43,1689005470,Yes
Rotterdam Kralingse Zoom,Rta003,15,1689005470,Yes
Rhenen,rhn001,1,1689005470,Yes
Rijssen,rsn001,4,1689005470,Yes
Venlo,vl001,41,1689005470,Yes
Ommen,omn001,2,1689005470,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,11,1689005470,Yes
Groningen Noord,Gnn001,5,1689005470,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1689005470,Yes
Haarlem Spaarnwoude,hlms001,2,1689005470,Yes
Dordrecht,ddr001,31,1689005470,Yes
Soest Zuid,stz001,4,1689005470,Yes
Haren,HRN002,0,1689005470,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,13,1689005470,Yes
Utrecht P+R Westraven,ut007,8,1689005470,Yes
Maastricht Randwyck,mtr001,2,1689005470,Yes
Amsterdam Muiderpoort,asdm001,22,1689005470,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,2,1689005470,Yes
Meerssen,mes001,4,1689005470,Yes
Maassluis,mss001,10,1689005470,Yes
Weesp,wp001,20,1689005470,Yes
Weert,wt003,16,1689005470,Yes
Vierlingsbeek,vlb001,5,1689005470,Yes
Amsterdam Sloterdijk,ass001,95,1689005470,Yes
Gorinchem,gr001,1,1689005470,Yes
Rotterdam Alexander,rta001,4,1689005470,Yes
Valkenburg,vk001,1,1689005470,Yes
Almelo,aml002,0,1689005470,Yes
Bloemendaal,bll001,1,1689005470,Yes
Etten-Leur,etn001,1,1689005470,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,9,1689005470,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1689005470,Yes
Doetinchem,dtc001,3,1689005470,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,2,1689005470,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1689005470,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,5,1689005470,Yes
Zwolle,zl004,226,1689005470,Yes
Baarn,brn002,23,1689005470,Yes
Nijmegen,nm001,123,1689005470,Yes
Bovenkarspel-Grootebroek,bkg001,4,1689005470,Yes
Dieren,dr001,1,1689005470,Yes
Zeist,db002,17,1689005470,Yes
Driebergen-Zeist,db001,108,1689005470,Yes
Echt,ec001,5,1689005470,Yes
Lelystad Centrum,lls003,17,1689005470,Yes
Middelburg,mdb002,9,1689005470,Yes
Raalte,rat001,1,1689005470,Yes
