description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,0,1688623959,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688623959,Yes
Ermelo,eml001,0,1688623959,Unknown
Ravenstein,Rvs001,4,1688623959,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,8,1688623959,Yes
Schagen,sgn001,12,1688623959,Yes
Oldenzaal,odz001,2,1688623959,Yes
Cuijk,ck001,13,1688623959,Yes
Goes,gs003,18,1688623959,Yes
Vroomshoop,vhp001,4,1688623959,Yes
Best,bet001,11,1688623959,Yes
Winterswijk,ww001,5,1688623959,Yes
Amsterdam Bijlmer ArenA,asb003,0,1688623959,Yes
Utrecht Centraal Jaarbeursplein,ut016,386,1688623959,Yes
Zuidhorn,Zh001,8,1688623959,Yes
Soestdijk,sd001,3,1688623959,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688623959,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,33,1688623959,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,14,1688623959,Yes
Maarheeze,mz001,0,1688623959,Yes
Den Haag HS,gv001,31,1688623959,Yes
Heerhugowaard,hwd003,19,1688623959,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,13,1688623959,Yes
Deventer Boerhavelaan,dv003,20,1688623959,Yes
Uden,Ow002,8,1688623959,Yes
Deventer,dv001,96,1688623959,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1688623959,Yes
Den Helder Zuid,hdrz001,4,1688623959,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,223,1688623959,Yes
Sneek,sk001,2,1688623959,Yes
Geldrop,Gp001,3,1688623959,Yes
Oudenbosch,odb001,3,1688623959,Yes
Anna Paulowna,ana001,2,1688623959,Yes
Horst Sevenum,hrt001,2,1688623959,Yes
Amersfoort Schothorst,amfs001,15,1688623959,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,23,1688623959,Yes
OV-ebike Arnhem Centrum,ah003,8,1688623959,Yes
Gilze Rijen,gz001,3,1688623959,Yes
Emmen,emn001,24,1688623959,Yes
Halfweg Zwanenburg,hwzb001,5,1688623959,Yes
Hoorn Kersenboogerd,hnk001,3,1688623959,Yes
Hoorn,hn001,45,1688623959,Yes
Rotterdam Kralingse Zoom,Rta003,8,1688623959,Yes
Rhenen,rhn001,2,1688623959,Yes
Rijssen,rsn001,6,1688623959,Yes
Venlo,vl001,46,1688623959,Yes
Ommen,omn001,1,1688623959,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,9,1688623959,Yes
Groningen Noord,Gnn001,0,1688623959,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688623959,Yes
Haarlem Spaarnwoude,hlms001,1,1688623959,Yes
Dordrecht,ddr001,29,1688623959,Yes
Soest Zuid,stz001,6,1688623959,Yes
Haren,HRN002,4,1688623959,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1688623959,Yes
Utrecht P+R Westraven,ut007,8,1688623959,Yes
Maastricht Randwyck,mtr001,7,1688623959,Yes
Amsterdam Muiderpoort,asdm001,46,1688623959,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688623959,Yes
Meerssen,mes001,4,1688623959,Yes
Maassluis,mss001,8,1688623959,Yes
Weesp,wp001,26,1688623959,Yes
Weert,wt003,11,1688623959,Yes
Vierlingsbeek,vlb001,6,1688623959,Yes
Amsterdam Sloterdijk,ass001,50,1688623959,Yes
Gorinchem,gr001,0,1688623959,Yes
Rotterdam Alexander,rta001,2,1688623959,Yes
Valkenburg,vk001,5,1688623959,Yes
Almelo,aml002,13,1688623959,Yes
Bloemendaal,bll001,1,1688623959,Yes
Etten-Leur,etn001,0,1688623959,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,17,1688623959,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688623959,Yes
Doetinchem,dtc001,3,1688623959,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,5,1688623959,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688623959,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,3,1688623959,Yes
Zwolle,zl004,203,1688623959,Yes
Baarn,brn002,21,1688623959,Yes
Nijmegen,nm001,62,1688623959,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688623959,Yes
Dieren,dr001,2,1688623959,Yes
Zeist,db002,22,1688623959,Yes
Driebergen-Zeist,db001,101,1688623959,Yes
Echt,ec001,5,1688623959,Yes
Lelystad Centrum,lls003,13,1688623959,Yes
Middelburg,mdb002,17,1688623959,Yes
Raalte,rat001,3,1688623959,Yes
Dalfsen,dl001,0,1688623959,Yes
Rotterdam Slinge,rtd904,3,1688623959,Yes
Boxmeer,Bmr001,10,1688623959,Yes
Pijnacker,rtd906,4,1688623959,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,6,1688623959,Unknown
Voorhout,vh001,2,1688623959,Yes
Maastricht Noord,mtn001,8,1688623959,Yes
Doetinchem de Huet,dtch001,4,1688623959,Yes
Delden,ddn001,4,1688623959,Yes
Muiden P&R,wp901,5,1688623959,Yes
't Harde,Hde001,0,1688623959,Yes
Hengelo Gezondheidspark,hglg001,6,1688623959,Yes
Bodegraven,bdg001,3,1688623959,Yes
Utrecht Overvecht,uto001,12,1688623959,Yes
Hilversum Sportpark ,hvsp001,14,1688623959,No
Delft Zuid,dtz001,,1688623959,Yes
Vught,Vg001,9,1688623959,Yes
Amsterdam Zuid Zuidplein,asdz001,46,1688623959,Yes
Heemskerk,hk001,3,1688623959,Yes
Amsterdam Zuid Mahlerplein,asdz003,46,1688623959,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688623959,Yes
Utrecht Zuilen,utzl001,7,1688623959,Yes
Alphen aan den Rijn,apn001,40,1688623959,Yes
Rotterdam Blaak,rtb001,11,1688623959,Yes
Vriezenveen,vz001,3,1688623959,Yes
Zwijndrecht,zwd003,27,1688623959,Yes
OV-ebike Driebergen-Zeist,db003,19,1688623959,Yes
Eindhoven Noordzijde,ehv003,32,1688623959,Yes
Eindhoven Zuidzijde (centrum),ehv002,130,1688623959,Yes
Winschoten,ws001,2,1688623959,Yes
Veghel,Btl003,6,1688623959,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,63,1688623959,Yes
Woerden,wd001,44,1688623959,Yes
s-Hertogenbosch,ht001,176,1688623959,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688623959,Yes
Waalwijk,ht002,6,1688623959,Yes
Maarssen,mas003,24,1688623959,Yes
Kerkrade Centrum,krd001,4,1688623959,Yes
Venray,vry001,20,1688623959,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688623959,Yes
Aalten,atn001,6,1688623959,Yes
Haarlem Fiets Inn,hlm002,230,1688623959,Yes
Bilthoven,bhv002,0,1688623959,Yes
Purmerend,pmr001,3,1688623959,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688623959,Yes
Beverwijk,bv002,40,1688623959,Yes
Boxtel,btl001,16,1688623959,Yes
Hoogezand Sappemeer,Hgz001,3,1688623959,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688623959,Yes
Roermond,rm001,35,1688623959,Yes
Krommenie-Assendelft,kma001,3,1688623959,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688623959,Yes
