description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1693866283,OV_FIETS,Yes
Brummen,bmn001,5,1693866283,OV_FIETS,Yes
Ermelo,eml001,1,1693866283,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1693866283,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1693866283,OV_FIETS,Yes
Lochem,lc001,6,1693866283,OV_FIETS,Yes
Bergen op Zoom,bgn002,15,1693866283,OV_FIETS,Yes
Oldenzaal,odz001,1,1693866283,OV_FIETS,Yes
Cuijk,ck001,15,1693866283,OV_FIETS,Yes
Veenendaal-De klomp,klp001,21,1693866283,OV_FIETS,Yes
Vroomshoop,vhp001,2,1693866283,OV_FIETS,Yes
Best,bet001,17,1693866283,OV_FIETS,No
Winterswijk,ww001,0,1693866283,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,22,1693866283,OV_FIETS,Yes
Boxtel - Kluis,btl004,11,1693866283,OV_FIETS,Yes
Zuidhorn,Zh001,8,1693866283,OV_FIETS,Yes
Houten Castellum,htnc001,44,1693866283,OV_FIETS,Yes
Voorhout,vh001,3,1693866283,OV_FIETS,Yes
Tilburg Reeshof,tbr001,,1693866283,OV_FIETS,Yes
Harderwijk,hd001,45,1693866283,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1693866283,OV_FIETS,Yes
Den Haag HS,gv001,68,1693866283,OV_FIETS,Yes
Heerhugowaard,hwd003,23,1693866283,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,8,1693866283,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1693866283,OV_FIETS,Yes
Uden,Ow002,6,1693866283,OV_FIETS,Yes
Deventer,dv001,120,1693866283,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,86,1693866283,OV_FIETS,No
Helmond Brandevoort,hmbv001,0,1693866283,OV_FIETS,Yes
Den Helder Zuid,hdrz001,7,1693866283,OV_FIETS,Yes
Castricum,cas002,40,1693866283,OV_FIETS,Yes
Sneek,sk001,2,1693866283,OV_FIETS,Yes
Geldrop,Gp001,4,1693866283,OV_FIETS,Yes
Oudenbosch,odb001,2,1693866283,OV_FIETS,Yes
Anna Paulowna,ana001,1,1693866283,OV_FIETS,Yes
Goes,gs003,16,1693866283,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,28,1693866283,OV_FIETS,Yes
Roosendaal,rsd002,46,1693866283,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,19,1693866283,OV_FIETS,Yes
Gilze Rijen,gz001,7,1693866283,OV_FIETS,Yes
