description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1700044379,OV_FIETS,Yes
Brummen,bmn001,5,1700044379,OV_FIETS,Yes
Ermelo,eml001,3,1700044379,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1700044379,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1700044379,OV_FIETS,Yes
Lochem,lc001,4,1700044379,OV_FIETS,Yes
Bergen op Zoom,bgn002,0,1700044379,OV_FIETS,Yes
Oldenzaal,odz001,1,1700044379,OV_FIETS,Yes
Cuijk,ck001,8,1700044379,OV_FIETS,Yes
Veenendaal-De klomp,klp001,16,1700044379,OV_FIETS,Yes
Vroomshoop,vhp001,2,1700044379,OV_FIETS,Yes
Best,bet001,9,1700044379,OV_FIETS,Yes
Winterswijk,ww001,3,1700044379,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,7,1700044379,OV_FIETS,Yes
Zuidhorn,Zh001,8,1700044379,OV_FIETS,Yes
Houten Castellum,htnc001,28,1700044379,OV_FIETS,Yes
Voorhout,vh001,1,1700044379,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1700044379,OV_FIETS,Yes
Harderwijk,hd001,32,1700044379,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1700044379,OV_FIETS,Yes
Den Haag HS,gv001,11,1700044379,OV_FIETS,Yes
Heerhugowaard,hwd003,10,1700044379,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,13,1700044379,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1700044379,OV_FIETS,Yes
Uden,Ow002,7,1700044379,OV_FIETS,Yes
Deventer,dv001,60,1700044379,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,13,1700044379,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,1,1700044379,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1700044379,OV_FIETS,Yes
Castricum,cas002,49,1700044379,OV_FIETS,Yes
Sneek,sk001,4,1700044379,OV_FIETS,Yes
Geldrop,Gp001,3,1700044379,OV_FIETS,Yes
Oudenbosch,odb001,1,1700044379,OV_FIETS,Yes
Anna Paulowna,ana001,0,1700044379,OV_FIETS,Yes
Goes,gs003,5,1700044379,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,7,1700044379,OV_FIETS,Yes
Roosendaal,rsd002,30,1700044379,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,13,1700044379,OV_FIETS,Yes
Gilze Rijen,gz001,3,1700044379,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1700044379,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,2,1700044379,OV_FIETS,Yes
Hoorn,hn001,25,1700044379,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,8,1700044379,OV_FIETS,Yes
Boskoop,bsk001,2,1700044379,OV_FIETS,Yes
Rijssen,rsn001,5,1700044379,OV_FIETS,Yes
Venlo,vl001,39,1700044379,OV_FIETS,Yes
Ommen,omn001,0,1700044379,OV_FIETS,Yes
Culemborg,cl003,10,1700044379,OV_FIETS,Yes
Groningen Noord,Gnn001,3,1700044379,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1700044379,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,4,1700044379,OV_FIETS,Yes
Voorburg,vb002,19,1700044379,OV_FIETS,Yes
Soest Zuid,stz001,0,1700044379,OV_FIETS,Yes
Haren,HRN002,0,1700044379,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,13,1700044379,OV_FIETS,Yes
Maarheeze,mz001,3,1700044379,OV_FIETS,Yes
Maastricht Randwyck,mtr001,7,1700044379,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,19,1700044379,OV_FIETS,Yes
Dieren,dr001,4,1700044379,OV_FIETS,Yes
Wolfheze,wf001,0,1700044379,OV_FIETS,Yes
Meerssen,mes001,4,1700044379,OV_FIETS,Yes
Dordrecht,ddr001,25,1700044379,OV_FIETS,Yes
Maassluis,mss001,8,1700044379,OV_FIETS,Yes
Weesp,wp001,19,1700044379,OV_FIETS,Yes
Vierlingsbeek,vlb001,5,1700044379,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,151,1700044379,OV_FIETS,Yes
Gorinchem,gr001,1,1700044379,OV_FIETS,Yes
Rotterdam Alexander,rta001,1,1700044379,OV_FIETS,Yes
Valkenburg,vk001,3,1700044379,OV_FIETS,Yes
Almelo,aml002,11,1700044379,OV_FIETS,Yes
Bloemendaal,bll001,0,1700044379,OV_FIETS,Yes
Etten-Leur,etn001,4,1700044379,OV_FIETS,Yes
Heiloo,hlo001,6,1700044379,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,68,1700044379,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1700044379,OV_FIETS,Yes
Lelystad Centrum,lls003,1,1700044379,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,132,1700044379,OV_FIETS,Yes
Zwolle Hanzeland,zl003,2,1700044379,OV_FIETS,Yes
Holten,hon001,5,1700044379,OV_FIETS,Yes
Wijhe,wh001,5,1700044379,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,3,1700044379,OV_FIETS,Yes
Zwolle,zl004,84,1700044379,OV_FIETS,Yes
Nijmegen,nm001,39,1700044379,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,4,1700044379,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,22,1700044379,OV_FIETS,Yes
Zeist,db002,18,1700044379,OV_FIETS,Yes
Driebergen-Zeist,db001,80,1700044379,OV_FIETS,Yes
Echt,ec001,0,1700044379,OV_FIETS,Yes
Raalte,rat001,5,1700044379,OV_FIETS,Yes
Dalfsen,dl001,3,1700044379,OV_FIETS,Yes
Rotterdam Slinge,rtd904,4,1700044379,OV_FIETS,Yes
Boxmeer,Bmr001,8,1700044379,OV_FIETS,Yes
Pijnacker,rtd906,4,1700044379,OV_FIETS,Yes
Nunspeet,Ns001,6,1700044379,OV_FIETS,Unknown
Maastricht Noord,mtn001,7,1700044379,OV_FIETS,Yes
Doetinchem de Huet,dtch001,2,1700044379,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,1,1700044379,OV_FIETS,Yes
Delden,ddn001,2,1700044379,OV_FIETS,Yes
Muiden P&R,wp901,7,1700044379,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,2,1700044379,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,8,1700044379,OV_FIETS,Yes
Bodegraven,bdg001,3,1700044379,OV_FIETS,Yes
Utrecht Overvecht,uto001,4,1700044379,OV_FIETS,Yes
Soestdijk,sd001,2,1700044379,OV_FIETS,Yes
Delft Zuid,dtz001,,1700044379,OV_FIETS,Yes
Vught,Vg001,0,1700044379,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,26,1700044379,OV_FIETS,Yes
Heemskerk,hk001,3,1700044379,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,38,1700044379,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1700044379,OV_FIETS,Yes
Utrecht Zuilen,utzl001,6,1700044379,OV_FIETS,Yes
Alphen aan den Rijn,apn001,21,1700044379,OV_FIETS,Yes
Rotterdam Blaak,rtb001,12,1700044379,OV_FIETS,Yes
Vriezenveen,vz001,3,1700044379,OV_FIETS,Yes
Zwijndrecht,zwd003,22,1700044379,OV_FIETS,Yes
Eindhoven OV-fiets PopUp (naast AH),ehv004,34,1698620813,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,1,1700044379,OV_FIETS,Yes
Eindhoven Zuidzijde (centrum),ehv002,0,1700044379,OV_FIETS,Yes
Winschoten,ws001,2,1700044379,OV_FIETS,Yes
Overveen,ovn001,2,1700044379,OV_FIETS,Yes
Veghel,Btl003,7,1700044379,OV_FIETS,Yes
Naarden-Bussum,ndb003,16,1700044379,OV_FIETS,Yes
Woerden,wd001,19,1700044379,OV_FIETS,Yes
s-Hertogenbosch,ht001,1,1700044379,OV_FIETS,Yes
Baarn,brn002,5,1700044379,OV_FIETS,Yes
Waalwijk,ht002,0,1700044379,OV_FIETS,Yes
Kerkrade Centrum,krd001,6,1700044379,OV_FIETS,Yes
Veenendaal West,vndw001,6,1700044379,OV_FIETS,Yes
Aalten,atn001,7,1700044379,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,114,1700044379,OV_FIETS,Yes
Bilthoven,bhv002,1,1700044379,OV_FIETS,Yes
Purmerend,pmr001,4,1700044379,OV_FIETS,Yes
Hardenberg,hdb001,4,1700044379,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,16,1700044379,OV_FIETS,Yes
Beverwijk,bv002,16,1700044379,OV_FIETS,Yes
Boxtel,btl001,11,1700044379,OV_FIETS,Yes
Hoogezand Sappemeer,Hgz001,4,1700044379,OV_FIETS,Yes
Santpoort Noord,sptn001,5,1700044379,OV_FIETS,Yes
Amersfoort Vathorst,avat001,2,1700044379,OV_FIETS,Yes
Roermond,rm001,29,1700044379,OV_FIETS,Yes
Krommenie-Assendelft,kma001,0,1700044379,OV_FIETS,Yes
Heerlen,hrl002,13,1700044379,OV_FIETS,Yes
Rosmalen,rs001,0,1700044379,OV_FIETS,Yes
Vianen OV-fiets ,ut905,15,1700044379,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,2,1700044379,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,6,1700044379,OV_FIETS,Yes
Arnhem Centrum,ah001,124,1700044379,OV_FIETS,Yes
Hoofddorp,hfd002,13,1700044379,OV_FIETS,Yes
Alkmaar,amr001,64,1700044379,OV_FIETS,Yes
Schagen,sgn001,11,1700044379,OV_FIETS,Yes
Rotterdam Centraal,rtd001,392,1700044379,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,20,1700044379,OV_FIETS,Yes
Gouda Goverwelle,gdg001,2,1700044379,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,0,1700044379,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,34,1700044379,OV_FIETS,Yes
Uitgeest,utg001,3,1700044379,OV_FIETS,Yes
Den Helder,hdr002,7,1700044379,OV_FIETS,Yes
Alkmaar Noord,amrn002,27,1700044379,OV_FIETS,Yes
Nootdorp,gvc901,1,1700044379,OV_FIETS,Yes
Houten,htn001,33,1700044379,OV_FIETS,Yes
Steenwijk,swk002,7,1700044379,OV_FIETS,Yes
Hoogeveen,hgv003,9,1700044379,OV_FIETS,Yes
Zutphen,zp001,41,1700044379,OV_FIETS,Yes
Breda Centrum,Bd003,35,1700044379,OV_FIETS,Yes
Den Haag Mariahoeve,gvm001,0,1700044379,OV_FIETS,Yes
Venray,vry001,21,1700044379,OV_FIETS,Yes
Barneveld Noord,bnn001,3,1700044379,OV_FIETS,Yes
Zaltbommel,zbm002,7,1700044379,OV_FIETS,Yes
Schiedam,sdm001,0,1700044379,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,18,1700044379,OV_FIETS,Yes
Borne,bn001,6,1700044379,OV_FIETS,Yes
Zevenbergen,Zvb001,7,1700044379,OV_FIETS,Yes
Driehuis,drh001,3,1700044379,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,2,1700044379,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,2,1700044379,OV_FIETS,Yes
Barendrecht,brd002,18,1700044379,OV_FIETS,Yes
Rheden,rh001,5,1700044379,OV_FIETS,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,0,1695722302,OV_FIETS,Yes
Breda Belcrum,bd002,36,1700044379,OV_FIETS,Yes
Amsterdam Centraal IJzijde,asd008,5,1700044379,OV_FIETS,Yes
Amsterdam Noord,asd009,7,1700044379,OV_FIETS,Yes
Obdam,obd001,4,1700044379,OV_FIETS,Yes
Tiel,tl003,14,1700044379,OV_FIETS,Yes
OV-ebike Groningen,gn004,16,1700044379,OV_FIETS,Yes
Oss West,ow001,12,1700044379,OV_FIETS,Yes
Groningen,gn001,256,1700044379,OV_FIETS,Yes
Emmen,emn001,17,1700044379,OV_FIETS,Yes
Utrecht Lunetten,utl001,0,1700044379,OV_FIETS,Yes
Zandvoort,zvt001,18,1700044379,OV_FIETS,Yes
OV-fiets - Maastricht,mt001,143,1700044379,OV_FIETS,Yes
OV-ebike Maastricht,mt003,15,1700044379,OV_FIETS,Yes
Putten,pt001,2,1700044379,OV_FIETS,Yes
Heerenveen,hr002,6,1700044379,OV_FIETS,Yes
Kampen,kpn003,20,1700044379,OV_FIETS,Yes
Veendam,Vdm001,4,1700044379,OV_FIETS,Yes
Didam,did001,5,1700044379,OV_FIETS,Yes
Gouda,gd001,63,1700044379,OV_FIETS,Yes
Heemstede-Aerdenhout,had002,17,1700044379,OV_FIETS,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,4,1700044379,OV_FIETS,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,11,1700044379,OV_FIETS,Yes
Enkhuizen,ekz001,12,1700044379,OV_FIETS,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,15,1700044379,OV_FIETS,Yes
Horst Sevenum,hrt001,0,1700044379,OV_FIETS,Yes
