description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1688969553,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688969553,Yes
Ermelo,eml001,2,1688969553,Unknown
Ravenstein,Rvs001,5,1688969553,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688969553,Yes
Schagen,sgn001,7,1688969553,Yes
Oldenzaal,odz001,2,1688969553,Yes
Cuijk,ck001,10,1688969553,Yes
Goes,gs003,9,1688969553,Yes
Vroomshoop,vhp001,4,1688969553,Yes
Best,bet001,9,1688969553,Yes
Winterswijk,ww001,4,1688969553,Yes
Amsterdam Bijlmer ArenA,asb003,13,1688969553,Yes
Utrecht Centraal Jaarbeursplein,ut016,395,1688969553,Yes
Zuidhorn,Zh001,7,1688969553,Yes
Soestdijk,sd001,2,1688969553,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,6,1688969553,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,34,1688969553,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,12,1688969553,Yes
Maarheeze,mz001,2,1688969553,Yes
Den Haag HS,gv001,63,1688969553,Yes
Heerhugowaard,hwd003,15,1688969553,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,4,1688969553,Yes
Deventer Boerhavelaan,dv003,20,1688969553,Yes
Uden,Ow002,8,1688969553,Yes
Deventer,dv001,118,1688969553,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688969553,Yes
Den Helder Zuid,hdrz001,4,1688969553,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,261,1688969553,Yes
Sneek,sk001,2,1688969553,Yes
Geldrop,Gp001,1,1688969553,Yes
Oudenbosch,odb001,2,1688969553,Yes
Anna Paulowna,ana001,1,1688969553,Yes
Horst Sevenum,hrt001,1,1688969553,Yes
Amersfoort Schothorst,amfs001,21,1688969553,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,40,1688969553,Yes
OV-ebike Arnhem Centrum,ah003,3,1688969553,Yes
Gilze Rijen,gz001,3,1688969553,Yes
Emmen,emn001,18,1688969553,Yes
Halfweg Zwanenburg,hwzb001,2,1688969553,Yes
Hoorn Kersenboogerd,hnk001,5,1688969553,Yes
Hoorn,hn001,34,1688969553,Yes
Rotterdam Kralingse Zoom,Rta003,13,1688969553,Yes
Rhenen,rhn001,3,1688969553,Yes
Rijssen,rsn001,5,1688969553,Yes
Venlo,vl001,42,1688969553,Yes
Ommen,omn001,2,1688969553,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,13,1688969553,Yes
Groningen Noord,Gnn001,7,1688969553,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688969553,Yes
Haarlem Spaarnwoude,hlms001,2,1688969553,Yes
Dordrecht,ddr001,20,1688969553,Yes
Soest Zuid,stz001,4,1688969553,Yes
Haren,HRN002,0,1688969553,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,14,1688969553,Yes
Utrecht P+R Westraven,ut007,10,1688969553,Yes
Maastricht Randwyck,mtr001,3,1688969553,Yes
Amsterdam Muiderpoort,asdm001,21,1688969553,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688969553,Yes
