description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,0,1692101645,OV_FIETS,Yes
Brummen,bmn001,4,1692101645,OV_FIETS,Yes
Ermelo,eml001,2,1692101645,OV_FIETS,Unknown
Ravenstein,Rvs001,,1692101645,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,3,1692101645,OV_FIETS,Yes
Lochem,lc001,3,1692101645,OV_FIETS,Yes
Bergen op Zoom,bgn002,4,1692101645,OV_FIETS,Yes
Oldenzaal,odz001,2,1692101645,OV_FIETS,Yes
Cuijk,ck001,11,1692101645,OV_FIETS,Yes
Veenendaal-De klomp,klp001,1,1692101645,OV_FIETS,Yes
Vroomshoop,vhp001,1,1692101645,OV_FIETS,Yes
Best,bet001,3,1692101645,OV_FIETS,Yes
Winterswijk,ww001,2,1692101645,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,5,1692101645,OV_FIETS,Yes
Boxtel - Kluis,btl004,6,1692101645,OV_FIETS,Yes
Zuidhorn,Zh001,8,1692101645,OV_FIETS,Yes
Houten Castellum,htnc001,28,1692101645,OV_FIETS,Yes
Voorhout,vh001,0,1692101645,OV_FIETS,Yes
Tilburg Reeshof,tbr001,2,1692101645,OV_FIETS,Yes
Harderwijk,hd001,23,1692101645,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,10,1692101645,OV_FIETS,Yes
Den Haag HS,gv001,6,1692101645,OV_FIETS,Yes
Heerhugowaard,hwd003,17,1692101645,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,5,1692101645,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1692101645,OV_FIETS,Yes
Uden,Ow002,5,1692101645,OV_FIETS,Yes
Deventer,dv001,45,1692101645,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,12,1692101645,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,4,1692101645,OV_FIETS,Yes
Den Helder Zuid,hdrz001,5,1692101645,OV_FIETS,Yes
Castricum,cas002,1,1692101645,OV_FIETS,Yes
Sneek,sk001,2,1692101645,OV_FIETS,Yes
Geldrop,Gp001,5,1692101645,OV_FIETS,Yes
Oudenbosch,odb001,3,1692101645,OV_FIETS,Yes
Anna Paulowna,ana001,0,1692101645,OV_FIETS,Yes
Goes,gs003,11,1692101645,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,6,1692101645,OV_FIETS,Yes
Roosendaal,rsd002,33,1692101645,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,0,1692101645,OV_FIETS,Yes
Gilze Rijen,gz001,6,1692101645,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,3,1692101645,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,3,1692101645,OV_FIETS,Yes
Hoorn,hn001,18,1692101645,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,6,1692101645,OV_FIETS,Yes
Boskoop,bsk001,1,1692101645,OV_FIETS,Yes
Rijssen,rsn001,1,1692101645,OV_FIETS,Yes
Venlo,vl001,29,1692101645,OV_FIETS,Yes
Ommen,omn001,0,1692101645,OV_FIETS,Yes
Culemborg,cl003,3,1692101645,OV_FIETS,Yes
Groningen Noord,Gnn001,1,1692101645,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1692101645,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1692101645,OV_FIETS,Yes
Voorburg,vb002,18,1692101645,OV_FIETS,Yes
Soest Zuid,stz001,0,1692101645,OV_FIETS,Yes
Haren,HRN002,0,1692101645,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,20,1692101645,OV_FIETS,Yes
Maarheeze,mz001,0,1692101645,OV_FIETS,Yes
Maastricht Randwyck,mtr001,4,1692101645,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,1,1692101645,OV_FIETS,Yes
Dieren,dr001,1,1692101645,OV_FIETS,Yes
Wolfheze,wf001,2,1692101645,OV_FIETS,Yes
Meerssen,mes001,3,1692101645,OV_FIETS,Yes
Dordrecht,ddr001,5,1692101645,OV_FIETS,Yes
Maassluis,mss001,10,1692101645,OV_FIETS,Yes
Weesp,wp001,22,1692101645,OV_FIETS,Yes
Vierlingsbeek,vlb001,3,1692101645,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,22,1692101645,OV_FIETS,Yes
Gorinchem,gr001,0,1692101645,OV_FIETS,Yes
Rotterdam Alexander,rta001,0,1692101645,OV_FIETS,Yes
Valkenburg,vk001,5,1692101645,OV_FIETS,Yes
Almelo,aml002,7,1692101645,OV_FIETS,Yes
Bloemendaal,bll001,0,1692101645,OV_FIETS,Yes
Etten-Leur,etn001,0,1692101645,OV_FIETS,Yes
Heiloo,hlo001,2,1692101645,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,20,1692101645,OV_FIETS,Yes
Purmerend Overwhere,pmo001,3,1692101645,OV_FIETS,Yes
Lelystad Centrum,lls003,0,1692101645,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,8,1692101645,OV_FIETS,Yes
Zwolle Hanzeland,zl003,21,1692101645,OV_FIETS,Yes
Holten,hon001,2,1692101645,OV_FIETS,Yes
Wijhe,wh001,1,1692101645,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,4,1692101645,OV_FIETS,Yes
Zwolle,zl004,87,1692101645,OV_FIETS,Yes
Nijmegen,nm001,121,1692101645,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,3,1692101645,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,1,1692101645,OV_FIETS,Yes
Zeist,db002,22,1692101645,OV_FIETS,Yes
Driebergen-Zeist,db001,50,1692101645,OV_FIETS,Yes
Echt,ec001,1,1692101645,OV_FIETS,Yes
Raalte,rat001,2,1692101645,OV_FIETS,Yes
Dalfsen,dl001,3,1692101645,OV_FIETS,Yes
Rotterdam Slinge,rtd904,0,1692101645,OV_FIETS,Yes
Boxmeer,Bmr001,0,1692101645,OV_FIETS,Yes
Pijnacker,rtd906,0,1692101645,OV_FIETS,Yes
Nunspeet,Ns001,2,1692101645,OV_FIETS,Unknown
Maastricht Noord,mtn001,6,1692101645,OV_FIETS,Yes
Doetinchem de Huet,dtch001,0,1692101645,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,0,1692101645,OV_FIETS,Yes
Delden,ddn001,3,1692101645,OV_FIETS,Yes
Muiden P&R,wp901,6,1692101645,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,1,1692101645,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,5,1692101645,OV_FIETS,Yes
Bodegraven,bdg001,0,1692101645,OV_FIETS,Yes
Utrecht Overvecht,uto001,3,1692101645,OV_FIETS,Yes
Soestdijk,sd001,3,1692101645,OV_FIETS,Yes
Delft Zuid,dtz001,,1692101645,OV_FIETS,Yes
Vught,Vg001,0,1692101645,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,4,1692101645,OV_FIETS,Yes
Heemskerk,hk001,2,1692101645,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,3,1692101645,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1692101645,OV_FIETS,Yes
Utrecht Zuilen,utzl001,0,1692101645,OV_FIETS,Yes
Alphen aan den Rijn,apn001,4,1692101645,OV_FIETS,Yes
