description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1695222790,OV_FIETS,Yes
Brummen,bmn001,5,1695222790,OV_FIETS,Yes
Ermelo,eml001,1,1695222790,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1695222790,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1695222790,OV_FIETS,Yes
Lochem,lc001,0,1695222790,OV_FIETS,Yes
Bergen op Zoom,bgn002,15,1695222790,OV_FIETS,Yes
Oldenzaal,odz001,2,1695222790,OV_FIETS,Yes
Cuijk,ck001,10,1695222790,OV_FIETS,Yes
Veenendaal-De klomp,klp001,9,1695222790,OV_FIETS,Yes
Vroomshoop,vhp001,0,1695222790,OV_FIETS,Yes
Best,bet001,8,1695222790,OV_FIETS,Yes
Winterswijk,ww001,3,1695222790,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,19,1695222790,OV_FIETS,Yes
Boxtel - Kluis,btl004,5,1695222790,OV_FIETS,Yes
Zuidhorn,Zh001,8,1695222790,OV_FIETS,Yes
Houten Castellum,htnc001,38,1695222790,OV_FIETS,Yes
Voorhout,vh001,3,1695222790,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1695222790,OV_FIETS,Yes
Harderwijk,hd001,29,1695222790,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,12,1695222790,OV_FIETS,Yes
Den Haag HS,gv001,24,1695222790,OV_FIETS,Yes
Heerhugowaard,hwd003,16,1695222790,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,12,1695222790,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1695222790,OV_FIETS,Yes
Uden,Ow002,6,1695222790,OV_FIETS,Yes
Deventer,dv001,104,1695222790,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,47,1695222790,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,3,1695222790,OV_FIETS,Yes
Den Helder Zuid,hdrz001,2,1695222790,OV_FIETS,Yes
Castricum,cas002,49,1695222790,OV_FIETS,Yes
Sneek,sk001,4,1695222790,OV_FIETS,Yes
Geldrop,Gp001,4,1695222790,OV_FIETS,Yes
Oudenbosch,odb001,1,1695222790,OV_FIETS,Yes
Anna Paulowna,ana001,2,1695222790,OV_FIETS,Yes
Goes,gs003,20,1695222790,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,12,1695222790,OV_FIETS,Yes
Roosendaal,rsd002,35,1695222790,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,6,1695222790,OV_FIETS,Yes
Gilze Rijen,gz001,2,1695222790,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,3,1695222790,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1695222790,OV_FIETS,Yes
Hoorn,hn001,36,1695222790,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,18,1695222790,OV_FIETS,Yes
Boskoop,bsk001,3,1695222790,OV_FIETS,Yes
Rijssen,rsn001,2,1695222790,OV_FIETS,Yes
Venlo,vl001,57,1695222790,OV_FIETS,Yes
Ommen,omn001,6,1695222790,OV_FIETS,Yes
Culemborg,cl003,15,1695222790,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1695222790,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,2,1695222790,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1695222790,OV_FIETS,Yes
Voorburg,vb002,24,1695222790,OV_FIETS,Yes
Soest Zuid,stz001,1,1695222790,OV_FIETS,Yes
Haren,HRN002,4,1695222790,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,22,1695222790,OV_FIETS,Yes
Maarheeze,mz001,3,1695222790,OV_FIETS,Yes
Maastricht Randwyck,mtr001,4,1695222790,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,61,1695222790,OV_FIETS,Yes
