description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,2,1688573491,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,1,1688573491,Yes
Ermelo,eml001,1,1688573491,Unknown
Ravenstein,Rvs001,5,1688573491,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,8,1688573491,Yes
Schagen,sgn001,11,1688573491,Yes
Oldenzaal,odz001,2,1688573491,Yes
Cuijk,ck001,11,1688573491,Yes
Goes,gs003,19,1688573491,Yes
Vroomshoop,vhp001,4,1688573491,Yes
Best,bet001,19,1688573491,Yes
Winterswijk,ww001,5,1688573491,Yes
Amsterdam Bijlmer ArenA,asb003,7,1688573491,Yes
Utrecht Centraal Jaarbeursplein,ut016,507,1688573491,Yes
Zuidhorn,Zh001,8,1688573491,Yes
Soestdijk,sd001,3,1688573491,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688573491,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,38,1688573491,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,18,1688573491,Yes
Maarheeze,mz001,3,1688573491,Yes
Den Haag HS,gv001,51,1688573491,Yes
Heerhugowaard,hwd003,26,1688573491,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,25,1688573491,Yes
Deventer Boerhavelaan,dv003,20,1688573491,Yes
Uden,Ow002,6,1688573491,Yes
Deventer,dv001,127,1688573491,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1688573491,Yes
Den Helder Zuid,hdrz001,5,1688573491,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,216,1688573491,Yes
Sneek,sk001,3,1688573491,Yes
Geldrop,Gp001,3,1688573491,Yes
Oudenbosch,odb001,3,1688573491,Yes
Anna Paulowna,ana001,2,1688573491,Yes
Horst Sevenum,hrt001,4,1688573491,Yes
Amersfoort Schothorst,amfs001,23,1688573491,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,36,1688573491,Yes
OV-ebike Arnhem Centrum,ah003,13,1688573491,Yes
Gilze Rijen,gz001,6,1688573491,Yes
Emmen,emn001,23,1688573491,No
Halfweg Zwanenburg,hwzb001,5,1688573491,Yes
Hoorn Kersenboogerd,hnk001,0,1688573491,Yes
Hoorn,hn001,56,1688573491,Yes
Rotterdam Kralingse Zoom,Rta003,14,1688573491,Yes
Rhenen,rhn001,2,1688573491,Yes
Rijssen,rsn001,7,1688573491,Yes
Venlo,vl001,52,1688573491,Yes
Ommen,omn001,1,1688573491,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,16,1688573491,Yes
Groningen Noord,Gnn001,0,1688573491,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,2,1688573491,Yes
Haarlem Spaarnwoude,hlms001,3,1688573491,Yes
Dordrecht,ddr001,40,1688573491,Yes
Soest Zuid,stz001,6,1688573491,Yes
Haren,HRN002,5,1688573491,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1688573491,Yes
Utrecht P+R Westraven,ut007,7,1688573491,Yes
Maastricht Randwyck,mtr001,7,1688573491,Yes
Amsterdam Muiderpoort,asdm001,38,1688573491,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688573491,Yes
Meerssen,mes001,4,1688573491,Yes
Maassluis,mss001,8,1688573491,Yes
Weesp,wp001,37,1688573491,Yes
Weert,wt003,21,1688573491,Yes
Vierlingsbeek,vlb001,6,1688573491,Yes
Amsterdam Sloterdijk,ass001,84,1688573491,Yes
Gorinchem,gr001,0,1688573491,Yes
Rotterdam Alexander,rta001,4,1688573491,Yes
Valkenburg,vk001,5,1688573491,Yes
Almelo,aml002,16,1688573491,Yes
Bloemendaal,bll001,1,1688573491,Yes
Etten-Leur,etn001,2,1688573491,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,13,1688573491,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688573491,Yes
Doetinchem,dtc001,3,1688573491,Yes
