description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1691714126,OV_FIETS,Yes
Brummen,bmn001,5,1691714126,OV_FIETS,Yes
Ermelo,eml001,4,1691714126,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1691714126,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,1,1691714126,OV_FIETS,Yes
Lochem,lc001,6,1691714126,OV_FIETS,Yes
Bergen op Zoom,bgn002,20,1691714126,OV_FIETS,No
Oldenzaal,odz001,3,1691714126,OV_FIETS,Yes
Cuijk,ck001,15,1691714126,OV_FIETS,Yes
Veenendaal-De klomp,klp001,26,1691714126,OV_FIETS,Yes
Vroomshoop,vhp001,3,1691714126,OV_FIETS,Yes
Best,bet001,17,1691714126,OV_FIETS,No
Winterswijk,ww001,2,1691714126,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,21,1691714126,OV_FIETS,No
Boxtel - Kluis,btl004,7,1691714126,OV_FIETS,Yes
Zuidhorn,Zh001,6,1691714126,OV_FIETS,Yes
Houten Castellum,htnc001,35,1691714126,OV_FIETS,No
Voorhout,vh001,2,1691714126,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1691714126,OV_FIETS,Yes
Harderwijk,hd001,42,1691714126,OV_FIETS,No
Utrecht P+R Westraven,ut007,13,1691714126,OV_FIETS,Yes
Den Haag HS,gv001,59,1691714126,OV_FIETS,No
Heerhugowaard,hwd003,27,1691714126,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1691714126,OV_FIETS,No
Deventer Boerhavelaan,dv003,19,1691714126,OV_FIETS,Yes
Uden,Ow002,6,1691714126,OV_FIETS,Yes
Deventer,dv001,127,1691714126,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,88,1691714126,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1691714126,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1691714126,OV_FIETS,Yes
Castricum,cas002,26,1691714126,OV_FIETS,No
Sneek,sk001,3,1691714126,OV_FIETS,Yes
Geldrop,Gp001,6,1691714126,OV_FIETS,Yes
Oudenbosch,odb001,4,1691714126,OV_FIETS,Yes
Anna Paulowna,ana001,3,1691714126,OV_FIETS,Yes
Goes,gs003,20,1691714126,OV_FIETS,No
Amersfoort Schothorst,amfs001,31,1691714126,OV_FIETS,No
Roosendaal,rsd002,49,1691714126,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,18,1691714126,OV_FIETS,No
Gilze Rijen,gz001,8,1691714126,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1691714126,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,8,1691714126,OV_FIETS,Yes
Hoorn,hn001,56,1691714126,OV_FIETS,No
Rotterdam Kralingse Zoom,Rta003,18,1691714126,OV_FIETS,Yes
Boskoop,bsk001,4,1691714126,OV_FIETS,Yes
Rijssen,rsn001,1,1691714126,OV_FIETS,Yes
Venlo,vl001,53,1691714126,OV_FIETS,No
Ommen,omn001,0,1691714126,OV_FIETS,Yes
Culemborg,cl003,19,1691714126,OV_FIETS,No
Groningen Noord,Gnn001,2,1691714126,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1691714126,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1691714126,OV_FIETS,Yes
Voorburg,vb002,29,1691714126,OV_FIETS,No
Soest Zuid,stz001,6,1691714126,OV_FIETS,Yes
Haren,HRN002,3,1691714126,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,23,1691714126,OV_FIETS,Yes
Maarheeze,mz001,4,1691714126,OV_FIETS,Yes
Maastricht Randwyck,mtr001,7,1691714126,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,44,1691714126,OV_FIETS,No
Dieren,dr001,1,1691714126,OV_FIETS,Yes
Wolfheze,wf001,4,1691714126,OV_FIETS,Yes
Meerssen,mes001,4,1691714126,OV_FIETS,Yes
Dordrecht,ddr001,52,1691714126,OV_FIETS,No
