description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,0,1688563307,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,0,1688563306,Yes
Ermelo,eml001,0,1688563307,Unknown
Ravenstein,Rvs001,4,1688563307,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1688563306,Yes
Schagen,sgn001,11,1688563307,Yes
Oldenzaal,odz001,0,1688563306,Yes
Cuijk,ck001,9,1688563306,Yes
Goes,gs003,13,1688563306,Yes
Vroomshoop,vhp001,4,1688563307,Yes
Best,bet001,6,1688563307,Yes
Winterswijk,ww001,5,1688563307,Yes
Amsterdam Bijlmer ArenA,asb003,0,1688563306,Yes
Utrecht Centraal Jaarbeursplein,ut016,484,1688563307,Yes
Zuidhorn,Zh001,8,1688563307,Yes
Soestdijk,sd001,3,1688563307,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688563307,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,32,1688563306,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,12,1688563306,Yes
Maarheeze,mz001,3,1688563306,Yes
Den Haag HS,gv001,43,1688563306,Yes
Heerhugowaard,hwd003,22,1688563306,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,23,1688563306,Yes
Deventer Boerhavelaan,dv003,20,1688563306,Yes
Uden,Ow002,5,1688563306,Yes
Deventer,dv001,78,1688563306,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688563306,Yes
Den Helder Zuid,hdrz001,4,1688563306,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,208,1688563306,Yes
Sneek,sk001,4,1688563307,Yes
Geldrop,Gp001,3,1688563306,Yes
Oudenbosch,odb001,3,1688563306,Yes
Anna Paulowna,ana001,2,1688563306,Yes
Horst Sevenum,hrt001,2,1688563306,Yes
Amersfoort Schothorst,amfs001,19,1688563306,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,27,1688563306,Yes
OV-ebike Arnhem Centrum,ah003,7,1688563306,Yes
Gilze Rijen,gz001,6,1688563306,Yes
Emmen,emn001,22,1688563307,Yes
Halfweg Zwanenburg,hwzb001,5,1688563306,Yes
Hoorn Kersenboogerd,hnk001,0,1688563306,Yes
Hoorn,hn001,56,1688563306,Yes
Rotterdam Kralingse Zoom,Rta003,12,1688563307,Yes
Rhenen,rhn001,2,1688563307,Yes
Rijssen,rsn001,6,1688563307,Yes
Venlo,vl001,37,1688563306,Yes
Ommen,omn001,2,1688563306,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,11,1688563306,Yes
Groningen Noord,Gnn001,0,1688563306,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,1,1688563306,Yes
Haarlem Spaarnwoude,hlms001,4,1688563306,Yes
Dordrecht,ddr001,37,1688563306,Yes
Soest Zuid,stz001,4,1688563307,Yes
Haren,HRN002,4,1688563307,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,17,1688563306,Yes
Utrecht P+R Westraven,ut007,6,1688563307,Yes
Maastricht Randwyck,mtr001,7,1688563306,Yes
Amsterdam Muiderpoort,asdm001,46,1688563306,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688563307,Yes
Meerssen,mes001,4,1688563306,Yes
Maassluis,mss001,8,1688563307,Yes
Weesp,wp001,35,1688563307,Yes
Weert,wt003,7,1688563306,Yes
Vierlingsbeek,vlb001,5,1688563307,Yes
Amsterdam Sloterdijk,ass001,94,1688563306,Yes
Gorinchem,gr001,0,1688563306,Yes
Rotterdam Alexander,rta001,1,1688563307,Yes
Valkenburg,vk001,5,1688563307,Yes
Almelo,aml002,9,1688563307,Yes
Bloemendaal,bll001,1,1688563306,Yes
Etten-Leur,etn001,1,1688563306,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,12,1688563306,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688563306,Yes
Doetinchem,dtc001,2,1688563306,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,5,1688563306,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,6,1688563307,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,1,1688563306,Yes
Zwolle,zl004,172,1688563306,Yes
Baarn,brn002,20,1688563306,Yes
Nijmegen,nm001,45,1688563306,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688563306,Yes
Dieren,dr001,1,1688563306,Yes
Zeist,db002,23,1688563306,Yes
Driebergen-Zeist,db001,112,1688563306,Yes
Echt,ec001,4,1688563306,Yes
Lelystad Centrum,lls003,5,1688563306,Yes
Middelburg,mdb002,18,1688563306,Yes
Raalte,rat001,1,1688563307,Yes
Dalfsen,dl001,0,1688563306,Yes
Rotterdam Slinge,rtd904,3,1688563307,Yes
Boxmeer,Bmr001,8,1688563306,Yes
Pijnacker,rtd906,4,1688563307,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,3,1688563307,Unknown
Voorhout,vh001,4,1688563307,Yes
Maastricht Noord,mtn001,8,1688563306,Yes
Doetinchem de Huet,dtch001,5,1688563306,Yes
Delden,ddn001,2,1688563306,Yes
Muiden P&R,wp901,5,1688563307,Yes
't Harde,Hde001,0,1688563307,Yes
Hengelo Gezondheidspark,hglg001,2,1688563306,Yes
Bodegraven,bdg001,0,1688563306,Yes
Utrecht Overvecht,uto001,12,1688563306,Yes
Hilversum Sportpark ,hvsp001,10,1688563307,Yes
Delft Zuid,dtz001,,1688563306,Yes
Vught,Vg001,6,1688563307,Yes
Amsterdam Zuid Zuidplein,asdz001,83,1688563306,Yes
Heemskerk,hk001,3,1688563306,Yes
Amsterdam Zuid Mahlerplein,asdz003,57,1688563306,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688563306,Yes
Utrecht Zuilen,utzl001,7,1688563307,Yes
Alphen aan den Rijn,apn001,18,1688563306,Yes
Rotterdam Blaak,rtb001,5,1688563307,Yes
Vriezenveen,vz001,3,1688563307,Yes
Zwijndrecht,zwd003,27,1688563306,Yes
OV-ebike Driebergen-Zeist,db003,19,1688563306,Yes
Eindhoven Noordzijde,ehv003,38,1688563307,Yes
Eindhoven Zuidzijde (centrum),ehv002,60,1688563306,Yes
Winschoten,ws001,4,1688563307,Yes
Veghel,Btl003,7,1688563306,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,38,1688563306,Yes
Woerden,wd001,28,1688563306,Yes
s-Hertogenbosch,ht001,126,1688563306,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688563306,Yes
Waalwijk,ht002,4,1688563306,Yes
Maarssen,mas003,23,1688563306,Yes
Kerkrade Centrum,krd001,3,1688563306,Yes
Venray,vry001,22,1688563307,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,6,1688563307,Yes
Aalten,atn001,5,1688563306,Yes
Haarlem Fiets Inn,hlm002,223,1688563306,Yes
Bilthoven,bhv002,21,1688563306,Yes
Purmerend,pmr001,3,1688563306,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,1,1688563306,Yes
Beverwijk,bv002,42,1688563306,Yes
Boxtel,btl001,14,1688563307,Yes
Hoogezand Sappemeer,Hgz001,1,1688563306,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,3,1688563306,Yes
Roermond,rm001,31,1688563306,Yes
Krommenie-Assendelft,kma001,2,1688563306,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688563307,Yes
Rosmalen,rs001,4,1688563307,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,21,1688563307,Yes
Utrecht P+R Papendorp,ut904,3,1688563307,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688563307,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,126,1688563306,Yes
Utrecht Rijnsweerd,ut903,9,1688563307,Yes
Alkmaar,amr001,87,1688563306,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,388,1688563307,Yes
Tilburg West Universiteit,tbu001,0,1688563307,Yes
Sittard,std002,25,1688563306,Yes
"Leiden Centraal, Centrumzijde",ledn002,29,1688563307,Yes
Gouda Goverwelle,gdg001,1,1688563306,Yes
Den Haag Laan van NOI,laa001,1,1688563306,Yes
Alkmaar Noord,amrn002,24,1688563306,Yes
Zandvoort,zvt001,13,1688563307,Yes
Uitgeest,utg001,0,1688563307,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,3,1688563306,Yes
Houten,htn001,52,1688563306,Yes
Steenwijk,swk002,3,1688563306,Yes
Lage Zwaluwe,Zlw001,4,1688563307,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,53,1688563306,Yes
Zwolle Hanzeland,zl003,19,1688563306,Yes
Breda Centrum,Bd003,108,1688563307,Yes
Den Haag Mariahoeve,gvm001,1,1688563306,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,2,1688563306,Yes
Almere Centrum Landdrostdreef,alm001,59,1688563306,Yes
Zaltbommel,zbm002,16,1688563306,Yes
Schiedam,sdm001,9,1688563306,Yes
Zoetermeer Centrum West,ztm002,16,1688563307,Yes
Borne,bn001,5,1688563306,Yes
Zevenbergen,Zvb001,3,1688563307,Yes
Driehuis,drh001,6,1688563306,Yes
Helmond Brouwhuis,hmbh001,0,1688563306,Yes
Amsterdam Centraal Stationsplein,asd010,265,1688563306,Yes
Nijmegen Heyendaal,nmh001,0,1688563306,Yes
Barendrecht,brd002,18,1688563306,Yes
Rheden,rh001,6,1688563307,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,9,1688563306,Yes
Breda Belcrum,bd002,79,1688563306,Yes
Amsterdam Centraal IJzijde,asd008,315,1688563306,Yes
Amsterdam Noord,asd009,12,1688563306,Yes
Obdam,obd001,4,1688563306,Yes
Tiel,tl003,18,1688563306,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,136,1688563307,Yes
Santpoort Noord,sptn001,7,1688563307,Yes
Oss West,ow001,7,1688563306,Yes
Tilburg Zuid,tb003,4,1688563306,Yes
Groningen,gn001,469,1688563306,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,0,1688563307,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,128,1688563306,Yes
OV-ebike Maastricht,mt003,,1688563306,Yes
Putten,pt001,0,1688563306,Yes
Houten Castellum,htnc001,31,1688563306,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,1,1688563307,Yes
Didam,did001,5,1688563306,Yes
Gouda,gd001,122,1688563306,Yes
Heemstede-Aerdenhout,had002,17,1688563306,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,7,1688563307,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,6,1688563307,Yes
Enkhuizen,ekz001,17,1688563307,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,17,1688563306,Yes
Goor,go001,3,1688563306,Yes
Sleeuwijk Tol West,GR002 ,3,1688563306,Yes
Barneveld Centrum,bnc001,4,1688563306,Yes
Hoofddorp,hfd002,41,1688563306,Yes
Zoetermeer Oost,ztmo001,2,1688563307,Yes
Hoogeveen,hgv003,18,1688563306,Yes
Oisterwijk,Ot001,3,1688563307,Yes
Duivendrecht,dvd001,0,1688563306,Yes
Helmond 't Hout,hmh001,3,1688563306,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,498,1688563306,Yes
Dronten,DRON001,4,1688563306,Yes
Heerenveen,hr002,15,1688563306,Yes
Utrecht Leidsche Rijn,utlr001,2,1688563307,Yes
Pijnacker Zuid,rtd907,1,1688563307,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,17,1688563306,Yes
Diemen,dmn001,4,1688563306,Yes
Boxtel - Kluis,btl004,2,1688563306,Yes
Voorburg,vb002,20,1688563306,Yes
Kampen,kpn003,22,1688563306,Yes
Meppel,mp002,19,1688563306,Yes
Hoogkarspel,hks001,4,1688563306,Yes
Westervoort,wtv001,1,1688563307,Yes
Bussum Zuid,bsmz001,0,1688563306,Yes
Amsterdam RAI,rai001,22,1688563306,Yes
Velp,vp001,1,1688563307,Yes
Leeuwarden,lw001,126,1688563306,Yes
Bunnik,bnk001,22,1688563306,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,13,1688563306,Yes
Amsterdam Amstel,asa001,106,1688563306,Yes
Geldermalsen,gdm001,3,1688563306,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,12,1688563306,Yes
Oss,o002,8,1688563306,Yes
Amsterdam Lelyplein,asdl001,1,1688563307,No
Otterlo,ed901,20,1688563306,Yes
Winsum,Wsm001,4,1688563307,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,30,1688563306,Yes
Ede-Wageningen Zuidzijde,ed001,116,1688563307,Yes
Tilburg Reeshof,tbr001,1,1688563307,Yes
OV-ebike Groningen,gn004,10,1688563306,Yes
Vleuten,vtn001,2,1688563307,Yes
Hilversum,hvs001,163,1688563306,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,12,1688563306,Yes
Terborg,tbg001,5,1688563307,Yes
Den Haag Centraal Stichthage,gvc001,126,1688563306,Yes
Varsseveld,vsv001,4,1688563307,Yes
Santpoort Zuid,sptz001,7,1688563307,Yes
Zevenaar,zv001,3,1688563307,Yes
Tilburg Noord,tb002,6,1688563306,Yes
Breukelen,bkl001,1,1688563306,Yes
Leiden de Vink,dvnk001,2,1688563306,Yes
Deurne,dn001,1,1688563306,Yes
Boskoop,bsk001,2,1688563306,Yes
Zoetermeer Driemanspolder,ztm003,20,1688563307,Yes
Landgraaf,lg001,4,1688563306,Yes
Heeze-Leende,hze001,8,1688563306,Yes
Olst,ost001,2,1688563306,Yes
Beesd,bsd001,4,1688563306,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,59,1688563306,Yes
Amersfoort Centraal,amf001,250,1688563306,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,561,1688563307,Yes
Utrecht Centraal Knoop,ut021,36,1688563307,Yes
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,1,1688563306,Yes
Beilen,bl001,19,1688563307,Yes
Den Dolder,dld001,0,1688563306,Yes
's-Hertogenbosch Oost,Hto001,6,1688563306,Yes
Assen,asn001,149,1688563306,Yes
Vlissingen,vs001,15,1688563307,Yes
Enschede,es003,63,1688563306,Yes
Helmond,hm001,9,1688563306,Yes
Delfzijl,Dz001,2,1688563306,Yes
Sliedrecht,sdt001,2,1688563307,Yes
Voorschoten,vst001,2,1688563307,Yes
Wijhe,wh001,0,1688563307,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,2,1688563306,Yes
Castricum,cas002,43,1688563306,Yes
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,3,1688563307,Yes
Reuver,rv001,7,1688563307,Yes
Ede-Wageningen Zuidplein,ed002,16,1688563306,Yes
Wijchen,wc001,3,1688563307,Yes
Elst,est001,1,1688563306,Yes
Apeldoorn,apd001,271,1688563306,Yes
"Delft, Fietsenstalling",dt002,163,1688563306,Yes
Rijswijk,rsw002,27,1688563306,Yes
Appingedam,Apg001,4,1688563306,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
