description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688742552,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,3,1688742552,Yes
Ermelo,eml001,2,1688742552,Unknown
Ravenstein,Rvs001,7,1688742552,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1688742552,Yes
Schagen,sgn001,1,1688742552,Yes
Oldenzaal,odz001,3,1688742552,Yes
Cuijk,ck001,13,1688742552,Yes
Goes,gs003,17,1688742552,Yes
Vroomshoop,vhp001,4,1688742552,Yes
Best,bet001,20,1688742552,Yes
Winterswijk,ww001,1,1688742552,Yes
Amsterdam Bijlmer ArenA,asb003,15,1688742552,Yes
Utrecht Centraal Jaarbeursplein,ut016,225,1688742552,Yes
Zuidhorn,Zh001,8,1688742552,Yes
Soestdijk,sd001,3,1688742552,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688742552,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,26,1688742552,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,9,1688742552,Yes
Maarheeze,mz001,4,1688742552,Yes
Den Haag HS,gv001,0,1688742552,Yes
Heerhugowaard,hwd003,11,1688742552,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,2,1688742552,Yes
Deventer Boerhavelaan,dv003,18,1688742552,Yes
Uden,Ow002,7,1688742552,Yes
Deventer,dv001,32,1688742552,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688742552,Yes
Den Helder Zuid,hdrz001,3,1688742552,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,80,1688742552,Yes
Sneek,sk001,0,1688742552,Yes
Geldrop,Gp001,2,1688742552,Yes
Oudenbosch,odb001,3,1688742552,Yes
Anna Paulowna,ana001,1,1688742552,Yes
Horst Sevenum,hrt001,2,1688742552,Yes
Amersfoort Schothorst,amfs001,10,1688742552,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,21,1688742552,Yes
OV-ebike Arnhem Centrum,ah003,4,1688742552,Yes
Gilze Rijen,gz001,5,1688742552,Yes
Emmen,emn001,19,1688742552,Yes
Halfweg Zwanenburg,hwzb001,2,1688742552,Yes
Hoorn Kersenboogerd,hnk001,6,1688742552,Yes
Hoorn,hn001,14,1688742552,Yes
Rotterdam Kralingse Zoom,Rta003,13,1688742552,Yes
Rhenen,rhn001,1,1688742552,Yes
Rijssen,rsn001,4,1688742552,Yes
Venlo,vl001,44,1688742552,Yes
Ommen,omn001,0,1688742552,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,5,1688742552,Yes
Groningen Noord,Gnn001,1,1688742552,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688742552,Yes
Haarlem Spaarnwoude,hlms001,1,1688742552,Yes
Dordrecht,ddr001,7,1688742552,Yes
Soest Zuid,stz001,3,1688742552,Yes
Haren,HRN002,1,1688742552,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,20,1688742552,Yes
Utrecht P+R Westraven,ut007,8,1688742552,Yes
Maastricht Randwyck,mtr001,2,1688742552,Yes
Amsterdam Muiderpoort,asdm001,4,1688742552,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,1,1688742552,Yes
Meerssen,mes001,2,1688742552,Yes
Maassluis,mss001,10,1688742552,Yes
Weesp,wp001,32,1688742552,Yes
Weert,wt003,4,1688742552,Yes
Vierlingsbeek,vlb001,6,1688742552,Yes
Amsterdam Sloterdijk,ass001,26,1688742552,Yes
Gorinchem,gr001,0,1688742552,Yes
Rotterdam Alexander,rta001,0,1688742552,Yes
Valkenburg,vk001,2,1688742552,Yes
Almelo,aml002,0,1688742552,Yes
Bloemendaal,bll001,1,1688742552,Yes
Etten-Leur,etn001,2,1688742552,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,5,1688742552,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688742552,Yes
Doetinchem,dtc001,2,1688742552,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,2,1688742552,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,4,1688742552,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,2,1688742552,Yes
Zwolle,zl004,128,1688742552,Yes
Baarn,brn002,15,1688742552,Yes
Nijmegen,nm001,35,1688742552,Yes
Bovenkarspel-Grootebroek,bkg001,3,1688742552,Yes
Dieren,dr001,1,1688742552,Yes
Zeist,db002,18,1688742552,Yes
Driebergen-Zeist,db001,80,1688742552,Yes
Echt,ec001,8,1688742552,Yes
Lelystad Centrum,lls003,0,1688742552,Yes
Middelburg,mdb002,8,1688742552,Yes
Raalte,rat001,4,1688742552,Yes
Dalfsen,dl001,1,1688742552,Yes
Rotterdam Slinge,rtd904,3,1688742552,Yes
Boxmeer,Bmr001,12,1688742552,Yes
Pijnacker,rtd906,3,1688742552,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,0,1688742552,Unknown
Voorhout,vh001,1,1688742552,Yes
Maastricht Noord,mtn001,6,1688742552,Yes
Doetinchem de Huet,dtch001,5,1688742552,Yes
Delden,ddn001,0,1688742552,Yes
Muiden P&R,wp901,5,1688742552,Yes
't Harde,Hde001,2,1688742552,Yes
Hengelo Gezondheidspark,hglg001,4,1688742552,Yes
Bodegraven,bdg001,1,1688742552,Yes
Utrecht Overvecht,uto001,0,1688742552,Yes
Hilversum Sportpark ,hvsp001,8,1688742552,Yes
Delft Zuid,dtz001,,1688742552,Yes
Vught,Vg001,0,1688742552,Yes
Amsterdam Zuid Zuidplein,asdz001,0,1688742552,Yes
Heemskerk,hk001,3,1688742552,Yes
Amsterdam Zuid Mahlerplein,asdz003,3,1688742552,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688742552,Yes
Utrecht Zuilen,utzl001,0,1688742552,Yes
Alphen aan den Rijn,apn001,20,1688742552,Yes
Rotterdam Blaak,rtb001,3,1688742552,Yes
Vriezenveen,vz001,4,1688742552,Yes
Zwijndrecht,zwd003,22,1688742552,Yes
OV-ebike Driebergen-Zeist,db003,22,1688742552,Yes
Eindhoven Noordzijde,ehv003,4,1688742552,Yes
Eindhoven Zuidzijde (centrum),ehv002,2,1688742552,Yes
Winschoten,ws001,5,1688742552,Yes
Veghel,Btl003,6,1688742552,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,34,1688742552,Yes
Woerden,wd001,10,1688742552,Yes
s-Hertogenbosch,ht001,114,1688742552,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1688742552,Yes
Waalwijk,ht002,4,1688742552,Yes
Maarssen,mas003,24,1688742552,Yes
Kerkrade Centrum,krd001,4,1688742552,Yes
Venray,vry001,18,1688742552,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,6,1688742552,Yes
Aalten,atn001,5,1688742552,Yes
Haarlem Fiets Inn,hlm002,77,1688742552,Yes
Bilthoven,bhv002,11,1688742552,Yes
Purmerend,pmr001,4,1688742552,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,0,1688742552,Yes
Beverwijk,bv002,32,1688742552,Yes
Boxtel,btl001,13,1688742552,Yes
Hoogezand Sappemeer,Hgz001,4,1688742552,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,2,1688742552,Yes
Roermond,rm001,26,1688742552,Yes
Krommenie-Assendelft,kma001,4,1688742552,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688742552,Yes
Rosmalen,rs001,6,1688742552,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,23,1688742552,Yes
Utrecht P+R Papendorp,ut904,1,1688742552,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688742552,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,177,1688742552,Yes
Utrecht Rijnsweerd,ut903,8,1688742552,Yes
Alkmaar,amr001,28,1688742552,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,8,1688742552,Yes
Tilburg West Universiteit,tbu001,7,1688742552,Yes
Sittard,std002,19,1688742552,Yes
"Leiden Centraal, Centrumzijde",ledn002,13,1688742552,Yes
Gouda Goverwelle,gdg001,1,1688742552,Yes
Den Haag Laan van NOI,laa001,0,1688742552,Yes
Alkmaar Noord,amrn002,22,1688742552,Yes
Zandvoort,zvt001,0,1688742552,Yes
Uitgeest,utg001,1,1688742552,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,4,1688742552,Yes
Houten,htn001,49,1688742552,Yes
Steenwijk,swk002,6,1688742552,Yes
Lage Zwaluwe,Zlw001,3,1688742552,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,41,1688742552,Yes
Zwolle Hanzeland,zl003,9,1688742552,Yes
Breda Centrum,Bd003,127,1688742552,Yes
Den Haag Mariahoeve,gvm001,2,1688742552,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,3,1688742552,Yes
Almere Centrum Landdrostdreef,alm001,55,1688742552,Yes
Zaltbommel,zbm002,14,1688742552,Yes
Schiedam,sdm001,7,1688742552,Yes
Zoetermeer Centrum West,ztm002,17,1688742552,Yes
Borne,bn001,6,1688742552,Yes
Zevenbergen,Zvb001,3,1688742552,Yes
Driehuis,drh001,5,1688742552,Yes
Helmond Brouwhuis,hmbh001,1,1688742552,Yes
Amsterdam Centraal Stationsplein,asd010,11,1688742552,Yes
Nijmegen Heyendaal,nmh001,0,1688742552,Yes
Barendrecht,brd002,18,1688742552,Yes
Rheden,rh001,4,1688742552,Yes
Barendrecht,brd001,29,1675240492,Yes
