description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688803811,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1688803811,Yes
Ermelo,eml001,1,1688803811,Unknown
Ravenstein,Rvs001,6,1688803811,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,3,1688803811,Yes
Schagen,sgn001,1,1688803811,Yes
Oldenzaal,odz001,4,1688803811,Yes
Cuijk,ck001,17,1688803811,Yes
Goes,gs003,10,1688803811,Yes
Vroomshoop,vhp001,4,1688803811,Yes
Best,bet001,15,1688803811,No
Winterswijk,ww001,1,1688803811,Yes
Amsterdam Bijlmer ArenA,asb003,20,1688803811,Yes
Utrecht Centraal Jaarbeursplein,ut016,374,1688803811,Yes
Zuidhorn,Zh001,7,1688803811,Yes
Soestdijk,sd001,2,1688803811,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688803811,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,20,1688803811,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,13,1688803811,Yes
Maarheeze,mz001,3,1688803811,Yes
Den Haag HS,gv001,31,1688803811,Yes
Heerhugowaard,hwd003,17,1688803811,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,6,1688803811,Yes
Deventer Boerhavelaan,dv003,17,1688803811,Yes
Uden,Ow002,7,1688803811,Yes
Deventer,dv001,35,1688803811,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,1,1688803811,Yes
Den Helder Zuid,hdrz001,4,1688803811,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,112,1688803811,Yes
Sneek,sk001,0,1688803811,Yes
Geldrop,Gp001,2,1688803811,Yes
Oudenbosch,odb001,2,1688803811,Yes
Anna Paulowna,ana001,1,1688803811,Yes
Horst Sevenum,hrt001,1,1688803811,Yes
Amersfoort Schothorst,amfs001,24,1688803811,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,41,1688803811,Yes
OV-ebike Arnhem Centrum,ah003,2,1688803811,Yes
Gilze Rijen,gz001,6,1688803811,Yes
Emmen,emn001,20,1688803811,Yes
Halfweg Zwanenburg,hwzb001,6,1688803811,Yes
Hoorn Kersenboogerd,hnk001,6,1688803811,Yes
Hoorn,hn001,39,1688803811,Yes
Rotterdam Kralingse Zoom,Rta003,12,1688803811,Yes
Rhenen,rhn001,0,1688803811,Yes
Rijssen,rsn001,6,1688803811,Yes
Venlo,vl001,42,1688803811,Yes
Ommen,omn001,0,1688803811,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,6,1688803811,Yes
Groningen Noord,Gnn001,0,1688803811,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688803811,Yes
Haarlem Spaarnwoude,hlms001,3,1688803811,Yes
Dordrecht,ddr001,13,1688803811,Yes
Soest Zuid,stz001,3,1688803811,Yes
Haren,HRN002,3,1688803811,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,18,1688803811,Yes
Utrecht P+R Westraven,ut007,8,1688803811,Yes
Maastricht Randwyck,mtr001,3,1688803811,Yes
Amsterdam Muiderpoort,asdm001,0,1688803811,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,1,1688803811,Yes
Meerssen,mes001,2,1688803811,Yes
Maassluis,mss001,10,1688803811,Yes
Weesp,wp001,40,1688803811,Yes
Weert,wt003,5,1688803811,Yes
Vierlingsbeek,vlb001,4,1688803811,Yes
Amsterdam Sloterdijk,ass001,69,1688803811,Yes
Gorinchem,gr001,1,1688803811,Yes
Rotterdam Alexander,rta001,0,1688803811,Yes
Valkenburg,vk001,2,1688803811,Yes
Almelo,aml002,0,1688803811,Yes
Bloemendaal,bll001,2,1688803811,Yes
Etten-Leur,etn001,3,1688803811,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,6,1688803811,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,1,1688803811,Yes
