description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,2,1698122975,OV_FIETS,Yes
Brummen,bmn001,6,1698122975,OV_FIETS,Yes
Ermelo,eml001,4,1698122975,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1698122975,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1698122975,OV_FIETS,Yes
Lochem,lc001,0,1698122975,OV_FIETS,Yes
Bergen op Zoom,bgn002,22,1698122975,OV_FIETS,Yes
Oldenzaal,odz001,2,1698122975,OV_FIETS,Yes
Cuijk,ck001,16,1698122975,OV_FIETS,Yes
Veenendaal-De klomp,klp001,17,1698122975,OV_FIETS,Yes
Vroomshoop,vhp001,4,1698122975,OV_FIETS,Yes
Best,bet001,22,1698122975,OV_FIETS,Yes
Winterswijk,ww001,2,1698122975,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,13,1698122975,OV_FIETS,Yes
Zuidhorn,Zh001,8,1698122975,OV_FIETS,Yes
Houten Castellum,htnc001,35,1698122975,OV_FIETS,Yes
Voorhout,vh001,4,1698122975,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1698122975,OV_FIETS,Yes
Harderwijk,hd001,51,1698122975,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1698122975,OV_FIETS,Yes
Den Haag HS,gv001,57,1698122975,OV_FIETS,Yes
Heerhugowaard,hwd003,22,1698122975,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,18,1698122975,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1698122975,OV_FIETS,Yes
Uden,Ow002,6,1698122975,OV_FIETS,Yes
Deventer,dv001,131,1698122975,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,39,1698122975,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,4,1698122975,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1698122975,OV_FIETS,Yes
Castricum,cas002,45,1698122975,OV_FIETS,Yes
Sneek,sk001,4,1698122975,OV_FIETS,Yes
Geldrop,Gp001,3,1698122975,OV_FIETS,Yes
Oudenbosch,odb001,4,1698122975,OV_FIETS,Yes
Anna Paulowna,ana001,4,1698122975,OV_FIETS,Yes
