description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1714018832,OV_FIETS,Yes
Brummen,bmn001,3,1714018832,OV_FIETS,Yes
Ermelo,eml001,2,1714018832,OV_FIETS,Unknown
Ravenstein,Rvs001,3,1714018832,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,111,1714018832,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,3,1714018832,OV_FIETS,Yes
Lochem,lc001,5,1714018832,OV_FIETS,Yes
Bergen op Zoom,bgn002,22,1714018832,OV_FIETS,Yes
Oldenzaal,odz001,3,1714018832,OV_FIETS,Yes
Cuijk,ck001,15,1714018832,OV_FIETS,Yes
Veenendaal-De klomp,klp001,14,1714018832,OV_FIETS,Yes
Vroomshoop,vhp001,4,1714018832,OV_FIETS,Yes
Best,bet001,22,1714018832,OV_FIETS,Yes
Winterswijk,ww001,6,1714018832,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,10,1714018832,OV_FIETS,Yes
Zuidhorn,Zh001,7,1714018832,OV_FIETS,Yes
Houten Castellum,htnc001,33,1714018832,OV_FIETS,Yes
Voorhout,vh001,0,1714018832,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1714018832,OV_FIETS,Yes
Harderwijk,hd001,47,1714018832,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1714018832,OV_FIETS,Yes
Den Haag HS,gv001,58,1714018832,OV_FIETS,Yes
Heerhugowaard,hwd003,29,1714018832,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1714018832,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1714018832,OV_FIETS,Yes
Uden,Ow002,8,1714018832,OV_FIETS,Yes
Deventer,dv001,150,1714018832,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,64,1714018832,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,1,1714018832,OV_FIETS,Yes
Den Helder Zuid,hdrz001,4,1714018832,OV_FIETS,Yes
Castricum,cas002,58,1714018832,OV_FIETS,Yes
Sneek,sk001,6,1714018832,OV_FIETS,Yes
Geldrop,Gp001,5,1714018832,OV_FIETS,Yes
Oudenbosch,odb001,4,1714018832,OV_FIETS,Yes
Anna Paulowna,ana001,3,1714018832,OV_FIETS,Yes
Goes,gs003,24,1714018832,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,29,1714018832,OV_FIETS,Yes
Roosendaal,rsd002,55,1714018832,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,24,1714018832,OV_FIETS,Yes
Gilze Rijen,gz001,6,1714018832,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,4,1714018832,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,7,1714018832,OV_FIETS,Yes
Hoorn,hn001,55,1714018832,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,20,1714018832,OV_FIETS,Yes
Boskoop,bsk001,4,1714018832,OV_FIETS,Yes
Rijssen,rsn001,8,1714018832,OV_FIETS,Yes
Venlo,vl001,52,1714018832,OV_FIETS,Yes
Ommen,omn001,7,1714018832,OV_FIETS,Yes
Culemborg,cl003,24,1714018832,OV_FIETS,Yes
Groningen Noord,Gnn001,3,1714018832,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,2,1714018832,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1714018832,OV_FIETS,Yes
Voorburg,vb002,30,1714018832,OV_FIETS,Yes
Soest Zuid,stz001,5,1714018832,OV_FIETS,Yes
Haren,HRN002,2,1714018832,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,22,1714018832,OV_FIETS,Yes
Maarheeze,mz001,2,1714018832,OV_FIETS,Yes
Maastricht Randwyck,mtr001,4,1714018832,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,44,1714018832,OV_FIETS,Yes
Dieren,dr001,8,1714018832,OV_FIETS,Yes
Wolfheze,wf001,4,1714018832,OV_FIETS,Yes
Meerssen,mes001,2,1714018832,OV_FIETS,Yes
Dordrecht,ddr001,57,1714018832,OV_FIETS,Yes
Maassluis,mss001,7,1714018832,OV_FIETS,No
Weesp,wp001,42,1714018832,OV_FIETS,Yes
Vierlingsbeek,vlb001,5,1714018832,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,162,1714018832,OV_FIETS,Yes
Gorinchem,gr001,7,1714018832,OV_FIETS,Yes
Rotterdam Alexander,rta001,2,1714018832,OV_FIETS,Yes
Valkenburg,vk001,7,1714018832,OV_FIETS,Yes
Almelo,aml002,25,1714018832,OV_FIETS,Yes
Bloemendaal,bll001,1,1714018832,OV_FIETS,Yes
Etten-Leur,etn001,4,1714018832,OV_FIETS,Yes
Heiloo,hlo001,18,1714018832,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,176,1714018832,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1714018832,OV_FIETS,Yes
Lelystad Centrum,lls003,19,1714018832,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,351,1714018832,OV_FIETS,Yes
Zwolle Hanzeland,zl003,25,1714018832,OV_FIETS,Yes
Holten,hon001,8,1714018832,OV_FIETS,Yes
Wijhe,wh001,6,1714018832,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,6,1714018832,OV_FIETS,Yes
Zwolle,zl004,314,1714018832,OV_FIETS,Yes
Nijmegen,nm001,207,1714018832,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,3,1714018832,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,25,1714018832,OV_FIETS,Yes
Zeist,db002,20,1714018832,OV_FIETS,Yes
Driebergen-Zeist,db001,123,1714018832,OV_FIETS,Yes
Echt,ec001,8,1714018832,OV_FIETS,Yes
Raalte,rat001,5,1714018832,OV_FIETS,Yes
Dalfsen,dl001,2,1714018832,OV_FIETS,Yes
Rotterdam Slinge,rtd904,4,1714018832,OV_FIETS,Yes
Boxmeer,Bmr001,13,1714018832,OV_FIETS,Yes
Pijnacker,rtd906,3,1714018832,OV_FIETS,Yes
Veenendaal Centrum,vndc002,2,1714018832,OV_FIETS,Yes
Nunspeet,Ns001,7,1714018832,OV_FIETS,Unknown
Maastricht Noord,mtn001,5,1714018832,OV_FIETS,Yes
Doetinchem de Huet,dtch001,8,1714018832,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,8,1714018832,OV_FIETS,Yes
Delden,ddn001,2,1714018832,OV_FIETS,Yes
Muiden P&R,wp901,6,1714018832,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,6,1714018832,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,5,1714018832,OV_FIETS,Yes
Bodegraven,bdg001,7,1714018832,OV_FIETS,Yes
Utrecht Overvecht,uto001,31,1714018832,OV_FIETS,Yes
Soestdijk,sd001,3,1714018832,OV_FIETS,Yes
Delft Zuid,dtz001,,1714018832,OV_FIETS,Yes
Vught,Vg001,11,1714018832,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,178,1714018832,OV_FIETS,Yes
Heemskerk,hk001,1,1714018832,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,164,1714018832,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1700488276,OV_FIETS,Yes
Utrecht Zuilen,utzl001,11,1714018832,OV_FIETS,Yes
Alphen aan den Rijn,apn001,44,1714018832,OV_FIETS,Yes
Rotterdam Blaak,rtb001,9,1714018832,OV_FIETS,No
Vriezenveen,vz001,4,1714018832,OV_FIETS,Yes
Zwijndrecht,zwd003,28,1714018832,OV_FIETS,Yes
Eindhoven OV-fiets PopUp (naast AH),ehv004,34,1698620813,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,57,1714018832,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,106,1714018832,OV_FIETS,Yes
Winschoten,ws001,3,1714018832,OV_FIETS,Yes
Overveen,ovn001,2,1714018832,OV_FIETS,Yes
Veghel,Btl003,8,1714018832,OV_FIETS,Yes
Naarden-Bussum,ndb003,50,1714018832,OV_FIETS,Yes
Woerden,wd001,50,1714018832,OV_FIETS,Yes
