description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688777751,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1688777751,Yes
Ermelo,eml001,3,1688777751,Unknown
Ravenstein,Rvs001,6,1688777751,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688777751,Yes
Schagen,sgn001,0,1688777751,Yes
Oldenzaal,odz001,4,1688777751,Yes
Cuijk,ck001,17,1688777751,Yes
Goes,gs003,16,1688777751,No
Vroomshoop,vhp001,4,1688777751,Yes
Best,bet001,16,1688777751,No
Winterswijk,ww001,1,1688777751,Yes
Amsterdam Bijlmer ArenA,asb003,19,1688777751,No
Utrecht Centraal Jaarbeursplein,ut016,369,1688777751,Yes
Zuidhorn,Zh001,8,1688777751,Yes
Soestdijk,sd001,2,1688777751,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688777751,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,19,1688777751,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,8,1688777751,No
Maarheeze,mz001,3,1688777751,Yes
Den Haag HS,gv001,32,1688777751,No
Heerhugowaard,hwd003,19,1688777751,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,4,1688777751,No
Deventer Boerhavelaan,dv003,17,1688777751,Yes
Uden,Ow002,8,1688777751,Yes
Deventer,dv001,44,1688777751,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688777751,Yes
Den Helder Zuid,hdrz001,2,1688777751,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,114,1688777751,Yes
Sneek,sk001,0,1688777751,Yes
Geldrop,Gp001,2,1688777751,Yes
Oudenbosch,odb001,3,1688777751,Yes
Anna Paulowna,ana001,1,1688777751,Yes
Horst Sevenum,hrt001,1,1688777751,Yes
Amersfoort Schothorst,amfs001,26,1688777751,No
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,42,1688777751,No
OV-ebike Arnhem Centrum,ah003,4,1688777751,No
Gilze Rijen,gz001,7,1688777751,Yes
Emmen,emn001,20,1688777751,No
Halfweg Zwanenburg,hwzb001,5,1688777751,Yes
Hoorn Kersenboogerd,hnk001,8,1688777751,Yes
Hoorn,hn001,14,1688777751,No
Rotterdam Kralingse Zoom,Rta003,12,1688777751,Yes
Rhenen,rhn001,0,1688777751,Yes
Rijssen,rsn001,7,1688777751,Yes
Venlo,vl001,47,1688777751,No
Ommen,omn001,0,1688777751,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,12,1688777751,No
Groningen Noord,Gnn001,0,1688777751,Yes
