description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,4,1714276464,OV_FIETS,Yes
Brummen,bmn001,5,1714276464,OV_FIETS,Yes
Ermelo,eml001,1,1714276464,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1714276464,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,33,1714276464,OV_FIETS,No
Nijmegen Goffert,nmgo001,0,1714276464,OV_FIETS,Yes
Lochem,lc001,0,1714276464,OV_FIETS,Yes
Bergen op Zoom,bgn002,15,1714276464,OV_FIETS,No
Oldenzaal,odz001,0,1714276464,OV_FIETS,Yes
Cuijk,ck001,14,1714276464,OV_FIETS,Yes
Veenendaal-De klomp,klp001,14,1714276464,OV_FIETS,Yes
Vroomshoop,vhp001,4,1714276464,OV_FIETS,Yes
Best,bet001,17,1714276464,OV_FIETS,No
Winterswijk,ww001,2,1714276464,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,1,1714276464,OV_FIETS,Yes
Zuidhorn,Zh001,5,1714276464,OV_FIETS,Yes
Houten Castellum,htnc001,40,1714276464,OV_FIETS,No
Voorhout,vh001,2,1714276464,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1714276464,OV_FIETS,Yes
Harderwijk,hd001,28,1714276464,OV_FIETS,No
Utrecht P+R Westraven,ut007,8,1714276464,OV_FIETS,Yes
Den Haag HS,gv001,27,1714276464,OV_FIETS,Yes
Heerhugowaard,hwd003,23,1714276464,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,5,1714276464,OV_FIETS,No
Deventer Boerhavelaan,dv003,17,1714276464,OV_FIETS,Yes
Uden,Ow002,5,1714276464,OV_FIETS,Yes
Deventer,dv001,102,1714276464,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,4,1714276464,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1714276464,OV_FIETS,Yes
Den Helder Zuid,hdrz001,1,1714276464,OV_FIETS,Yes
Castricum,cas002,42,1714276464,OV_FIETS,Yes
Sneek,sk001,3,1714276464,OV_FIETS,Yes
Geldrop,Gp001,3,1714276464,OV_FIETS,Yes
Oudenbosch,odb001,1,1714276464,OV_FIETS,Yes
Anna Paulowna,ana001,3,1714276464,OV_FIETS,Yes
Goes,gs003,24,1714276464,OV_FIETS,No
Amersfoort Schothorst,amfs001,18,1714276464,OV_FIETS,No
Roosendaal,rsd002,35,1714276464,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,13,1714276464,OV_FIETS,No
