description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,5,1688950463,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688950463,Yes
Ermelo,eml001,4,1688950463,Unknown
Ravenstein,Rvs001,5,1688950463,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688950463,Yes
Schagen,sgn001,8,1688950463,Yes
Oldenzaal,odz001,2,1688950463,Yes
Cuijk,ck001,15,1688950463,Yes
Goes,gs003,13,1688950463,No
Vroomshoop,vhp001,4,1688950463,Yes
Best,bet001,17,1688950463,No
Winterswijk,ww001,4,1688950463,Yes
Amsterdam Bijlmer ArenA,asb003,26,1688950463,No
Utrecht Centraal Jaarbeursplein,ut016,512,1688950463,Yes
Zuidhorn,Zh001,7,1688950463,Yes
Soestdijk,sd001,2,1688950463,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,6,1688950463,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,45,1688950463,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,15,1688950463,No
Maarheeze,mz001,4,1688950463,Yes
Den Haag HS,gv001,71,1688950463,No
Heerhugowaard,hwd003,19,1688950463,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,11,1688950463,No
Deventer Boerhavelaan,dv003,20,1688950463,Yes
Uden,Ow002,8,1688950463,Yes
Deventer,dv001,134,1688950463,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688950463,Yes
Den Helder Zuid,hdrz001,5,1688950463,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,291,1688950463,Yes
Sneek,sk001,2,1688950463,Yes
Geldrop,Gp001,1,1688950463,Yes
Oudenbosch,odb001,3,1688950463,Yes
Anna Paulowna,ana001,1,1688950463,Yes
Horst Sevenum,hrt001,4,1688950463,Yes
Amersfoort Schothorst,amfs001,28,1688950463,No
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,51,1688950463,No
OV-ebike Arnhem Centrum,ah003,7,1688950463,No
Gilze Rijen,gz001,5,1688950463,Yes
Emmen,emn001,18,1688950463,No
Halfweg Zwanenburg,hwzb001,2,1688950463,Yes
Hoorn Kersenboogerd,hnk001,4,1688950463,Yes
Hoorn,hn001,49,1688950463,No
Rotterdam Kralingse Zoom,Rta003,17,1688950463,Yes
Rhenen,rhn001,1,1688950463,Yes
Rijssen,rsn001,5,1688950463,Yes
Venlo,vl001,44,1688950463,No
Ommen,omn001,2,1688950463,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,17,1688950463,No
Groningen Noord,Gnn001,7,1688950463,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688950463,Yes
Haarlem Spaarnwoude,hlms001,0,1688950463,Yes
Dordrecht,ddr001,39,1688950463,No
Soest Zuid,stz001,3,1688950463,Yes
Haren,HRN002,0,1688950463,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,18,1688950463,Yes
Utrecht P+R Westraven,ut007,10,1688950463,Yes
Maastricht Randwyck,mtr001,3,1688950463,Yes
Amsterdam Muiderpoort,asdm001,30,1688950463,No
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688950463,Yes
Meerssen,mes001,2,1688950463,Yes
Maassluis,mss001,10,1688950463,No
Weesp,wp001,35,1688950463,No
Weert,wt003,21,1688950463,No
Vierlingsbeek,vlb001,4,1688950463,Yes
Amsterdam Sloterdijk,ass001,121,1688950463,No
Gorinchem,gr001,2,1688950463,Yes
Rotterdam Alexander,rta001,0,1688950463,Yes
Valkenburg,vk001,4,1688950463,Yes
Almelo,aml002,0,1688950463,Yes
Bloemendaal,bll001,0,1688950463,Yes
Etten-Leur,etn001,3,1688950463,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,16,1688950463,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688950463,Yes
Doetinchem,dtc001,2,1688950463,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,6,1688950463,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688950463,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,6,1688950463,Yes
Zwolle,zl004,272,1688950463,No
Baarn,brn002,26,1688950463,No
Nijmegen,nm001,178,1688950463,No
Bovenkarspel-Grootebroek,bkg001,3,1688950463,Yes
Dieren,dr001,3,1688950463,Yes
Zeist,db002,17,1688950463,Yes
Driebergen-Zeist,db001,123,1688950463,No
Echt,ec001,5,1688950463,Yes
Lelystad Centrum,lls003,14,1688950463,No
Middelburg,mdb002,24,1688950463,No
Raalte,rat001,5,1688950463,Yes
Dalfsen,dl001,2,1688950463,Yes
Rotterdam Slinge,rtd904,4,1688950463,Yes
Boxmeer,Bmr001,12,1688950463,Yes
Pijnacker,rtd906,4,1688950463,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,6,1688950463,Unknown
Voorhout,vh001,4,1688950463,Yes
Maastricht Noord,mtn001,9,1688950463,Yes
Doetinchem de Huet,dtch001,4,1688950463,Yes
Delden,ddn001,1,1688950463,Yes
Muiden P&R,wp901,7,1688950463,Yes
't Harde,Hde001,5,1688950463,Yes
Hengelo Gezondheidspark,hglg001,5,1688950463,Yes
Bodegraven,bdg001,4,1688950463,Yes
Utrecht Overvecht,uto001,8,1688950463,No
Hilversum Sportpark ,hvsp001,11,1688950463,No
Delft Zuid,dtz001,,1688950463,Yes
Vught,Vg001,5,1688950463,Yes
Amsterdam Zuid Zuidplein,asdz001,148,1688950463,No
