description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1688760540,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688760540,Yes
Ermelo,eml001,3,1688760540,Unknown
Ravenstein,Rvs001,6,1688760540,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688760540,Yes
Schagen,sgn001,0,1688760540,Yes
Oldenzaal,odz001,4,1688760540,Yes
Cuijk,ck001,16,1688760540,Yes
Goes,gs003,16,1688760540,Yes
Vroomshoop,vhp001,4,1688760540,Yes
Best,bet001,20,1688760540,No
Winterswijk,ww001,1,1688760540,Yes
Amsterdam Bijlmer ArenA,asb003,14,1688760540,Yes
Utrecht Centraal Jaarbeursplein,ut016,97,1688760540,Yes
Zuidhorn,Zh001,8,1688760540,Yes
Soestdijk,sd001,2,1688760540,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,0,1688760540,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,12,1688760540,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,4,1688760540,Yes
Maarheeze,mz001,2,1688760540,Yes
Den Haag HS,gv001,5,1688760540,Yes
Heerhugowaard,hwd003,18,1688760540,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,2,1688760540,Yes
Deventer Boerhavelaan,dv003,16,1688760540,Yes
Uden,Ow002,8,1688760540,Yes
Deventer,dv001,13,1688760540,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688760540,Yes
Den Helder Zuid,hdrz001,4,1688760540,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,23,1688760540,Yes
Sneek,sk001,0,1688760540,Yes
Geldrop,Gp001,2,1688760540,Yes
Oudenbosch,odb001,3,1688760540,Yes
Anna Paulowna,ana001,1,1688760540,Yes
Horst Sevenum,hrt001,0,1688760540,Yes
Amersfoort Schothorst,amfs001,24,1688760540,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,39,1688760540,Yes
OV-ebike Arnhem Centrum,ah003,2,1688760540,Yes
Gilze Rijen,gz001,6,1688760540,Yes
Emmen,emn001,20,1688760540,No
