description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,0,1692868984,OV_FIETS,Yes
Brummen,bmn001,6,1692868984,OV_FIETS,Yes
Ermelo,eml001,1,1692868984,OV_FIETS,Unknown
Ravenstein,Rvs001,3,1692868984,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1692868984,OV_FIETS,Yes
Lochem,lc001,5,1692868984,OV_FIETS,Yes
Bergen op Zoom,bgn002,0,1692868984,OV_FIETS,Yes
Oldenzaal,odz001,1,1692868984,OV_FIETS,Yes
Cuijk,ck001,14,1692868984,OV_FIETS,Yes
Veenendaal-De klomp,klp001,6,1692868984,OV_FIETS,Yes
Vroomshoop,vhp001,3,1692868984,OV_FIETS,Yes
Best,bet001,4,1692868984,OV_FIETS,Yes
Winterswijk,ww001,1,1692868984,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,1,1692868984,OV_FIETS,Yes
Boxtel - Kluis,btl004,3,1692868984,OV_FIETS,Yes
Zuidhorn,Zh001,8,1692868984,OV_FIETS,Yes
Houten Castellum,htnc001,37,1692868984,OV_FIETS,Yes
Voorhout,vh001,2,1692868984,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1692868984,OV_FIETS,Yes
Harderwijk,hd001,16,1692868984,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1692868984,OV_FIETS,Yes
Den Haag HS,gv001,23,1692868984,OV_FIETS,Yes
Heerhugowaard,hwd003,14,1692868984,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,9,1692868984,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1692868984,OV_FIETS,Yes
Uden,Ow002,5,1692868984,OV_FIETS,Yes
Deventer,dv001,71,1692868984,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,39,1692868984,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,2,1692868984,OV_FIETS,Yes
Den Helder Zuid,hdrz001,2,1692868984,OV_FIETS,Yes
Castricum,cas002,35,1692868984,OV_FIETS,Yes
Sneek,sk001,3,1692868984,OV_FIETS,Yes
Geldrop,Gp001,6,1692868984,OV_FIETS,Yes
Oudenbosch,odb001,2,1692868984,OV_FIETS,Yes
Anna Paulowna,ana001,0,1692868984,OV_FIETS,Yes
Goes,gs003,9,1692868984,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,1,1692868984,OV_FIETS,Yes
Roosendaal,rsd002,27,1692868984,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,1,1692868984,OV_FIETS,Yes
Gilze Rijen,gz001,0,1692868984,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,3,1692868984,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,1,1692868984,OV_FIETS,Yes
Hoorn,hn001,31,1692868984,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,0,1692868984,OV_FIETS,Yes
Boskoop,bsk001,4,1692868984,OV_FIETS,Yes
Rijssen,rsn001,3,1692868984,OV_FIETS,Yes
Venlo,vl001,19,1692868984,OV_FIETS,Yes
Ommen,omn001,5,1692868984,OV_FIETS,Yes
Culemborg,cl003,4,1692868984,OV_FIETS,Yes
Groningen Noord,Gnn001,3,1692868984,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1692868984,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1692868984,OV_FIETS,Yes
Voorburg,vb002,15,1692868984,OV_FIETS,Yes
Soest Zuid,stz001,3,1692868984,OV_FIETS,Yes
Haren,HRN002,3,1692868984,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,16,1692868984,OV_FIETS,Yes
Maarheeze,mz001,0,1692868984,OV_FIETS,Yes
Maastricht Randwyck,mtr001,4,1692868984,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,6,1692868984,OV_FIETS,Yes
Dieren,dr001,1,1692868984,OV_FIETS,Yes
Wolfheze,wf001,1,1692868984,OV_FIETS,Yes
Meerssen,mes001,4,1692868984,OV_FIETS,Yes
Dordrecht,ddr001,6,1692868984,OV_FIETS,Yes
Maassluis,mss001,7,1692868984,OV_FIETS,Yes
Weesp,wp001,3,1692868984,OV_FIETS,Yes
Vierlingsbeek,vlb001,6,1692868984,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,10,1692868984,OV_FIETS,Yes
Gorinchem,gr001,1,1692868984,OV_FIETS,Yes
Rotterdam Alexander,rta001,0,1692868984,OV_FIETS,Yes
Valkenburg,vk001,2,1692868984,OV_FIETS,Yes
Almelo,aml002,12,1692868984,OV_FIETS,Yes
Bloemendaal,bll001,3,1692868984,OV_FIETS,Yes
Etten-Leur,etn001,1,1692868984,OV_FIETS,Yes
Heiloo,hlo001,11,1692868984,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,361,1692868984,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1692868984,OV_FIETS,Yes
Lelystad Centrum,lls003,5,1692868984,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,0,1692868984,OV_FIETS,Yes
Zwolle Hanzeland,zl003,10,1692868984,OV_FIETS,Yes
Holten,hon001,6,1692868984,OV_FIETS,Yes
Wijhe,wh001,1,1692868984,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,2,1692868984,OV_FIETS,Yes
Zwolle,zl004,67,1692868984,OV_FIETS,Yes
Nijmegen,nm001,1,1692868984,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,3,1692868984,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,1,1692868984,OV_FIETS,Yes
Zeist,db002,21,1692868984,OV_FIETS,Yes
Driebergen-Zeist,db001,69,1692868984,OV_FIETS,Yes
Echt,ec001,3,1692868984,OV_FIETS,Yes
Raalte,rat001,0,1692868984,OV_FIETS,Yes
Dalfsen,dl001,1,1692868984,OV_FIETS,Yes
Rotterdam Slinge,rtd904,6,1692868984,OV_FIETS,Yes
Boxmeer,Bmr001,2,1692868984,OV_FIETS,Yes
Pijnacker,rtd906,0,1692868984,OV_FIETS,Yes
Nunspeet,Ns001,0,1692868984,OV_FIETS,Unknown
Maastricht Noord,mtn001,3,1692868984,OV_FIETS,Yes
Doetinchem de Huet,dtch001,2,1692868984,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,0,1692868984,OV_FIETS,Yes
Delden,ddn001,1,1692868984,OV_FIETS,Yes
Muiden P&R,wp901,4,1692868984,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,1,1692868984,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,5,1692868984,OV_FIETS,Yes
