description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1688610567,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688610567,Yes
Ermelo,eml001,2,1688610568,Unknown
Ravenstein,Rvs001,4,1688610567,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,8,1688610567,Yes
Schagen,sgn001,11,1688610567,Yes
Oldenzaal,odz001,4,1688610567,Yes
Cuijk,ck001,14,1688610567,Yes
Goes,gs003,20,1688610567,No
Vroomshoop,vhp001,4,1688610567,Yes
Best,bet001,23,1688610568,No
Winterswijk,ww001,5,1688610568,Yes
Amsterdam Bijlmer ArenA,asb003,10,1688610567,No
Utrecht Centraal Jaarbeursplein,ut016,535,1688610567,Yes
Zuidhorn,Zh001,8,1688610568,Yes
Soestdijk,sd001,3,1688610567,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688610567,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,40,1688610567,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,23,1688610567,No
Maarheeze,mz001,3,1688610567,Yes
Den Haag HS,gv001,46,1688610567,No
Heerhugowaard,hwd003,24,1688610567,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,18,1688610567,No
Deventer Boerhavelaan,dv003,20,1688610567,Yes
Uden,Ow002,8,1688610567,Yes
Deventer,dv001,126,1688610567,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1688610567,Yes
Den Helder Zuid,hdrz001,5,1688610567,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,254,1688610567,Yes
Sneek,sk001,3,1688610567,Yes
Geldrop,Gp001,2,1688610567,Yes
Oudenbosch,odb001,3,1688610567,Yes
Anna Paulowna,ana001,2,1688610567,Yes
Horst Sevenum,hrt001,4,1688610567,Yes
Amersfoort Schothorst,amfs001,21,1688610567,No
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,39,1688610567,No
OV-ebike Arnhem Centrum,ah003,13,1688610567,No
Gilze Rijen,gz001,7,1688610567,Yes
Emmen,emn001,24,1688610568,No
Halfweg Zwanenburg,hwzb001,5,1688610567,Yes
Hoorn Kersenboogerd,hnk001,6,1688610567,Yes
Hoorn,hn001,55,1688610567,No
Rotterdam Kralingse Zoom,Rta003,16,1688610567,Yes
Rhenen,rhn001,2,1688610567,Yes
Rijssen,rsn001,8,1688610568,Yes
Venlo,vl001,53,1688610567,No
Ommen,omn001,2,1688610567,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,13,1688610567,No
Groningen Noord,Gnn001,0,1688610567,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,1,1688610567,Yes
Haarlem Spaarnwoude,hlms001,1,1688610567,Yes
Dordrecht,ddr001,46,1688610567,No
Soest Zuid,stz001,5,1688610567,Yes
Haren,HRN002,5,1688610568,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,22,1688610567,Yes
Utrecht P+R Westraven,ut007,8,1688610568,Yes
Maastricht Randwyck,mtr001,7,1688610567,Yes
Amsterdam Muiderpoort,asdm001,48,1688610567,No
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688610568,Yes
Meerssen,mes001,4,1688610567,Yes
Maassluis,mss001,8,1688610568,No
Weesp,wp001,37,1688610568,No
Weert,wt003,24,1688610567,No
Vierlingsbeek,vlb001,6,1688610567,Yes
Amsterdam Sloterdijk,ass001,88,1688610567,No
Gorinchem,gr001,0,1688610567,Yes
Rotterdam Alexander,rta001,4,1688610567,Yes
Valkenburg,vk001,5,1688610567,Yes
Almelo,aml002,20,1688610568,Yes
Bloemendaal,bll001,1,1688610567,Yes
Etten-Leur,etn001,1,1688610567,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,18,1688610567,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688610567,Yes
Doetinchem,dtc001,3,1688610567,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,6,1688610567,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688610568,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,3,1688610567,Yes
Zwolle,zl004,260,1688610567,No
Baarn,brn002,24,1688610567,No
Nijmegen,nm001,79,1688610567,No
Bovenkarspel-Grootebroek,bkg001,4,1688610567,Yes
Dieren,dr001,2,1688610567,Yes
Zeist,db002,23,1688610567,Yes
Driebergen-Zeist,db001,124,1688610567,No
Echt,ec001,8,1688610567,Yes
Lelystad Centrum,lls003,12,1688610567,Yes
Middelburg,mdb002,20,1688610567,No
Raalte,rat001,5,1688610567,Yes
Dalfsen,dl001,1,1688610567,Yes
Rotterdam Slinge,rtd904,3,1688610567,Yes
Boxmeer,Bmr001,13,1688610567,Yes
Pijnacker,rtd906,4,1688610567,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,7,1688610568,Unknown
Voorhout,vh001,4,1688610567,Yes
Maastricht Noord,mtn001,8,1688610567,Yes
Doetinchem de Huet,dtch001,6,1688610567,Yes
Delden,ddn001,4,1688610567,Yes
Muiden P&R,wp901,5,1688610568,Yes
't Harde,Hde001,2,1688610568,Yes
Hengelo Gezondheidspark,hglg001,6,1688610567,Yes
Bodegraven,bdg001,4,1688610567,Yes
Utrecht Overvecht,uto001,14,1688610567,No
Hilversum Sportpark ,hvsp001,14,1688610568,No
Delft Zuid,dtz001,,1688610567,Yes
Vught,Vg001,8,1688610567,Yes
Amsterdam Zuid Zuidplein,asdz001,80,1688610567,No
Heemskerk,hk001,3,1688610567,Yes
Amsterdam Zuid Mahlerplein,asdz003,56,1688610567,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688610567,No
Utrecht Zuilen,utzl001,10,1688610567,Yes
Alphen aan den Rijn,apn001,40,1688610567,No
Rotterdam Blaak,rtb001,9,1688610568,No
Vriezenveen,vz001,3,1688610568,Yes
Zwijndrecht,zwd003,29,1688610567,No
OV-ebike Driebergen-Zeist,db003,20,1688610567,No
Eindhoven Noordzijde,ehv003,67,1688610568,No
Eindhoven Zuidzijde (centrum),ehv002,184,1688610567,No
Winschoten,ws001,4,1688610568,Yes
Veghel,Btl003,6,1688610567,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,67,1688610567,No
Woerden,wd001,47,1688610567,No
s-Hertogenbosch,ht001,253,1688610567,No
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688610567,Yes
Waalwijk,ht002,8,1688610567,Yes
Maarssen,mas003,27,1688610567,No
Kerkrade Centrum,krd001,4,1688610567,Yes
Venray,vry001,22,1688610567,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688610568,Yes
Aalten,atn001,6,1688610567,Yes
Haarlem Fiets Inn,hlm002,247,1688610567,No
Bilthoven,bhv002,17,1688610567,No
Purmerend,pmr001,4,1688610567,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688610567,Yes
Beverwijk,bv002,47,1688610567,No
Boxtel,btl001,18,1688610568,No
Hoogezand Sappemeer,Hgz001,4,1688610567,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688610567,Yes
Roermond,rm001,45,1688610567,No
Krommenie-Assendelft,kma001,3,1688610567,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688610567,Yes
Rosmalen,rs001,3,1688610567,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688610567,Yes
Utrecht P+R Papendorp,ut904,3,1688610567,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688610568,No
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,256,1688610567,No
Utrecht Rijnsweerd,ut903,4,1688610567,Yes
Alkmaar,amr001,101,1688610567,No
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,424,1688610567,Yes
Tilburg West Universiteit,tbu001,2,1688610567,Yes
Sittard,std002,24,1688610567,No
"Leiden Centraal, Centrumzijde",ledn002,36,1688610568,No
Gouda Goverwelle,gdg001,1,1688610567,Yes
Den Haag Laan van NOI,laa001,1,1688610567,Yes
Alkmaar Noord,amrn002,27,1688610567,No
Zandvoort,zvt001,10,1688610568,Yes
Uitgeest,utg001,1,1688610567,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,2,1688610567,Yes
Houten,htn001,61,1688610567,No
Steenwijk,swk002,7,1688610567,No
Lage Zwaluwe,Zlw001,4,1688610568,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,72,1688610567,No
Zwolle Hanzeland,zl003,26,1688610567,No
