description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1699930198,OV_FIETS,Yes
Brummen,bmn001,5,1699930198,OV_FIETS,Yes
Ermelo,eml001,5,1699930198,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1699930198,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1699930198,OV_FIETS,Yes
Lochem,lc001,6,1699930198,OV_FIETS,Yes
Bergen op Zoom,bgn002,22,1699930198,OV_FIETS,No
Oldenzaal,odz001,1,1699930198,OV_FIETS,Yes
Cuijk,ck001,12,1699930198,OV_FIETS,Yes
Veenendaal-De klomp,klp001,26,1699930198,OV_FIETS,Yes
Vroomshoop,vhp001,4,1699930198,OV_FIETS,Yes
Best,bet001,21,1699930198,OV_FIETS,No
Winterswijk,ww001,4,1699930198,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,13,1699930198,OV_FIETS,Yes
Zuidhorn,Zh001,7,1699930198,OV_FIETS,Yes
Houten Castellum,htnc001,35,1699930197,OV_FIETS,No
Voorhout,vh001,1,1699930198,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1699930198,OV_FIETS,Yes
Harderwijk,hd001,52,1699930198,OV_FIETS,No
Utrecht P+R Westraven,ut007,14,1699930198,OV_FIETS,Yes
Den Haag HS,gv001,58,1699930197,OV_FIETS,No
Heerhugowaard,hwd003,29,1699930197,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1699930197,OV_FIETS,No
Deventer Boerhavelaan,dv003,18,1699930198,OV_FIETS,Yes
Uden,Ow002,7,1699930198,OV_FIETS,Yes
Deventer,dv001,139,1699930197,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,29,1699930198,OV_FIETS,No
Helmond Brandevoort,hmbv001,2,1699930198,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1699930198,OV_FIETS,Yes
Castricum,cas002,59,1699930197,OV_FIETS,No
Sneek,sk001,6,1699930198,OV_FIETS,Yes
Geldrop,Gp001,7,1699930198,OV_FIETS,Yes
Oudenbosch,odb001,3,1699930198,OV_FIETS,Yes
Anna Paulowna,ana001,2,1699930198,OV_FIETS,Yes
Goes,gs003,20,1699930197,OV_FIETS,No
Amersfoort Schothorst,amfs001,33,1699930197,OV_FIETS,No
Roosendaal,rsd002,49,1699930197,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,24,1699930197,OV_FIETS,No
Gilze Rijen,gz001,5,1699930198,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1699930198,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1699930198,OV_FIETS,Yes
Hoorn,hn001,56,1699930197,OV_FIETS,No
Rotterdam Kralingse Zoom,Rta003,17,1699930198,OV_FIETS,Yes
Boskoop,bsk001,3,1699930198,OV_FIETS,Yes
