description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,0,1688836021,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688836021,Yes
Ermelo,eml001,1,1688836021,Unknown
Ravenstein,Rvs001,5,1688836021,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688836021,Yes
Schagen,sgn001,2,1688836021,Yes
Oldenzaal,odz001,0,1688836021,Yes
Cuijk,ck001,9,1688836021,Yes
Goes,gs003,5,1688836021,Yes
Vroomshoop,vhp001,4,1688836021,Yes
Best,bet001,13,1688836021,No
Winterswijk,ww001,0,1688836021,Yes
Amsterdam Bijlmer ArenA,asb003,0,1688836021,Yes
Utrecht Centraal Jaarbeursplein,ut016,5,1688836021,Yes
Zuidhorn,Zh001,8,1688836021,Yes
Soestdijk,sd001,3,1688836021,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688836021,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,11,1688836021,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,3,1688836021,Yes
Maarheeze,mz001,3,1688836021,Yes
Den Haag HS,gv001,7,1688836021,Yes
Heerhugowaard,hwd003,2,1688836021,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,10,1688836021,Yes
Deventer Boerhavelaan,dv003,14,1688836021,Yes
Uden,Ow002,5,1688836021,Yes
Deventer,dv001,5,1688836021,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1688836021,Yes
Den Helder Zuid,hdrz001,2,1688836021,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,17,1688836021,Yes
Sneek,sk001,1,1688836021,Yes
Geldrop,Gp001,0,1688836021,Yes
Oudenbosch,odb001,2,1688836021,Yes
Anna Paulowna,ana001,1,1688836021,Yes
Horst Sevenum,hrt001,1,1688836021,Yes
Amersfoort Schothorst,amfs001,16,1688836021,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,32,1688836021,Yes
OV-ebike Arnhem Centrum,ah003,3,1688836021,Yes
Gilze Rijen,gz001,0,1688836021,Yes
Emmen,emn001,19,1688836021,No
Halfweg Zwanenburg,hwzb001,6,1688836021,Yes
Hoorn Kersenboogerd,hnk001,2,1688836021,Yes
Hoorn,hn001,20,1688836021,Yes
Rotterdam Kralingse Zoom,Rta003,12,1688836021,Yes
Rhenen,rhn001,1,1688836021,Yes
Rijssen,rsn001,5,1688836021,Yes
Venlo,vl001,33,1688836021,Yes
Ommen,omn001,0,1688836021,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,7,1688836021,Yes
Groningen Noord,Gnn001,3,1688836021,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688836021,Yes
Haarlem Spaarnwoude,hlms001,1,1688836021,Yes
Dordrecht,ddr001,12,1688836021,Yes
Soest Zuid,stz001,4,1688836021,Yes
Haren,HRN002,0,1688836021,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,3,1688836021,Yes
Utrecht P+R Westraven,ut007,9,1688836021,Yes
Maastricht Randwyck,mtr001,3,1688836021,Yes
Amsterdam Muiderpoort,asdm001,0,1688836021,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688836021,Yes
Meerssen,mes001,2,1688836021,Yes
Maassluis,mss001,10,1688836021,Yes
Weesp,wp001,8,1688836021,Yes
Weert,wt003,4,1688836021,Yes
Vierlingsbeek,vlb001,3,1688836021,Yes
Amsterdam Sloterdijk,ass001,2,1688836021,Yes
Gorinchem,gr001,1,1688836021,Yes
Rotterdam Alexander,rta001,0,1688836021,Yes
Valkenburg,vk001,1,1688836021,Yes
Almelo,aml002,0,1688836021,Yes
Bloemendaal,bll001,1,1688836021,Yes
Etten-Leur,etn001,4,1688836021,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,0,1688836021,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,1,1688836021,Yes
Doetinchem,dtc001,0,1688836021,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,0,1688836021,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,5,1688836021,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,2,1688836021,Yes
Zwolle,zl004,53,1688836021,Yes
Baarn,brn002,1,1688836021,Yes
Nijmegen,nm001,22,1688836021,Yes
Bovenkarspel-Grootebroek,bkg001,0,1688836021,Yes
Dieren,dr001,0,1688836021,Yes
Zeist,db002,12,1688836021,Yes
Driebergen-Zeist,db001,94,1688836021,Yes
Echt,ec001,6,1688836021,Yes
Lelystad Centrum,lls003,3,1688836021,Yes
Middelburg,mdb002,1,1688836021,Yes
Raalte,rat001,2,1688836021,Yes
Dalfsen,dl001,0,1688836021,Yes
Rotterdam Slinge,rtd904,2,1688836021,Yes
Boxmeer,Bmr001,13,1688836021,Yes
Pijnacker,rtd906,4,1688836021,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,1,1688836021,Unknown
Voorhout,vh001,1,1688836021,Yes
Maastricht Noord,mtn001,9,1688836021,Yes
Doetinchem de Huet,dtch001,2,1688836021,Yes
Delden,ddn001,1,1688836021,Yes
Muiden P&R,wp901,5,1688836021,Yes
't Harde,Hde001,2,1688836021,Yes
Hengelo Gezondheidspark,hglg001,5,1688836021,Yes
Bodegraven,bdg001,4,1688836021,Yes
Utrecht Overvecht,uto001,1,1688836021,Yes
Hilversum Sportpark ,hvsp001,6,1688836021,Yes
Delft Zuid,dtz001,,1688836021,Yes
Vught,Vg001,3,1688836021,Yes
Amsterdam Zuid Zuidplein,asdz001,1,1688836021,Yes
Heemskerk,hk001,0,1688836021,Yes
Amsterdam Zuid Mahlerplein,asdz003,2,1688836021,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688836021,Yes
Utrecht Zuilen,utzl001,0,1688836021,Yes
Alphen aan den Rijn,apn001,5,1688836021,Yes
Rotterdam Blaak,rtb001,2,1688836021,No
