description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,1,1702034547,OV_FIETS,Yes
Brummen,bmn001,6,1702034547,OV_FIETS,Yes
Ermelo,eml001,1,1702034547,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1702034547,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,62,1702034547,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,3,1702034547,OV_FIETS,Yes
Lochem,lc001,5,1702034547,OV_FIETS,Yes
Bergen op Zoom,bgn002,14,1702034547,OV_FIETS,Yes
Oldenzaal,odz001,1,1702034547,OV_FIETS,Yes
Cuijk,ck001,7,1702034547,OV_FIETS,Yes
Veenendaal-De klomp,klp001,16,1702034547,OV_FIETS,Yes
Vroomshoop,vhp001,3,1702034547,OV_FIETS,Yes
Best,bet001,17,1702034547,OV_FIETS,Yes
Winterswijk,ww001,5,1702034547,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,12,1702034547,OV_FIETS,Yes
Zuidhorn,Zh001,5,1702034547,OV_FIETS,Yes
Houten Castellum,htnc001,37,1702034547,OV_FIETS,Yes
Voorhout,vh001,3,1702034547,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1702034547,OV_FIETS,Yes
Harderwijk,hd001,42,1702034547,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,13,1702034547,OV_FIETS,Yes
Den Haag HS,gv001,20,1702034547,OV_FIETS,Yes
Heerhugowaard,hwd003,8,1702034547,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,11,1702034547,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1702034547,OV_FIETS,Yes
Uden,Ow002,7,1702034547,OV_FIETS,Yes
Deventer,dv001,90,1702034547,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,52,1702034547,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,3,1702034547,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1702034547,OV_FIETS,Yes
Castricum,cas002,57,1702034547,OV_FIETS,Yes
Sneek,sk001,5,1702034547,OV_FIETS,Yes
Geldrop,Gp001,6,1702034547,OV_FIETS,Yes
Oudenbosch,odb001,2,1702034547,OV_FIETS,Yes
Anna Paulowna,ana001,4,1702034547,OV_FIETS,Yes
Goes,gs003,4,1702034547,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,1,1702034547,OV_FIETS,Yes
Roosendaal,rsd002,42,1702034547,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,14,1702034547,OV_FIETS,Yes
Gilze Rijen,gz001,3,1702034547,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,1,1702034547,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1702034547,OV_FIETS,Yes
Hoorn,hn001,30,1702034547,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,20,1702034547,OV_FIETS,Yes
Boskoop,bsk001,3,1702034547,OV_FIETS,Yes
Rijssen,rsn001,3,1702034547,OV_FIETS,Yes
Venlo,vl001,39,1702034547,OV_FIETS,Yes
Ommen,omn001,2,1702034547,OV_FIETS,Yes
Culemborg,cl003,13,1702034547,OV_FIETS,Yes
Groningen Noord,Gnn001,1,1702034547,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1702034547,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,2,1702034547,OV_FIETS,Yes
Voorburg,vb002,22,1702034547,OV_FIETS,Yes
Soest Zuid,stz001,2,1702034547,OV_FIETS,Yes
Haren,HRN002,3,1702034547,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1702034547,OV_FIETS,Yes
Maarheeze,mz001,0,1702034547,OV_FIETS,Yes
Maastricht Randwyck,mtr001,4,1702034547,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,14,1702034547,OV_FIETS,Yes
Dieren,dr001,3,1702034547,OV_FIETS,Yes
Wolfheze,wf001,2,1702034547,OV_FIETS,Yes
Meerssen,mes001,4,1702034547,OV_FIETS,Yes
Dordrecht,ddr001,19,1702034547,OV_FIETS,Yes
Maassluis,mss001,9,1702034547,OV_FIETS,Yes
Weesp,wp001,10,1702034547,OV_FIETS,Yes
Vierlingsbeek,vlb001,4,1702034547,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,73,1702034547,OV_FIETS,Yes
Gorinchem,gr001,0,1702034547,OV_FIETS,Yes
Rotterdam Alexander,rta001,4,1702034547,OV_FIETS,Yes
Valkenburg,vk001,6,1702034547,OV_FIETS,Yes
Almelo,aml002,14,1702034547,OV_FIETS,Yes
Bloemendaal,bll001,2,1702034547,OV_FIETS,Yes
Etten-Leur,etn001,2,1702034547,OV_FIETS,Yes
Heiloo,hlo001,8,1702034547,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,175,1702034547,OV_FIETS,Yes
Purmerend Overwhere,pmo001,0,1702034547,OV_FIETS,Yes
Lelystad Centrum,lls003,1,1702034547,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,305,1702034547,OV_FIETS,Yes
Zwolle Hanzeland,zl003,12,1702034547,OV_FIETS,Yes
Holten,hon001,3,1702034547,OV_FIETS,Yes
Wijhe,wh001,6,1702034547,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,8,1702034547,OV_FIETS,Yes
Zwolle,zl004,171,1702034547,OV_FIETS,Yes
Nijmegen,nm001,9,1702034547,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,4,1702034547,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,24,1702034547,OV_FIETS,Yes
Zeist,db002,23,1702034547,OV_FIETS,Yes
Driebergen-Zeist,db001,84,1702034547,OV_FIETS,Yes
Echt,ec001,3,1702034547,OV_FIETS,Yes
Raalte,rat001,0,1702034547,OV_FIETS,Yes
Dalfsen,dl001,0,1702034547,OV_FIETS,Yes
Rotterdam Slinge,rtd904,4,1702034547,OV_FIETS,Yes
Boxmeer,Bmr001,15,1702034547,OV_FIETS,Yes
Pijnacker,rtd906,4,1702034547,OV_FIETS,Yes
Nunspeet,Ns001,3,1702034547,OV_FIETS,Unknown
Maastricht Noord,mtn001,6,1702034547,OV_FIETS,Yes
Doetinchem de Huet,dtch001,2,1702034547,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,7,1702034547,OV_FIETS,Yes
Delden,ddn001,4,1702034547,OV_FIETS,Yes
Muiden P&R,wp901,6,1702034547,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,4,1702034547,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,6,1702034547,OV_FIETS,Yes
Bodegraven,bdg001,3,1702034547,OV_FIETS,Yes
Utrecht Overvecht,uto001,3,1702034547,OV_FIETS,Yes
