description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688710347,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688710347,Yes
Ermelo,eml001,0,1688710347,Unknown
Ravenstein,Rvs001,6,1688710347,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1688710347,Yes
Schagen,sgn001,4,1688710347,Yes
Oldenzaal,odz001,3,1688710347,Yes
Cuijk,ck001,11,1688710347,Yes
Goes,gs003,19,1688710347,Yes
Vroomshoop,vhp001,4,1688710347,Yes
Best,bet001,19,1688710347,Yes
Winterswijk,ww001,5,1688710347,Yes
Amsterdam Bijlmer ArenA,asb003,13,1688710347,Yes
Utrecht Centraal Jaarbeursplein,ut016,484,1688710347,Yes
Zuidhorn,Zh001,8,1688710347,Yes
Soestdijk,sd001,4,1688710347,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,3,1688710347,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,38,1688710347,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,17,1688710347,Yes
Maarheeze,mz001,3,1688710347,Yes
Den Haag HS,gv001,61,1688710347,Yes
Heerhugowaard,hwd003,16,1688710347,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688710347,Yes
Deventer Boerhavelaan,dv003,20,1688710347,Yes
Uden,Ow002,8,1688710347,Yes
Deventer,dv001,90,1688710347,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688710347,Yes
Den Helder Zuid,hdrz001,5,1688710347,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,242,1688710347,Yes
Sneek,sk001,3,1688710347,Yes
Geldrop,Gp001,2,1688710347,Yes
Oudenbosch,odb001,1,1688710347,Yes
Anna Paulowna,ana001,1,1688710347,Yes
Horst Sevenum,hrt001,0,1688710347,Yes
Amersfoort Schothorst,amfs001,19,1688710347,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,37,1688710347,Yes
