description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,1,1688980178,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688980178,Yes
Ermelo,eml001,2,1688980178,Unknown
Ravenstein,Rvs001,4,1688980178,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,2,1688980178,Yes
Schagen,sgn001,5,1688980178,Yes
Oldenzaal,odz001,0,1688980178,Yes
Cuijk,ck001,10,1688980178,Yes
Goes,gs003,3,1688980178,Yes
Vroomshoop,vhp001,4,1688980178,Yes
Best,bet001,0,1688980178,Yes
Winterswijk,ww001,2,1688980178,Yes
Amsterdam Bijlmer ArenA,asb003,5,1688980178,Yes
Utrecht Centraal Jaarbeursplein,ut016,3,1688980178,Yes
Zuidhorn,Zh001,5,1688980178,Yes
Soestdijk,sd001,1,1688980178,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688980178,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,16,1688980178,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,2,1688980178,Yes
Maarheeze,mz001,0,1688980178,Yes
Den Haag HS,gv001,28,1688980178,Yes
Heerhugowaard,hwd003,9,1688980178,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,3,1688980178,Yes
Deventer Boerhavelaan,dv003,20,1688980178,Yes
Uden,Ow002,8,1688980178,Yes
Deventer,dv001,46,1688980178,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,2,1688980178,Yes
Den Helder Zuid,hdrz001,0,1688980178,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,36,1688980178,Yes
Sneek,sk001,2,1688980178,Yes
Geldrop,Gp001,2,1688980178,Yes
Oudenbosch,odb001,1,1688980178,Yes
Anna Paulowna,ana001,1,1688980178,Yes
Horst Sevenum,hrt001,1,1688980178,Yes
Amersfoort Schothorst,amfs001,0,1688980178,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,28,1688980178,Yes
OV-ebike Arnhem Centrum,ah003,1,1688980178,Yes
Gilze Rijen,gz001,3,1688980178,Yes
Emmen,emn001,15,1688980178,Yes
Halfweg Zwanenburg,hwzb001,0,1688980178,Yes
Hoorn Kersenboogerd,hnk001,4,1688980178,Yes
Hoorn,hn001,13,1688980178,Yes
Rotterdam Kralingse Zoom,Rta003,11,1688980178,Yes
Rhenen,rhn001,2,1688980178,Yes
Rijssen,rsn001,1,1688980178,Yes
Venlo,vl001,27,1688980178,Yes
Ommen,omn001,2,1688980178,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,5,1688980178,Yes
Groningen Noord,Gnn001,6,1688980178,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688980178,Yes
Haarlem Spaarnwoude,hlms001,2,1688980178,Yes
Dordrecht,ddr001,0,1688980178,Yes
Soest Zuid,stz001,4,1688980178,Yes
Haren,HRN002,0,1688980178,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,7,1688980178,Yes
Utrecht P+R Westraven,ut007,10,1688980178,Yes
Maastricht Randwyck,mtr001,2,1688980178,Yes
Amsterdam Muiderpoort,asdm001,1,1688980178,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688980178,Yes
Meerssen,mes001,4,1688980178,Yes
Maassluis,mss001,10,1688980178,Yes
Weesp,wp001,5,1688980178,Yes
Weert,wt003,2,1688980178,Yes
Vierlingsbeek,vlb001,6,1688980178,Yes
Amsterdam Sloterdijk,ass001,4,1688980178,Yes
Gorinchem,gr001,0,1688980178,Yes
Rotterdam Alexander,rta001,2,1688980178,Yes
Valkenburg,vk001,2,1688980178,Yes
Almelo,aml002,0,1688980178,Yes
Bloemendaal,bll001,0,1688980178,Yes
Etten-Leur,etn001,2,1688980178,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,4,1688980178,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688980178,Yes
Doetinchem,dtc001,0,1688980178,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,3,1688980178,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688980178,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,3,1688980178,Yes
Zwolle,zl004,42,1688980178,Yes
Baarn,brn002,9,1688980178,Yes
Nijmegen,nm001,95,1688980178,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688980178,Yes
Dieren,dr001,2,1688980178,Yes
Zeist,db002,17,1688980178,Yes
Driebergen-Zeist,db001,47,1688980178,Yes
Echt,ec001,1,1688980178,Yes
Lelystad Centrum,lls003,0,1688980178,Yes
Middelburg,mdb002,13,1688980178,Yes
Raalte,rat001,2,1688980178,Yes
Dalfsen,dl001,3,1688980178,Yes
Rotterdam Slinge,rtd904,0,1688980178,Yes
Boxmeer,Bmr001,9,1688980178,Yes
Pijnacker,rtd906,3,1688980178,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,2,1688980178,Unknown
Voorhout,vh001,2,1688980178,Yes
Maastricht Noord,mtn001,9,1688980178,Yes
Doetinchem de Huet,dtch001,0,1688980178,Yes
Delden,ddn001,1,1688980178,Yes
Muiden P&R,wp901,7,1688980178,Yes
't Harde,Hde001,0,1688980178,Yes
Hengelo Gezondheidspark,hglg001,3,1688980178,Yes
Bodegraven,bdg001,1,1688980178,Yes
Utrecht Overvecht,uto001,0,1688980178,Yes
Hilversum Sportpark ,hvsp001,10,1688980178,Yes
Delft Zuid,dtz001,,1688980178,Yes
Vught,Vg001,1,1688980178,Yes
Amsterdam Zuid Zuidplein,asdz001,4,1688980178,Yes
Heemskerk,hk001,5,1688980178,Yes
Amsterdam Zuid Mahlerplein,asdz003,25,1688980178,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688980178,Yes
Utrecht Zuilen,utzl001,2,1688980178,Yes
Alphen aan den Rijn,apn001,42,1688980178,Yes
Rotterdam Blaak,rtb001,4,1688980178,Yes
Vriezenveen,vz001,4,1688980178,Yes
Zwijndrecht,zwd003,21,1688980178,Yes
OV-ebike Driebergen-Zeist,db003,13,1688980178,Yes
Eindhoven Noordzijde,ehv003,0,1688980178,Yes
Eindhoven Zuidzijde (centrum),ehv002,28,1688980178,Yes
Winschoten,ws001,5,1688980178,Yes
Veghel,Btl003,6,1688980178,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,15,1688980178,Yes
Woerden,wd001,32,1688980178,Yes
s-Hertogenbosch,ht001,2,1688980178,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1688980178,Yes
Waalwijk,ht002,1,1688980178,Yes
Maarssen,mas003,10,1688980178,Yes
Kerkrade Centrum,krd001,2,1688980178,Yes
Venray,vry001,16,1688980178,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688980178,No
Aalten,atn001,5,1688980178,Yes
Haarlem Fiets Inn,hlm002,58,1688980178,Yes
Bilthoven,bhv002,1,1688980178,Yes
Purmerend,pmr001,1,1688980178,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,2,1688980178,Yes
Beverwijk,bv002,20,1688980178,Yes
Boxtel,btl001,11,1688980178,Yes
Hoogezand Sappemeer,Hgz001,0,1688980178,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,3,1688980178,Yes
Roermond,rm001,30,1688980178,Yes
Krommenie-Assendelft,kma001,4,1688980178,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688980178,Yes
Rosmalen,rs001,3,1688980178,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688980178,Yes
Utrecht P+R Papendorp,ut904,1,1688980178,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688980178,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,1,1688980178,Yes
Utrecht Rijnsweerd,ut903,8,1688980178,Yes
Alkmaar,amr001,24,1688980178,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,125,1688980178,Yes
Tilburg West Universiteit,tbu001,11,1688980178,Yes
Sittard,std002,12,1688980178,Yes
"Leiden Centraal, Centrumzijde",ledn002,5,1688980178,Yes
Gouda Goverwelle,gdg001,2,1688980178,Yes
Den Haag Laan van NOI,laa001,0,1688980178,Yes
Alkmaar Noord,amrn002,24,1688980178,Yes
Zandvoort,zvt001,13,1688980178,Yes
Uitgeest,utg001,1,1688980178,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,3,1688980178,Yes
Houten,htn001,32,1688980178,Yes
Steenwijk,swk002,3,1688980178,Yes
Lage Zwaluwe,Zlw001,3,1688980178,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,38,1688980178,Yes
Zwolle Hanzeland,zl003,7,1688980178,Yes
Breda Centrum,Bd003,10,1688980178,Yes
Den Haag Mariahoeve,gvm001,2,1688980178,Yes
Zaltbommel,zbm001,25,1677765289,Yes
