description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1688738900,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688738900,Yes
Ermelo,eml001,2,1688738900,Unknown
Ravenstein,Rvs001,6,1688738900,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688738900,Yes
Schagen,sgn001,0,1688738900,Yes
Oldenzaal,odz001,2,1688738900,Yes
Cuijk,ck001,12,1688738900,Yes
Goes,gs003,14,1688738900,Yes
Vroomshoop,vhp001,4,1688738900,Yes
Best,bet001,15,1688738900,Yes
Winterswijk,ww001,3,1688738900,Yes
Amsterdam Bijlmer ArenA,asb003,13,1688738900,Yes
Utrecht Centraal Jaarbeursplein,ut016,199,1688738900,Yes
Zuidhorn,Zh001,8,1688738900,Yes
Soestdijk,sd001,3,1688738900,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,3,1688738900,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,27,1688738900,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,7,1688738900,Yes
Maarheeze,mz001,4,1688738900,Yes
Den Haag HS,gv001,3,1688738900,Yes
Heerhugowaard,hwd003,13,1688738900,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,2,1688738900,Yes
Deventer Boerhavelaan,dv003,18,1688738900,Yes
Uden,Ow002,7,1688738900,Yes
Deventer,dv001,47,1688738900,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688738900,Yes
Den Helder Zuid,hdrz001,2,1688738900,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,40,1688738900,Yes
Sneek,sk001,0,1688738900,Yes
Geldrop,Gp001,2,1688738900,Yes
Oudenbosch,odb001,1,1688738900,Yes
Anna Paulowna,ana001,1,1688738900,Yes
Horst Sevenum,hrt001,4,1688738900,Yes
Amersfoort Schothorst,amfs001,8,1688738900,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,16,1688738900,Yes
OV-ebike Arnhem Centrum,ah003,2,1688738900,Yes
Gilze Rijen,gz001,6,1688738900,Yes
Emmen,emn001,16,1688738900,Yes
Halfweg Zwanenburg,hwzb001,1,1688738900,Yes
Hoorn Kersenboogerd,hnk001,3,1688738900,Yes
Hoorn,hn001,14,1688738900,Yes
Rotterdam Kralingse Zoom,Rta003,13,1688738900,Yes
Rhenen,rhn001,1,1688738900,Yes
Rijssen,rsn001,2,1688738900,Yes
Venlo,vl001,39,1688738900,Yes
Ommen,omn001,1,1688738900,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,2,1688738900,Yes
Groningen Noord,Gnn001,0,1688738900,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688738900,Yes
Haarlem Spaarnwoude,hlms001,1,1688738900,Yes
Dordrecht,ddr001,9,1688738900,Yes
Soest Zuid,stz001,3,1688738900,Yes
Haren,HRN002,1,1688738900,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,17,1688738900,Yes
Utrecht P+R Westraven,ut007,8,1688738900,Yes
Maastricht Randwyck,mtr001,2,1688738900,Yes
Amsterdam Muiderpoort,asdm001,1,1688738900,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,1,1688738900,Yes
Meerssen,mes001,2,1688738900,Yes
Maassluis,mss001,10,1688738900,Yes
Weesp,wp001,36,1688738900,Yes
Weert,wt003,2,1688738900,Yes
Vierlingsbeek,vlb001,6,1688738900,Yes
Amsterdam Sloterdijk,ass001,7,1688738900,Yes
Gorinchem,gr001,0,1688738900,Yes
Rotterdam Alexander,rta001,2,1688738900,Yes
Valkenburg,vk001,3,1688738900,Yes
Almelo,aml002,0,1688738900,Yes
Bloemendaal,bll001,1,1688738900,Yes
Etten-Leur,etn001,2,1688738900,Yes
