description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,2,1694918128,OV_FIETS,Yes
Brummen,bmn001,3,1694918128,OV_FIETS,Yes
Ermelo,eml001,1,1694918128,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1694918128,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1694918128,OV_FIETS,Yes
Lochem,lc001,2,1694918128,OV_FIETS,Yes
Bergen op Zoom,bgn002,17,1694918128,OV_FIETS,No
Oldenzaal,odz001,0,1694918128,OV_FIETS,Yes
Cuijk,ck001,12,1694918128,OV_FIETS,Yes
Veenendaal-De klomp,klp001,20,1694918128,OV_FIETS,Yes
Vroomshoop,vhp001,2,1694918128,OV_FIETS,Yes
Best,bet001,19,1694918128,OV_FIETS,No
Winterswijk,ww001,1,1694918128,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,17,1694918128,OV_FIETS,No
Boxtel - Kluis,btl004,5,1694918128,OV_FIETS,Yes
Zuidhorn,Zh001,7,1694918128,OV_FIETS,Yes
Houten Castellum,htnc001,36,1694918128,OV_FIETS,No
Voorhout,vh001,4,1694918128,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1694918128,OV_FIETS,Yes
Harderwijk,hd001,13,1694918128,OV_FIETS,No
Utrecht P+R Westraven,ut007,9,1694918128,OV_FIETS,Yes
Den Haag HS,gv001,26,1694918128,OV_FIETS,No
Heerhugowaard,hwd003,19,1694918128,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,8,1694918128,OV_FIETS,No
Deventer Boerhavelaan,dv003,16,1694918128,OV_FIETS,Yes
Uden,Ow002,8,1694918128,OV_FIETS,Yes
Deventer,dv001,64,1694918128,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,6,1694918128,OV_FIETS,No
Helmond Brandevoort,hmbv001,2,1694918128,OV_FIETS,Yes
Den Helder Zuid,hdrz001,0,1694918128,OV_FIETS,Yes
Castricum,cas002,21,1694918128,OV_FIETS,No
Sneek,sk001,0,1694918128,OV_FIETS,Yes
Geldrop,Gp001,4,1694918128,OV_FIETS,Yes
Oudenbosch,odb001,1,1694918128,OV_FIETS,Yes
Anna Paulowna,ana001,0,1694918128,OV_FIETS,Yes
Goes,gs003,10,1694918128,OV_FIETS,No
Amersfoort Schothorst,amfs001,6,1694918128,OV_FIETS,No
Roosendaal,rsd002,40,1694918128,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,11,1694918128,OV_FIETS,Yes
Gilze Rijen,gz001,2,1694918128,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,6,1694918128,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,1,1694918128,OV_FIETS,Yes
Hoorn,hn001,46,1694918128,OV_FIETS,No
Rotterdam Kralingse Zoom,Rta003,14,1694918128,OV_FIETS,Yes
Boskoop,bsk001,4,1694918128,OV_FIETS,Yes
Rijssen,rsn001,0,1694918128,OV_FIETS,Yes
Venlo,vl001,40,1694918128,OV_FIETS,No
Ommen,omn001,2,1694918128,OV_FIETS,Yes
Culemborg,cl003,9,1694918128,OV_FIETS,No
Groningen Noord,Gnn001,0,1694918128,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1694918128,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1694918128,OV_FIETS,Yes
