description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,2,1698445502,OV_FIETS,Yes
Brummen,bmn001,4,1698445502,OV_FIETS,Yes
Ermelo,eml001,3,1698445502,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1698445502,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,6,1698445502,OV_FIETS,Yes
Lochem,lc001,5,1698445502,OV_FIETS,Yes
Bergen op Zoom,bgn002,24,1698445502,OV_FIETS,Yes
Oldenzaal,odz001,2,1698445502,OV_FIETS,Yes
Cuijk,ck001,14,1698445502,OV_FIETS,Yes
Veenendaal-De klomp,klp001,10,1698445502,OV_FIETS,Yes
Vroomshoop,vhp001,4,1698445502,OV_FIETS,Yes
Best,bet001,26,1698445502,OV_FIETS,No
Winterswijk,ww001,4,1698445502,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,4,1698445502,OV_FIETS,Yes
Zuidhorn,Zh001,7,1698445502,OV_FIETS,Yes
Houten Castellum,htnc001,35,1698445502,OV_FIETS,Yes
Voorhout,vh001,3,1698445502,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1698445502,OV_FIETS,Yes
Harderwijk,hd001,38,1698445502,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,12,1698445502,OV_FIETS,Yes
Den Haag HS,gv001,15,1698445502,OV_FIETS,Yes
Heerhugowaard,hwd003,21,1698445502,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,13,1698445502,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1698445502,OV_FIETS,Yes
Uden,Ow002,6,1698445502,OV_FIETS,Yes
Deventer,dv001,83,1698445502,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,1,1698445502,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1698445502,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1698445502,OV_FIETS,Yes
Castricum,cas002,45,1698445502,OV_FIETS,Yes
Sneek,sk001,7,1698445502,OV_FIETS,Yes
Geldrop,Gp001,1,1698445502,OV_FIETS,Yes
Oudenbosch,odb001,4,1698445502,OV_FIETS,Yes
Anna Paulowna,ana001,0,1698445502,OV_FIETS,Yes
Goes,gs003,19,1698445502,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,24,1698445502,OV_FIETS,Yes
Roosendaal,rsd002,55,1698445502,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,17,1698445502,OV_FIETS,Yes
Gilze Rijen,gz001,2,1698445502,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,4,1698445502,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,1,1698445502,OV_FIETS,Yes
Hoorn,hn001,48,1698445502,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,19,1698445502,OV_FIETS,Yes
Boskoop,bsk001,2,1698445502,OV_FIETS,Yes
Rijssen,rsn001,5,1698445502,OV_FIETS,Yes
Venlo,vl001,47,1698445502,OV_FIETS,Yes
Ommen,omn001,1,1698445502,OV_FIETS,Yes
Culemborg,cl003,13,1698445502,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1698445502,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1698445502,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,4,1698445502,OV_FIETS,Yes
Voorburg,vb002,23,1698445502,OV_FIETS,Yes
Soest Zuid,stz001,2,1698445502,OV_FIETS,Yes
Haren,HRN002,4,1698445502,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,20,1698445502,OV_FIETS,Yes
Maarheeze,mz001,3,1698445502,OV_FIETS,Yes
Maastricht Randwyck,mtr001,5,1698445502,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,7,1698445502,OV_FIETS,Yes
Dieren,dr001,2,1698445502,OV_FIETS,Yes
Wolfheze,wf001,4,1698445502,OV_FIETS,Yes
Meerssen,mes001,3,1698445502,OV_FIETS,Yes
Dordrecht,ddr001,51,1698445502,OV_FIETS,Yes
Maassluis,mss001,9,1698445502,OV_FIETS,No
Weesp,wp001,45,1698445502,OV_FIETS,No
Vierlingsbeek,vlb001,6,1698445502,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,107,1698445502,OV_FIETS,Yes
Gorinchem,gr001,,1698445502,OV_FIETS,Yes
Rotterdam Alexander,rta001,2,1698445502,OV_FIETS,Yes
Valkenburg,vk001,1,1698445502,OV_FIETS,Yes
Almelo,aml002,25,1698445502,OV_FIETS,Yes
Bloemendaal,bll001,0,1698445502,OV_FIETS,Yes
Etten-Leur,etn001,2,1698445502,OV_FIETS,Yes
Heiloo,hlo001,7,1698445502,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,142,1698445502,OV_FIETS,Yes
Purmerend Overwhere,pmo001,1,1698445502,OV_FIETS,Yes
Lelystad Centrum,lls003,18,1698445502,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,466,1698445502,OV_FIETS,Yes
Zwolle Hanzeland,zl003,34,1698445502,OV_FIETS,Yes
Holten,hon001,4,1698445502,OV_FIETS,Yes
Wijhe,wh001,3,1698445502,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1698445502,OV_FIETS,Yes
Zwolle,zl004,256,1698445502,OV_FIETS,Yes
Nijmegen,nm001,70,1698445502,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,2,1698445502,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,23,1698445502,OV_FIETS,Yes
Zeist,db002,20,1698445502,OV_FIETS,Yes
Driebergen-Zeist,db001,133,1698445502,OV_FIETS,Yes
Echt,ec001,4,1698445502,OV_FIETS,Yes
Raalte,rat001,5,1698445502,OV_FIETS,Yes
Dalfsen,dl001,3,1698445502,OV_FIETS,Yes
Rotterdam Slinge,rtd904,5,1698445502,OV_FIETS,Yes
Boxmeer,Bmr001,14,1698445502,OV_FIETS,Yes
Pijnacker,rtd906,4,1698445502,OV_FIETS,Yes
Nunspeet,Ns001,2,1698445502,OV_FIETS,Unknown
Maastricht Noord,mtn001,8,1698445502,OV_FIETS,Yes
Doetinchem de Huet,dtch001,6,1698445502,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,0,1698445502,OV_FIETS,Yes
Delden,ddn001,4,1698445502,OV_FIETS,Yes
Muiden P&R,wp901,5,1698445502,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,1,1698445502,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,9,1698445502,OV_FIETS,Yes
Bodegraven,bdg001,2,1698445502,OV_FIETS,Yes
Utrecht Overvecht,uto001,3,1698445502,OV_FIETS,Yes
Soestdijk,sd001,4,1698445502,OV_FIETS,Yes
Delft Zuid,dtz001,,1698445502,OV_FIETS,Yes
Vught,Vg001,4,1698445502,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,53,1698445502,OV_FIETS,Yes
Heemskerk,hk001,6,1698445502,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,19,1698445502,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1698445502,OV_FIETS,Yes
Utrecht Zuilen,utzl001,2,1698445502,OV_FIETS,Yes
Alphen aan den Rijn,apn001,41,1698445502,OV_FIETS,Yes
Rotterdam Blaak,rtb001,2,1698445502,OV_FIETS,No
Vriezenveen,vz001,3,1698445502,OV_FIETS,Yes
Zwijndrecht,zwd003,27,1698445502,OV_FIETS,Yes
