description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,2,1689001763,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,3,1689001763,Yes
Ermelo,eml001,4,1689001763,Unknown
Ravenstein,Rvs001,6,1689001763,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1689001763,Yes
Schagen,sgn001,5,1689001763,Yes
Oldenzaal,odz001,0,1689001763,Yes
Cuijk,ck001,12,1689001763,Yes
Goes,gs003,14,1689001763,Yes
Vroomshoop,vhp001,4,1689001763,Yes
Best,bet001,8,1689001763,Yes
Winterswijk,ww001,4,1689001763,Yes
Amsterdam Bijlmer ArenA,asb003,17,1689001763,Yes
Utrecht Centraal Jaarbeursplein,ut016,278,1689001763,Yes
Zuidhorn,Zh001,7,1689001763,Yes
Soestdijk,sd001,1,1689001763,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,4,1689001763,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,27,1689001763,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,11,1689001763,Yes
Maarheeze,mz001,2,1689001763,Yes
Den Haag HS,gv001,24,1689001763,Yes
Heerhugowaard,hwd003,14,1689001763,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1689001763,Yes
Deventer Boerhavelaan,dv003,20,1689001763,Yes
Uden,Ow002,6,1689001763,Yes
Deventer,dv001,95,1689001763,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1689001763,Yes
Den Helder Zuid,hdrz001,4,1689001763,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,120,1689001763,Yes
Sneek,sk001,1,1689001763,Yes
Geldrop,Gp001,1,1689001763,Yes
Oudenbosch,odb001,2,1689001763,Yes
Anna Paulowna,ana001,0,1689001763,Yes
Horst Sevenum,hrt001,4,1689001763,Yes
Amersfoort Schothorst,amfs001,10,1689001763,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,40,1689001763,Yes
OV-ebike Arnhem Centrum,ah003,6,1689001763,Yes
