description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688684948,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688684948,Yes
Ermelo,eml001,0,1688684948,Unknown
Ravenstein,Rvs001,6,1688684948,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,7,1688684948,Yes
Schagen,sgn001,7,1688684948,Yes
Oldenzaal,odz001,4,1688684948,Yes
Cuijk,ck001,12,1688684948,Yes
Goes,gs003,20,1688684948,No
Vroomshoop,vhp001,4,1688684948,Yes
Best,bet001,25,1688684948,No
Winterswijk,ww001,5,1688684948,Yes
Amsterdam Bijlmer ArenA,asb003,17,1688684948,Yes
Utrecht Centraal Jaarbeursplein,ut016,539,1688684948,Yes
Zuidhorn,Zh001,8,1688684948,Yes
Soestdijk,sd001,4,1688684948,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,6,1688684948,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,39,1688684948,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,21,1688684948,Yes
Maarheeze,mz001,4,1688684948,Yes
Den Haag HS,gv001,51,1688684948,Yes
Heerhugowaard,hwd003,19,1688684948,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688684948,Yes
Deventer Boerhavelaan,dv003,20,1688684948,Yes
Uden,Ow002,8,1688684948,Yes
Deventer,dv001,107,1688684948,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688684948,Yes
Den Helder Zuid,hdrz001,4,1688684948,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,250,1688684948,Yes
Sneek,sk001,4,1688684948,Yes
Geldrop,Gp001,1,1688684948,Yes
Oudenbosch,odb001,2,1688684948,Yes
Anna Paulowna,ana001,1,1688684948,Yes
Horst Sevenum,hrt001,0,1688684948,Yes
Amersfoort Schothorst,amfs001,26,1688684948,No
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,46,1688684948,Yes
OV-ebike Arnhem Centrum,ah003,14,1688684948,Yes
Gilze Rijen,gz001,5,1688684948,Yes
Emmen,emn001,22,1688684948,No
Halfweg Zwanenburg,hwzb001,4,1688684948,Yes
Hoorn Kersenboogerd,hnk001,6,1688684948,Yes
Hoorn,hn001,14,1688684948,Yes
Rotterdam Kralingse Zoom,Rta003,20,1688684948,Yes
Rhenen,rhn001,1,1688684948,Yes
Rijssen,rsn001,4,1688684948,Yes
Venlo,vl001,47,1688684948,Yes
Ommen,omn001,0,1688684948,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,18,1688684948,Yes
Groningen Noord,Gnn001,1,1688684948,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,1,1688684948,Yes
Haarlem Spaarnwoude,hlms001,2,1688684948,Yes
Dordrecht,ddr001,45,1688684948,Yes
Soest Zuid,stz001,4,1688684948,Yes
Haren,HRN002,2,1688684948,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,16,1688684948,Yes
Utrecht P+R Westraven,ut007,8,1688684948,Yes
Maastricht Randwyck,mtr001,7,1688684948,Yes
Amsterdam Muiderpoort,asdm001,38,1688684948,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,2,1688684948,Yes
Meerssen,mes001,4,1688684948,Yes
Maassluis,mss001,10,1688684948,No
Weesp,wp001,42,1688684948,No
Weert,wt003,15,1688684948,No
Vierlingsbeek,vlb001,6,1688684948,Yes
Amsterdam Sloterdijk,ass001,113,1688684948,Yes
Gorinchem,gr001,2,1688684948,Yes
Rotterdam Alexander,rta001,2,1688684948,Yes
Valkenburg,vk001,5,1688684948,Yes
Almelo,aml002,19,1688684948,Yes
Bloemendaal,bll001,1,1688684948,Yes
Etten-Leur,etn001,3,1688684948,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,15,1688684948,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688684948,Yes
Doetinchem,dtc001,4,1688684948,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,3,1688684948,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688684948,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,2,1688684948,Yes
Zwolle,zl004,247,1688684948,Yes
Baarn,brn002,29,1688684948,Yes
Nijmegen,nm001,97,1688684948,No
Bovenkarspel-Grootebroek,bkg001,4,1688684948,Yes
Dieren,dr001,2,1688684948,Yes
Zeist,db002,19,1688684948,Yes
Driebergen-Zeist,db001,119,1688684948,Yes
Echt,ec001,7,1688684948,Yes
Lelystad Centrum,lls003,11,1688684948,No
Middelburg,mdb002,14,1688684948,Yes
Raalte,rat001,6,1688684948,Yes
Dalfsen,dl001,3,1688684948,Yes
Rotterdam Slinge,rtd904,6,1688684948,Yes
Boxmeer,Bmr001,13,1688684948,Yes
Pijnacker,rtd906,4,1688684948,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,7,1688684948,Unknown
Voorhout,vh001,2,1688684948,Yes
Maastricht Noord,mtn001,7,1688684948,Yes
Doetinchem de Huet,dtch001,5,1688684948,Yes
Delden,ddn001,4,1688684948,Yes
Muiden P&R,wp901,7,1688684948,Yes
't Harde,Hde001,3,1688684948,Yes
Hengelo Gezondheidspark,hglg001,5,1688684948,Yes
Bodegraven,bdg001,5,1688684948,Yes
Utrecht Overvecht,uto001,8,1688684948,Yes
Hilversum Sportpark ,hvsp001,13,1688684948,No
Delft Zuid,dtz001,,1688684948,Yes
Vught,Vg001,4,1688684948,Yes
Amsterdam Zuid Zuidplein,asdz001,97,1688684948,No
Heemskerk,hk001,4,1688684948,Yes
Amsterdam Zuid Mahlerplein,asdz003,131,1688684948,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688684948,No
Utrecht Zuilen,utzl001,8,1688684948,Yes
Alphen aan den Rijn,apn001,44,1688684948,Yes
Rotterdam Blaak,rtb001,10,1688684948,No
Vriezenveen,vz001,4,1688684948,Yes
Zwijndrecht,zwd003,28,1688684948,Yes
OV-ebike Driebergen-Zeist,db003,22,1688684948,Yes
Eindhoven Noordzijde,ehv003,58,1688684948,No
Eindhoven Zuidzijde (centrum),ehv002,98,1688684948,Yes
Winschoten,ws001,6,1688684948,Yes
Veghel,Btl003,6,1688684948,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,53,1688684948,Yes
Woerden,wd001,58,1688684948,Yes
s-Hertogenbosch,ht001,213,1688684948,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688684948,Yes
Waalwijk,ht002,8,1688684948,Yes
Maarssen,mas003,24,1688684948,Yes
Kerkrade Centrum,krd001,4,1688684948,Yes
Venray,vry001,20,1688684948,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,6,1688684948,Yes
Aalten,atn001,3,1688684948,Yes
Haarlem Fiets Inn,hlm002,223,1688684948,Yes
Bilthoven,bhv002,27,1688684948,Yes
Purmerend,pmr001,4,1688684948,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688684948,Yes
Beverwijk,bv002,48,1688684948,Yes
Boxtel,btl001,16,1688684948,No
Hoogezand Sappemeer,Hgz001,4,1688684948,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688684948,Yes
Roermond,rm001,47,1688684948,No
Krommenie-Assendelft,kma001,3,1688684948,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688684948,Yes
Rosmalen,rs001,7,1688684948,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688684948,Yes
Utrecht P+R Papendorp,ut904,3,1688684948,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688684948,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,245,1688684948,Yes
Utrecht Rijnsweerd,ut903,5,1688684948,Yes
Alkmaar,amr001,87,1688684948,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,320,1688684948,Yes
Tilburg West Universiteit,tbu001,11,1688684948,Yes
Sittard,std002,24,1688684948,Yes
"Leiden Centraal, Centrumzijde",ledn002,21,1688684948,No
Gouda Goverwelle,gdg001,1,1688684948,Yes
Den Haag Laan van NOI,laa001,2,1688684948,Yes
Alkmaar Noord,amrn002,25,1688684948,Yes
Zandvoort,zvt001,11,1688684948,Yes
Uitgeest,utg001,2,1688684948,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,4,1688684948,Yes
Houten,htn001,63,1688684948,No
Steenwijk,swk002,10,1688684948,No
Lage Zwaluwe,Zlw001,4,1688684948,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,63,1688684948,Yes
Zwolle Hanzeland,zl003,22,1688684948,Yes
Breda Centrum,Bd003,138,1688684948,No
Den Haag Mariahoeve,gvm001,2,1688684948,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,4,1688684948,Yes
Almere Centrum Landdrostdreef,alm001,62,1688684948,Yes
Zaltbommel,zbm002,24,1688684948,Yes
Schiedam,sdm001,21,1688684948,Yes
Zoetermeer Centrum West,ztm002,17,1688684948,No
Borne,bn001,8,1688684948,Yes
Zevenbergen,Zvb001,4,1688684948,Yes
Driehuis,drh001,6,1688684948,Yes
Helmond Brouwhuis,hmbh001,2,1688684948,Yes
Amsterdam Centraal Stationsplein,asd010,202,1688684948,Yes
Nijmegen Heyendaal,nmh001,0,1688684948,Yes
Barendrecht,brd002,23,1688684948,Yes
Rheden,rh001,6,1688684948,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,19,1688684948,No
Breda Belcrum,bd002,163,1688684948,Yes
Amsterdam Centraal IJzijde,asd008,262,1688684948,Yes
Amsterdam Noord,asd009,24,1688684948,Yes
Obdam,obd001,2,1688684948,Yes
Tiel,tl003,26,1688684948,No
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,150,1688684948,No
Santpoort Noord,sptn001,6,1688684948,Yes
Oss West,ow001,7,1688684948,Yes
Tilburg Zuid,tb003,197,1688684948,No
Groningen,gn001,267,1688684948,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,2,1688684948,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,156,1688684948,Yes
OV-ebike Maastricht,mt003,21,1688684948,Yes
Putten,pt001,2,1688684948,Yes
Houten Castellum,htnc001,36,1688684948,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,4,1688684948,Yes
Didam,did001,1,1688684948,Yes
Gouda,gd001,177,1688684948,No
Heemstede-Aerdenhout,had002,19,1688684948,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,6,1688684948,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,8,1688684948,Yes
Enkhuizen,ekz001,18,1688684948,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,17,1688684948,Yes
Goor,go001,4,1688684948,Yes
Sleeuwijk Tol West,GR002 ,3,1688684948,Yes
Barneveld Centrum,bnc001,2,1688684948,Yes
Hoofddorp,hfd002,59,1688684948,Yes
Zoetermeer Oost,ztmo001,1,1688684948,Yes
Hoogeveen,hgv003,27,1688684948,Yes
Oisterwijk,Ot001,8,1688684948,Yes
Duivendrecht,dvd001,3,1688684948,Yes
Helmond 't Hout,hmh001,3,1688684948,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,517,1688684948,Yes
Dronten,DRON001,5,1688684948,Yes
Heerenveen,hr002,22,1688684948,No
Utrecht Leidsche Rijn,utlr001,2,1688684948,Yes
Pijnacker Zuid,rtd907,2,1688684948,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,25,1688684948,Yes
Diemen,dmn001,1,1688684948,Yes
Boxtel - Kluis,btl004,0,1688684948,Yes
Voorburg,vb002,22,1688684948,Yes
Kampen,kpn003,23,1688684948,No
Meppel,mp002,27,1688684948,Yes
Hoogkarspel,hks001,1,1688684948,Yes
Westervoort,wtv001,6,1688684948,Yes
Bussum Zuid,bsmz001,2,1688684948,Yes
Amsterdam RAI,rai001,18,1688684948,No
Velp,vp001,0,1688684948,Yes
Leeuwarden,lw001,163,1688684948,Yes
Bunnik,bnk001,24,1688684948,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,4,1688684948,Yes
Amsterdam Amstel,asa001,116,1688684948,Yes
Geldermalsen,gdm001,4,1688684948,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,20,1688684948,Yes
Oss,o002,23,1688684948,No
Amsterdam Lelyplein,asdl001,1,1688684948,No
Otterlo,ed901,19,1688684948,Yes
Winsum,Wsm001,2,1688684948,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,42,1688684948,Yes
Ede-Wageningen Zuidzijde,ed001,133,1688684948,No
Tilburg Reeshof,tbr001,2,1688684948,Yes
OV-ebike Groningen,gn004,12,1688684948,Yes
Vleuten,vtn001,1,1688684948,Yes
Hilversum,hvs001,200,1688684948,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,11,1688684948,Yes
Terborg,tbg001,5,1688684948,Yes
Den Haag Centraal Stichthage,gvc001,127,1688684948,Yes
Varsseveld,vsv001,4,1688684948,Yes
Santpoort Zuid,sptz001,7,1688684948,Yes
Zevenaar,zv001,3,1688684948,Yes
Tilburg Noord,tb002,31,1688684948,No
Breukelen,bkl001,2,1688684948,Yes
Leiden de Vink,dvnk001,4,1688684948,Yes
Deurne,dn001,1,1688684948,Yes
Boskoop,bsk001,2,1688684948,Yes
Zoetermeer Driemanspolder,ztm003,18,1688684948,No
