description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1691100426,OV_FIETS,Yes
Brummen,bmn001,5,1691100426,OV_FIETS,Yes
Ermelo,eml001,3,1691100426,OV_FIETS,Unknown
Ravenstein,Rvs001,8,1691100426,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,5,1691100426,OV_FIETS,Yes
Lochem,lc001,5,1691100426,OV_FIETS,Yes
Bergen op Zoom,bgn002,24,1691100426,OV_FIETS,Yes
Oldenzaal,odz001,2,1691100426,OV_FIETS,Yes
Cuijk,ck001,19,1691100426,OV_FIETS,Yes
Veenendaal-De klomp,klp001,22,1691100426,OV_FIETS,Yes
Vroomshoop,vhp001,4,1691100426,OV_FIETS,Yes
Best,bet001,25,1691100426,OV_FIETS,No
Winterswijk,ww001,5,1691100426,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,21,1691100426,OV_FIETS,Yes
Boxtel - Kluis,btl004,13,1691100426,OV_FIETS,Yes
Zuidhorn,Zh001,8,1691100426,OV_FIETS,Yes
Houten Castellum,htnc001,37,1691100426,OV_FIETS,Yes
Voorhout,vh001,3,1691100426,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1691100426,OV_FIETS,Yes
Harderwijk,hd001,48,1691100426,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,13,1691100426,OV_FIETS,Yes
Den Haag HS,gv001,69,1691100426,OV_FIETS,Yes
Heerhugowaard,hwd003,28,1691100426,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,14,1691100426,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1691100426,OV_FIETS,Yes
Uden,Ow002,8,1691100426,OV_FIETS,Yes
Deventer,dv001,146,1691100426,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,67,1691100426,OV_FIETS,No
Helmond Brandevoort,hmbv001,2,1691100426,OV_FIETS,Yes
Den Helder Zuid,hdrz001,3,1691100426,OV_FIETS,Yes
Castricum,cas002,44,1691100426,OV_FIETS,Yes
Sneek,sk001,0,1691100426,OV_FIETS,Yes
Geldrop,Gp001,6,1691100426,OV_FIETS,Yes
Oudenbosch,odb001,4,1691100426,OV_FIETS,Yes
Anna Paulowna,ana001,0,1691100426,OV_FIETS,Yes
Goes,gs003,18,1691100426,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,32,1691100426,OV_FIETS,Yes
Roosendaal,rsd002,53,1691100426,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,24,1691100426,OV_FIETS,Yes
Gilze Rijen,gz001,7,1691100426,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1691100426,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1691100426,OV_FIETS,Yes
Hoorn,hn001,62,1691100426,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,17,1691100426,OV_FIETS,Yes
Boskoop,bsk001,2,1691100426,OV_FIETS,Yes
Rijssen,rsn001,7,1691100426,OV_FIETS,Yes
Venlo,vl001,56,1691100426,OV_FIETS,Yes
Ommen,omn001,2,1691100426,OV_FIETS,Yes
Culemborg,cl003,22,1691100426,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1691100426,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1691100426,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,2,1691100426,OV_FIETS,Yes
Voorburg,vb002,23,1691100426,OV_FIETS,Yes
Soest Zuid,stz001,6,1691100426,OV_FIETS,Yes
Haren,HRN002,3,1691100426,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,23,1691100426,OV_FIETS,Yes
Maarheeze,mz001,3,1691100426,OV_FIETS,Yes
Maastricht Randwyck,mtr001,8,1691100426,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,21,1691100426,OV_FIETS,Yes
Dieren,dr001,4,1691100426,OV_FIETS,Yes
Wolfheze,wf001,3,1691100426,OV_FIETS,Yes
Meerssen,mes001,4,1691100426,OV_FIETS,Yes
Dordrecht,ddr001,46,1691100426,OV_FIETS,Yes
Maassluis,mss001,10,1691100426,OV_FIETS,No
Weesp,wp001,45,1691100426,OV_FIETS,No
Vierlingsbeek,vlb001,5,1691100426,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,133,1691100426,OV_FIETS,Yes
Gorinchem,gr001,6,1691100426,OV_FIETS,Yes
Rotterdam Alexander,rta001,2,1691100426,OV_FIETS,Yes
Valkenburg,vk001,5,1691100426,OV_FIETS,Yes
Almelo,aml002,30,1691100426,OV_FIETS,Yes
Bloemendaal,bll001,3,1691100426,OV_FIETS,Yes
Etten-Leur,etn001,0,1691100426,OV_FIETS,Yes
Heiloo,hlo001,13,1691100426,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,465,1691100426,OV_FIETS,Yes
Purmerend Overwhere,pmo001,3,1691100426,OV_FIETS,Yes
Lelystad Centrum,lls003,13,1691100426,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,370,1691100426,OV_FIETS,Yes
Zwolle Hanzeland,zl003,32,1691100426,OV_FIETS,Yes
Holten,hon001,8,1691100426,OV_FIETS,Yes
Wijhe,wh001,3,1691100426,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1691100426,OV_FIETS,Yes
Zwolle,zl004,317,1691100426,OV_FIETS,Yes
Nijmegen,nm001,275,1691100426,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,2,1691100426,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,23,1691100426,OV_FIETS,Yes
Zeist,db002,24,1691100426,OV_FIETS,Yes
Driebergen-Zeist,db001,140,1691100426,OV_FIETS,Yes
Echt,ec001,6,1691100426,OV_FIETS,Yes
Raalte,rat001,5,1691100426,OV_FIETS,Yes
Dalfsen,dl001,1,1691100426,OV_FIETS,Yes
Rotterdam Slinge,rtd904,7,1691100426,OV_FIETS,Yes
Boxmeer,Bmr001,8,1691100426,OV_FIETS,Yes
Pijnacker,rtd906,3,1691100426,OV_FIETS,Yes
Nunspeet,Ns001,6,1691100426,OV_FIETS,Unknown
Maastricht Noord,mtn001,8,1691100426,OV_FIETS,Yes
Doetinchem de Huet,dtch001,5,1691100426,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,2,1691100426,OV_FIETS,Yes
Delden,ddn001,4,1691100426,OV_FIETS,Yes
Muiden P&R,wp901,5,1691100426,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,1,1691100426,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,6,1691100426,OV_FIETS,Yes
Bodegraven,bdg001,4,1691100426,OV_FIETS,Yes
Utrecht Overvecht,uto001,18,1691100426,OV_FIETS,Yes
Soestdijk,sd001,3,1691100426,OV_FIETS,Yes
Delft Zuid,dtz001,,1691100426,OV_FIETS,Yes
Vught,Vg001,1,1691100426,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,38,1691100426,OV_FIETS,Yes
