description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688703043,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688703043,Yes
Ermelo,eml001,0,1688703043,Unknown
Ravenstein,Rvs001,6,1688703043,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,7,1688703043,Yes
Schagen,sgn001,7,1688703043,Yes
Oldenzaal,odz001,4,1688703043,Yes
Cuijk,ck001,12,1688703043,Yes
Goes,gs003,20,1688703043,Yes
Vroomshoop,vhp001,4,1688703043,Yes
Best,bet001,25,1688703043,Yes
Winterswijk,ww001,5,1688703043,Yes
Amsterdam Bijlmer ArenA,asb003,16,1688703043,Yes
Utrecht Centraal Jaarbeursplein,ut016,529,1688703043,Yes
Zuidhorn,Zh001,8,1688703043,Yes
Soestdijk,sd001,4,1688703043,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,3,1688703043,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,39,1688703043,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,20,1688703043,Yes
Maarheeze,mz001,4,1688703043,Yes
Den Haag HS,gv001,65,1688703043,Yes
Heerhugowaard,hwd003,19,1688703043,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688703043,Yes
Deventer Boerhavelaan,dv003,20,1688703043,Yes
Uden,Ow002,8,1688703043,Yes
Deventer,dv001,106,1688703043,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688703043,Yes
Den Helder Zuid,hdrz001,5,1688703043,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,259,1688703043,Yes
Sneek,sk001,4,1688703043,Yes
Geldrop,Gp001,2,1688703043,Yes
Oudenbosch,odb001,2,1688703043,Yes
Anna Paulowna,ana001,1,1688703043,Yes
Horst Sevenum,hrt001,0,1688703043,Yes
Amersfoort Schothorst,amfs001,26,1688703043,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,46,1688703043,Yes
OV-ebike Arnhem Centrum,ah003,14,1688703043,Yes
Gilze Rijen,gz001,5,1688703043,Yes
Emmen,emn001,21,1688703043,No
Halfweg Zwanenburg,hwzb001,4,1688703043,Yes
Hoorn Kersenboogerd,hnk001,6,1688703043,Yes
Hoorn,hn001,14,1688703043,Yes
Rotterdam Kralingse Zoom,Rta003,20,1688703043,Yes
Rhenen,rhn001,1,1688703043,Yes
Rijssen,rsn001,4,1688703043,Yes
Venlo,vl001,47,1688703043,Yes
Ommen,omn001,0,1688703043,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,19,1688703043,Yes
Groningen Noord,Gnn001,2,1688703043,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,1,1688703043,Yes
Haarlem Spaarnwoude,hlms001,1,1688703043,Yes
Dordrecht,ddr001,45,1688703043,Yes
Soest Zuid,stz001,4,1688703043,Yes
Haren,HRN002,2,1688703043,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,16,1688703043,Yes
Utrecht P+R Westraven,ut007,8,1688703043,Yes
Maastricht Randwyck,mtr001,7,1688703043,Yes
