description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,5,1698809749,OV_FIETS,Yes
Brummen,bmn001,4,1698809749,OV_FIETS,Yes
Ermelo,eml001,4,1698809749,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1698809749,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,1,1698809749,OV_FIETS,Yes
Lochem,lc001,3,1698809749,OV_FIETS,Yes
Bergen op Zoom,bgn002,30,1698809749,OV_FIETS,No
Oldenzaal,odz001,3,1698809749,OV_FIETS,Yes
Cuijk,ck001,11,1698809749,OV_FIETS,Yes
Veenendaal-De klomp,klp001,26,1698809749,OV_FIETS,Yes
Vroomshoop,vhp001,4,1698809749,OV_FIETS,Yes
Best,bet001,21,1698809749,OV_FIETS,No
Winterswijk,ww001,5,1698809749,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,13,1698809749,OV_FIETS,Yes
Zuidhorn,Zh001,7,1698809749,OV_FIETS,Yes
Houten Castellum,htnc001,34,1698809749,OV_FIETS,No
Voorhout,vh001,3,1698809749,OV_FIETS,Yes
Tilburg Reeshof,tbr001,2,1698809749,OV_FIETS,Yes
Harderwijk,hd001,49,1698809749,OV_FIETS,No
Utrecht P+R Westraven,ut007,13,1698809749,OV_FIETS,Yes
Den Haag HS,gv001,59,1698809749,OV_FIETS,No
Heerhugowaard,hwd003,18,1698809749,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,17,1698809749,OV_FIETS,No
Deventer Boerhavelaan,dv003,17,1698809749,OV_FIETS,Yes
Uden,Ow002,5,1698809749,OV_FIETS,Yes
Deventer,dv001,123,1698809749,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,53,1698809749,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1698809749,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1698809749,OV_FIETS,Yes
Castricum,cas002,51,1698809749,OV_FIETS,No
Sneek,sk001,5,1698809749,OV_FIETS,Yes
