description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,4,1690850968,OV_FIETS,Yes
Brummen,bmn001,5,1690850968,OV_FIETS,Yes
Ermelo,eml001,4,1690850968,OV_FIETS,Unknown
Ravenstein,Rvs001,9,1690850968,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,5,1690850968,OV_FIETS,Yes
Lochem,lc001,7,1690850968,OV_FIETS,Yes
Bergen op Zoom,bgn002,21,1690850968,OV_FIETS,No
Oldenzaal,odz001,1,1690850968,OV_FIETS,Yes
Cuijk,ck001,18,1690850968,OV_FIETS,Yes
Veenendaal-De klomp,klp001,18,1690850968,OV_FIETS,Yes
Vroomshoop,vhp001,4,1690850968,OV_FIETS,Yes
Best,bet001,23,1690850968,OV_FIETS,No
Winterswijk,ww001,2,1690850968,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,26,1690850968,OV_FIETS,No
Boxtel - Kluis,btl004,9,1690850968,OV_FIETS,Yes
Zuidhorn,Zh001,8,1690850968,OV_FIETS,Yes
Houten Castellum,htnc001,42,1690850968,OV_FIETS,No
Voorhout,vh001,3,1690850968,OV_FIETS,Yes
Tilburg Reeshof,tbr001,2,1690850968,OV_FIETS,Yes
Harderwijk,hd001,46,1690850968,OV_FIETS,No
Utrecht P+R Westraven,ut007,14,1690850968,OV_FIETS,Yes
Den Haag HS,gv001,65,1690850968,OV_FIETS,No
Heerhugowaard,hwd003,28,1690850968,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,24,1690850968,OV_FIETS,No
Deventer Boerhavelaan,dv003,17,1690850968,OV_FIETS,Yes
Uden,Ow002,4,1690850968,OV_FIETS,Yes
Deventer,dv001,147,1690850968,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,66,1690850968,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1690850968,OV_FIETS,Yes
Den Helder Zuid,hdrz001,4,1690850968,OV_FIETS,Yes
Castricum,cas002,43,1690850968,OV_FIETS,No
Sneek,sk001,0,1690850968,OV_FIETS,Yes
Geldrop,Gp001,5,1690850968,OV_FIETS,Yes
Oudenbosch,odb001,4,1690850968,OV_FIETS,Yes
Anna Paulowna,ana001,4,1690850968,OV_FIETS,Yes
Goes,gs003,17,1690850968,OV_FIETS,No
Amersfoort Schothorst,amfs001,28,1690850968,OV_FIETS,No
Roosendaal,rsd002,54,1690850968,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,21,1690850968,OV_FIETS,No
Gilze Rijen,gz001,6,1690850968,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,4,1690850968,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,3,1690850968,OV_FIETS,Yes
Hoorn,hn001,62,1690850968,OV_FIETS,No
Rotterdam Kralingse Zoom,Rta003,17,1690850968,OV_FIETS,Yes
Boskoop,bsk001,3,1690850968,OV_FIETS,Yes
Rijssen,rsn001,4,1690850968,OV_FIETS,Yes
Venlo,vl001,53,1690850968,OV_FIETS,No
Ommen,omn001,5,1690850968,OV_FIETS,Yes
Culemborg,cl003,20,1690850968,OV_FIETS,No
Groningen Noord,Gnn001,7,1690850968,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1690850968,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1690850968,OV_FIETS,Yes
Voorburg,vb002,24,1690850968,OV_FIETS,No
Soest Zuid,stz001,6,1690850968,OV_FIETS,Yes
Haren,HRN002,4,1690850968,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,23,1690850968,OV_FIETS,Yes
Maarheeze,mz001,4,1690850968,OV_FIETS,Yes
Maastricht Randwyck,mtr001,8,1690850968,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,48,1690850968,OV_FIETS,No
Dieren,dr001,0,1690850968,OV_FIETS,Yes
Wolfheze,wf001,4,1690850968,OV_FIETS,Yes
Meerssen,mes001,3,1690850968,OV_FIETS,Yes
Dordrecht,ddr001,45,1690850968,OV_FIETS,No
Maassluis,mss001,10,1690850968,OV_FIETS,No
Weesp,wp001,46,1690850968,OV_FIETS,No
Vierlingsbeek,vlb001,5,1690850968,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,162,1690850968,OV_FIETS,No
Gorinchem,gr001,6,1690850968,OV_FIETS,Yes
Rotterdam Alexander,rta001,5,1690850968,OV_FIETS,Yes
Valkenburg,vk001,6,1690850968,OV_FIETS,Yes
Almelo,aml002,24,1690850968,OV_FIETS,Yes
Bloemendaal,bll001,2,1690850968,OV_FIETS,Yes
Etten-Leur,etn001,5,1690850968,OV_FIETS,Yes
Heiloo,hlo001,14,1690850968,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,473,1690850968,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1690850968,OV_FIETS,Yes
Lelystad Centrum,lls003,14,1690850968,OV_FIETS,No
Utrecht Centraal Jaarbeursplein,ut016,434,1690850968,OV_FIETS,Yes
Zwolle Hanzeland,zl003,32,1690850968,OV_FIETS,No
Holten,hon001,2,1690850968,OV_FIETS,Yes
Wijhe,wh001,4,1690850968,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,8,1690850968,OV_FIETS,Yes
Zwolle,zl004,311,1690850968,OV_FIETS,No
Nijmegen,nm001,292,1690850968,OV_FIETS,No
Bovenkarspel-Grootebroek,bkg001,2,1690850968,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,21,1690850968,OV_FIETS,No
Zeist,db002,23,1690850968,OV_FIETS,Yes
Driebergen-Zeist,db001,127,1690850968,OV_FIETS,No
Echt,ec001,7,1690850968,OV_FIETS,Yes
Raalte,rat001,5,1690850968,OV_FIETS,Yes
Dalfsen,dl001,4,1690850968,OV_FIETS,Yes
Rotterdam Slinge,rtd904,7,1690850968,OV_FIETS,Yes
Boxmeer,Bmr001,3,1690850968,OV_FIETS,Yes
Pijnacker,rtd906,3,1690850968,OV_FIETS,Yes
Nunspeet,Ns001,5,1690850968,OV_FIETS,Unknown
Maastricht Noord,mtn001,7,1690850968,OV_FIETS,Yes
Doetinchem de Huet,dtch001,2,1690850968,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,11,1690850968,OV_FIETS,Yes
Delden,ddn001,2,1690850968,OV_FIETS,Yes
Muiden P&R,wp901,5,1690850968,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,1,1690850968,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,6,1690850968,OV_FIETS,Yes
Bodegraven,bdg001,6,1690850968,OV_FIETS,Yes
Utrecht Overvecht,uto001,21,1690850968,OV_FIETS,No
Soestdijk,sd001,4,1690850968,OV_FIETS,Yes
Delft Zuid,dtz001,,1690850968,OV_FIETS,Yes
Vught,Vg001,1,1690850968,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,125,1690850968,OV_FIETS,No
Heemskerk,hk001,6,1690850968,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,31,1690850968,OV_FIETS,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1690850968,OV_FIETS,No
Utrecht Zuilen,utzl001,6,1690850968,OV_FIETS,Yes
Alphen aan den Rijn,apn001,44,1690850968,OV_FIETS,No
Rotterdam Blaak,rtb001,20,1690850968,OV_FIETS,No
Vriezenveen,vz001,4,1690850968,OV_FIETS,Yes
Zwijndrecht,zwd003,30,1690850968,OV_FIETS,No
Eindhoven Noordzijde,ehv003,92,1690850968,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,199,1690850968,OV_FIETS,No
Winschoten,ws001,8,1690850968,OV_FIETS,Yes
Overveen,ovn001,1,1690850968,OV_FIETS,Yes
Veghel,Btl003,6,1690850968,OV_FIETS,Yes
Naarden-Bussum,ndb003,52,1690850968,OV_FIETS,No
Woerden,wd001,44,1690850968,OV_FIETS,No
s-Hertogenbosch,ht001,209,1690850968,OV_FIETS,No
Baarn,brn002,27,1690850968,OV_FIETS,No
Waalwijk,ht002,4,1690850968,OV_FIETS,Yes
Kerkrade Centrum,krd001,3,1690850968,OV_FIETS,Yes
Veenendaal West,vndw001,7,1690850968,OV_FIETS,No
Aalten,atn001,6,1690850968,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,269,1690850968,OV_FIETS,No
Bilthoven,bhv002,28,1690850968,OV_FIETS,No
Purmerend,pmr001,3,1690850968,OV_FIETS,Yes
Hardenberg,hdb001,5,1690850968,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,70,1690850968,OV_FIETS,No
Beverwijk,bv002,49,1690850968,OV_FIETS,No
Boxtel,btl001,20,1690850968,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,3,1690850968,OV_FIETS,Yes
Santpoort Noord,sptn001,7,1690850968,OV_FIETS,Yes
Amersfoort Vathorst,avat001,4,1690850968,OV_FIETS,Yes
Roermond,rm001,46,1690850968,OV_FIETS,No
Krommenie-Assendelft,kma001,1,1690850968,OV_FIETS,Yes
Heerlen,hrl002,25,1690850968,OV_FIETS,No
Rosmalen,rs001,6,1690850968,OV_FIETS,Yes
Vianen OV-fiets Carrousel,ut905,21,1690850968,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,4,1690850968,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,8,1690850968,OV_FIETS,Yes
Arnhem Centrum,ah001,355,1690850968,OV_FIETS,No
Hoofddorp,hfd002,57,1690850968,OV_FIETS,No
Alkmaar,amr001,124,1690850968,OV_FIETS,No
Schagen,sgn001,17,1690850968,OV_FIETS,Yes
Rotterdam Centraal,rtd001,563,1690850968,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,21,1690850968,OV_FIETS,Yes
Gouda Goverwelle,gdg001,4,1690850968,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,0,1690850968,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,234,1690850968,OV_FIETS,Yes
Uitgeest,utg001,2,1690850968,OV_FIETS,Yes
Den Helder,hdr002,30,1690850968,OV_FIETS,No
Alkmaar Noord,amrn002,26,1690850968,OV_FIETS,No
Nootdorp,gvc901,3,1690850968,OV_FIETS,Yes
Houten,htn001,73,1690850968,OV_FIETS,No
Steenwijk,swk002,13,1690850968,OV_FIETS,No
Hoogeveen,hgv003,22,1690850968,OV_FIETS,No
Zutphen,zp001,69,1690850968,OV_FIETS,No
Breda Centrum,Bd003,68,1690850968,OV_FIETS,No
Den Haag Mariahoeve,gvm001,3,1690850968,OV_FIETS,Yes
Venray,vry001,24,1690850968,OV_FIETS,Yes
Barneveld Noord,bnn001,4,1690850968,OV_FIETS,Yes
Zaltbommel,zbm002,26,1690850968,OV_FIETS,No
Schiedam,sdm001,18,1690850968,OV_FIETS,No
Zoetermeer Centrum West,ztm002,20,1690850968,OV_FIETS,No
Borne,bn001,6,1690850968,OV_FIETS,Yes
Zevenbergen,Zvb001,7,1690850968,OV_FIETS,Yes
Driehuis,drh001,6,1690850968,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,4,1690850968,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,2,1690850968,OV_FIETS,Yes
Barendrecht,brd002,28,1690850968,OV_FIETS,No
Rheden,rh001,5,1690850968,OV_FIETS,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,619,1690850968,OV_FIETS,No
