description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1689041884,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1689041884,Yes
Ermelo,eml001,1,1689041884,Unknown
Ravenstein,Rvs001,7,1689041884,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,7,1689041884,Yes
Schagen,sgn001,16,1689041884,Yes
Oldenzaal,odz001,2,1689041884,Yes
Cuijk,ck001,16,1689041884,Yes
Goes,gs003,15,1689041884,No
Vroomshoop,vhp001,4,1689041884,Yes
Best,bet001,16,1689041884,No
Winterswijk,ww001,4,1689041884,Yes
Amsterdam Bijlmer ArenA,asb003,25,1689041884,No
Utrecht Centraal Jaarbeursplein,ut016,575,1689041884,Yes
Zuidhorn,Zh001,6,1689041884,Yes
Soestdijk,sd001,2,1689041884,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,7,1689041884,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,48,1689041884,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,16,1689041884,No
Maarheeze,mz001,3,1689041884,Yes
Den Haag HS,gv001,55,1689041884,No
Heerhugowaard,hwd003,19,1689041884,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1689041884,No
Deventer Boerhavelaan,dv003,20,1689041884,Yes
Uden,Ow002,8,1689041884,Yes
Deventer,dv001,133,1689041884,No
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1689041884,Yes
Den Helder Zuid,hdrz001,5,1689041884,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,280,1689041884,Yes
Sneek,sk001,2,1689041884,Yes
Geldrop,Gp001,1,1689041884,Yes
Oudenbosch,odb001,3,1689041884,Yes
Anna Paulowna,ana001,2,1689041884,Yes
Horst Sevenum,hrt001,4,1689041884,Yes
Amersfoort Schothorst,amfs001,26,1689041884,No
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,56,1689041884,No
OV-ebike Arnhem Centrum,ah003,15,1689041884,No
