description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,4,1714847954,OV_FIETS,Yes
Brummen,bmn001,5,1714847954,OV_FIETS,Yes
Ermelo,eml001,0,1714847954,OV_FIETS,Unknown
Ravenstein,Rvs001,1,1714847954,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,53,1714847954,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1714847954,OV_FIETS,Yes
Lochem,lc001,1,1714847954,OV_FIETS,Yes
Bergen op Zoom,bgn002,15,1714847954,OV_FIETS,Yes
Oldenzaal,odz001,2,1714847954,OV_FIETS,Yes
Cuijk,ck001,16,1714847954,OV_FIETS,Yes
Veenendaal-De klomp,klp001,19,1714847954,OV_FIETS,Yes
Vroomshoop,vhp001,3,1714847954,OV_FIETS,Yes
Best,bet001,20,1714847954,OV_FIETS,No
Winterswijk,ww001,0,1714847954,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,2,1714847954,OV_FIETS,Yes
Zuidhorn,Zh001,6,1714847954,OV_FIETS,Yes
Houten Castellum,htnc001,39,1714847954,OV_FIETS,Yes
Voorhout,vh001,5,1714847954,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1714847954,OV_FIETS,Yes
Harderwijk,hd001,41,1714847954,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,11,1714847954,OV_FIETS,Yes
Den Haag HS,gv001,26,1714847954,OV_FIETS,Yes
Heerhugowaard,hwd003,20,1714847954,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,1,1714847954,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1714847954,OV_FIETS,Yes
Uden,Ow002,5,1714847954,OV_FIETS,Yes
Deventer,dv001,68,1714847954,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,2,1714847954,OV_FIETS,No
Helmond Brandevoort,hmbv001,2,1714847954,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1714847954,OV_FIETS,Yes
Castricum,cas002,28,1714847954,OV_FIETS,Yes
Sneek,sk001,4,1714847954,OV_FIETS,Yes
Geldrop,Gp001,4,1714847954,OV_FIETS,Yes
Oudenbosch,odb001,4,1714847954,OV_FIETS,Yes
Anna Paulowna,ana001,3,1714847954,OV_FIETS,Yes
Goes,gs003,21,1714847954,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,25,1714847954,OV_FIETS,Yes
Roosendaal,rsd002,40,1714847954,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,22,1714847954,OV_FIETS,Yes
Gilze Rijen,gz001,5,1714847954,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1714847954,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,4,1714847954,OV_FIETS,Yes
Hoorn,hn001,38,1714847954,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,19,1714847954,OV_FIETS,Yes
Boskoop,bsk001,0,1714847954,OV_FIETS,Yes
Rijssen,rsn001,9,1714847954,OV_FIETS,Yes
Venlo,vl001,53,1714847954,OV_FIETS,Yes
Ommen,omn001,2,1714847954,OV_FIETS,Yes
Culemborg,cl003,17,1714847954,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1714847954,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1714847954,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,4,1714847954,OV_FIETS,Yes
Voorburg,vb002,27,1714847954,OV_FIETS,Yes
Soest Zuid,stz001,0,1714847954,OV_FIETS,Yes
Haren,HRN002,5,1714847954,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,17,1714847954,OV_FIETS,Yes
Maarheeze,mz001,3,1714847954,OV_FIETS,Yes
Maastricht Randwyck,mtr001,2,1714847954,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,19,1714847954,OV_FIETS,Yes
Dieren,dr001,5,1714847954,OV_FIETS,Yes
Wolfheze,wf001,4,1714847954,OV_FIETS,Yes
Meerssen,mes001,3,1714847954,OV_FIETS,Yes
Dordrecht,ddr001,43,1714847954,OV_FIETS,Yes
Maassluis,mss001,6,1714847954,OV_FIETS,Yes
Weesp,wp001,31,1714847954,OV_FIETS,Yes
Vierlingsbeek,vlb001,6,1714847954,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,100,1714847954,OV_FIETS,Yes
Gorinchem,gr001,4,1714847954,OV_FIETS,Yes
Rotterdam Alexander,rta001,0,1714847954,OV_FIETS,Yes
Valkenburg,vk001,1,1714847954,OV_FIETS,Yes
Almelo,aml002,23,1714847954,OV_FIETS,Yes
Bloemendaal,bll001,6,1714847954,OV_FIETS,Yes
Etten-Leur,etn001,7,1714847954,OV_FIETS,Yes
Heiloo,hlo001,8,1714847954,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,32,1714847954,OV_FIETS,Yes
Purmerend Overwhere,pmo001,1,1714847954,OV_FIETS,Yes
Lelystad Centrum,lls003,11,1714847954,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,82,1714847954,OV_FIETS,Yes
Zwolle Hanzeland,zl003,25,1714847954,OV_FIETS,Yes
Holten,hon001,7,1714847954,OV_FIETS,Yes
Wijhe,wh001,3,1714847954,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1714847954,OV_FIETS,Yes
Zwolle,zl004,198,1714847954,OV_FIETS,Yes
Nijmegen,nm001,105,1714847954,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,2,1714847954,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,26,1714847954,OV_FIETS,Yes
Zeist,db002,22,1714847954,OV_FIETS,Yes
Driebergen-Zeist,db001,112,1714847954,OV_FIETS,Yes
Echt,ec001,8,1714847954,OV_FIETS,Yes
Raalte,rat001,5,1714847954,OV_FIETS,Yes
Dalfsen,dl001,0,1714847954,OV_FIETS,Yes
Rotterdam Slinge,rtd904,7,1714847954,OV_FIETS,Yes
Boxmeer,Bmr001,15,1714847954,OV_FIETS,Yes
Pijnacker,rtd906,2,1714847954,OV_FIETS,Yes
Veenendaal Centrum,vndc002,3,1714847954,OV_FIETS,Yes
Nunspeet,Ns001,0,1714847954,OV_FIETS,Unknown
Maastricht Noord,mtn001,5,1714847954,OV_FIETS,Yes
Doetinchem de Huet,dtch001,10,1714847954,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,8,1714847954,OV_FIETS,Yes
Delden,ddn001,4,1714847954,OV_FIETS,Yes
Muiden P&R,wp901,7,1714847954,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,7,1714847954,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,8,1714847954,OV_FIETS,Yes
Bodegraven,bdg001,5,1714847954,OV_FIETS,Yes
Utrecht Overvecht,uto001,6,1714847954,OV_FIETS,Yes
Soestdijk,sd001,4,1714847954,OV_FIETS,Yes
Delft Zuid,dtz001,,1714847954,OV_FIETS,Yes
Vught,Vg001,5,1714847954,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,16,1714847954,OV_FIETS,Yes
Heemskerk,hk001,4,1714847954,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,13,1714847954,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1700488276,OV_FIETS,Yes
Utrecht Zuilen,utzl001,2,1714847954,OV_FIETS,Yes
Alphen aan den Rijn,apn001,19,1714847954,OV_FIETS,Yes
Rotterdam Blaak,rtb001,6,1714847954,OV_FIETS,No
Vriezenveen,vz001,2,1714847954,OV_FIETS,Yes
Zwijndrecht,zwd003,25,1714847954,OV_FIETS,Yes
Eindhoven OV-fiets PopUp (naast AH),ehv004,34,1698620813,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,36,1714847954,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,2,1714847954,OV_FIETS,Yes
Winschoten,ws001,6,1714847954,OV_FIETS,Yes
Overveen,ovn001,0,1714847954,OV_FIETS,Yes
Veghel,Btl003,6,1714847954,OV_FIETS,Yes
Naarden-Bussum,ndb003,34,1714847954,OV_FIETS,Yes
Woerden,wd001,33,1714847954,OV_FIETS,Yes
s-Hertogenbosch,ht001,195,1714847954,OV_FIETS,Yes
Baarn,brn002,28,1714847954,OV_FIETS,Yes
Waalwijk,ht002,4,1714847954,OV_FIETS,Yes
Kerkrade Centrum,krd001,3,1714847954,OV_FIETS,Yes
Veenendaal West,vndw001,3,1714847954,OV_FIETS,Yes
Aalten,atn001,3,1714847954,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,114,1714847954,OV_FIETS,Yes
Bilthoven,bhv002,23,1714847954,OV_FIETS,Yes
Purmerend,pmr001,0,1714847954,OV_FIETS,Yes
Hardenberg,hdb001,3,1714847954,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,177,1714847954,OV_FIETS,Yes
Beverwijk,bv002,52,1714847954,OV_FIETS,Yes
Boxtel,btl001,20,1714847954,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,7,1714847954,OV_FIETS,Yes
Santpoort Noord,sptn001,5,1714847954,OV_FIETS,Yes
Amersfoort Vathorst,avat001,0,1714847954,OV_FIETS,Yes
Roermond,rm001,36,1714847954,OV_FIETS,Yes
Krommenie-Assendelft,kma001,3,1714847954,OV_FIETS,Yes
Heerlen,hrl002,27,1714847954,OV_FIETS,Yes
Rosmalen,rs001,6,1714847954,OV_FIETS,Yes
Vianen OV-fiets ,ut905,16,1714847954,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,3,1714847954,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,8,1714847954,OV_FIETS,Yes
Arnhem Centrum,ah001,258,1714847954,OV_FIETS,Yes
Hoofddorp,hfd002,51,1714847954,OV_FIETS,Yes
Alkmaar,amr001,81,1714847954,OV_FIETS,Yes
Schagen,sgn001,0,1714847954,OV_FIETS,Yes
Rotterdam Centraal,rtd001,290,1714847954,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,12,1714847954,OV_FIETS,Yes
Gouda Goverwelle,gdg001,4,1714847954,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,0,1714847954,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,148,1714847954,OV_FIETS,Yes
Uitgeest,utg001,7,1714847954,OV_FIETS,Yes
Den Helder,hdr002,17,1714847954,OV_FIETS,Yes
Alkmaar Noord,amrn002,30,1714847954,OV_FIETS,Yes
