description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,0,1688638183,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688638183,Yes
Ermelo,eml001,1,1688638183,Unknown
Ravenstein,Rvs001,5,1688638183,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1688638183,Yes
Schagen,sgn001,2,1688638183,Yes
Oldenzaal,odz001,0,1688638183,Yes
Cuijk,ck001,11,1688638183,Yes
Goes,gs003,3,1688638183,Yes
Vroomshoop,vhp001,4,1688638183,Yes
Best,bet001,2,1688638183,Yes
Winterswijk,ww001,2,1688638183,Yes
Amsterdam Bijlmer ArenA,asb003,1,1688638183,Yes
Utrecht Centraal Jaarbeursplein,ut016,3,1688638183,Yes
Zuidhorn,Zh001,8,1688638183,Yes
Soestdijk,sd001,2,1688638183,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688638183,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,19,1688638183,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,0,1688638183,Yes
Maarheeze,mz001,1,1688638183,Yes
Den Haag HS,gv001,0,1688638183,Yes
Heerhugowaard,hwd003,9,1688638183,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,1,1688638183,Yes
Deventer Boerhavelaan,dv003,20,1688638183,Yes
Uden,Ow002,7,1688638183,Yes
Deventer,dv001,28,1688638183,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,2,1688638183,Yes
Den Helder Zuid,hdrz001,1,1688638183,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,10,1688638183,Yes
Sneek,sk001,1,1688638183,Yes
Geldrop,Gp001,1,1688638183,Yes
Oudenbosch,odb001,1,1688638183,Yes
Anna Paulowna,ana001,2,1688638183,Yes
Horst Sevenum,hrt001,1,1688638183,Yes
Amersfoort Schothorst,amfs001,0,1688638183,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,2,1688638183,Yes
OV-ebike Arnhem Centrum,ah003,1,1688638183,Yes
Gilze Rijen,gz001,2,1688638183,Yes
Emmen,emn001,22,1688638183,Yes
Halfweg Zwanenburg,hwzb001,4,1688638183,Yes
Hoorn Kersenboogerd,hnk001,2,1688638183,Yes
Hoorn,hn001,19,1688638183,Yes
Rotterdam Kralingse Zoom,Rta003,4,1688638183,Yes
Rhenen,rhn001,1,1688638183,Yes
Rijssen,rsn001,2,1688638183,Yes
Venlo,vl001,25,1688638183,Yes
Ommen,omn001,0,1688638183,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,4,1688638183,Yes
Groningen Noord,Gnn001,0,1688638183,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688638183,Yes
Haarlem Spaarnwoude,hlms001,0,1688638183,Yes
Dordrecht,ddr001,2,1688638183,Yes
Soest Zuid,stz001,6,1688638183,Yes
Haren,HRN002,4,1688638183,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,13,1688638183,Yes
Utrecht P+R Westraven,ut007,8,1688638183,Yes
Maastricht Randwyck,mtr001,7,1688638183,Yes
Amsterdam Muiderpoort,asdm001,0,1688638183,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688638183,Yes
Meerssen,mes001,4,1688638183,Yes
Maassluis,mss001,7,1688638183,Yes
Weesp,wp001,2,1688638183,Yes
Weert,wt003,0,1688638183,Yes
Vierlingsbeek,vlb001,6,1688638183,Yes
Amsterdam Sloterdijk,ass001,6,1688638183,Yes
Gorinchem,gr001,0,1688638183,Yes
Rotterdam Alexander,rta001,0,1688638183,Yes
Valkenburg,vk001,5,1688638183,Yes
Almelo,aml002,0,1688638183,Yes
Bloemendaal,bll001,0,1688638183,Yes
Etten-Leur,etn001,0,1688638183,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,7,1688638183,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688638183,Yes
Doetinchem,dtc001,1,1688638183,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,2,1688638183,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688638183,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,1,1688638183,Yes
Zwolle,zl004,1,1688638183,Yes
Baarn,brn002,1,1688638183,Yes
Nijmegen,nm001,4,1688638183,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688638183,Yes
Dieren,dr001,1,1688638183,Yes
Zeist,db002,21,1688638183,Yes
Driebergen-Zeist,db001,5,1688638183,Yes
Echt,ec001,5,1688638183,Yes
Lelystad Centrum,lls003,8,1688638183,Yes
Middelburg,mdb002,11,1688638183,Yes
Raalte,rat001,1,1688638183,Yes
Dalfsen,dl001,0,1688638183,Yes
Rotterdam Slinge,rtd904,3,1688638183,Yes
Boxmeer,Bmr001,4,1688638183,Yes
Pijnacker,rtd906,2,1688638183,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,0,1688638183,Unknown
Voorhout,vh001,1,1688638183,Yes
Maastricht Noord,mtn001,6,1688638183,Yes
Doetinchem de Huet,dtch001,1,1688638183,Yes
Delden,ddn001,4,1688638183,Yes
Muiden P&R,wp901,4,1688638183,Yes
't Harde,Hde001,0,1688638183,Yes
Hengelo Gezondheidspark,hglg001,5,1688638183,Yes
Bodegraven,bdg001,0,1688638183,Yes
Utrecht Overvecht,uto001,0,1688638183,Yes
Hilversum Sportpark ,hvsp001,7,1688638183,Yes
Delft Zuid,dtz001,,1688638183,Yes
Vught,Vg001,0,1688638183,Yes
Amsterdam Zuid Zuidplein,asdz001,2,1688638183,Yes
