description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,1,1688828881,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688828881,Yes
Ermelo,eml001,1,1688828881,Unknown
Ravenstein,Rvs001,7,1688828881,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1688828881,Yes
Schagen,sgn001,4,1688828881,Yes
Oldenzaal,odz001,0,1688828881,Yes
Cuijk,ck001,12,1688828881,Yes
Goes,gs003,8,1688828881,Yes
Vroomshoop,vhp001,4,1688828881,Yes
Best,bet001,13,1688828881,No
Winterswijk,ww001,0,1688828881,Yes
Amsterdam Bijlmer ArenA,asb003,0,1688828881,Yes
Utrecht Centraal Jaarbeursplein,ut016,4,1688828881,Yes
Zuidhorn,Zh001,8,1688828881,Yes
Soestdijk,sd001,3,1688828881,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688828881,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,10,1688828881,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,4,1688828881,Yes
Maarheeze,mz001,3,1688828881,Yes
Den Haag HS,gv001,0,1688828881,Yes
Heerhugowaard,hwd003,3,1688828881,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688828881,Yes
Deventer Boerhavelaan,dv003,16,1688828881,Yes
Uden,Ow002,6,1688828881,Yes
Deventer,dv001,3,1688828881,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,2,1688828881,Yes
Den Helder Zuid,hdrz001,2,1688828881,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,16,1688828881,Yes
Sneek,sk001,1,1688828881,Yes
Geldrop,Gp001,1,1688828881,Yes
Oudenbosch,odb001,2,1688828881,Yes
Anna Paulowna,ana001,1,1688828881,Yes
Horst Sevenum,hrt001,2,1688828881,Yes
Amersfoort Schothorst,amfs001,16,1688828881,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,25,1688828881,Yes
OV-ebike Arnhem Centrum,ah003,2,1688828881,Yes
Gilze Rijen,gz001,0,1688828881,Yes
Emmen,emn001,18,1688828881,No
Halfweg Zwanenburg,hwzb001,6,1688828881,Yes
Hoorn Kersenboogerd,hnk001,3,1688828881,Yes
Hoorn,hn001,21,1688828881,Yes
Rotterdam Kralingse Zoom,Rta003,13,1688828881,Yes
Rhenen,rhn001,0,1688828881,Yes
Rijssen,rsn001,4,1688828881,Yes
Venlo,vl001,32,1688828881,Yes
Ommen,omn001,1,1688828881,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,2,1688828881,Yes
Groningen Noord,Gnn001,2,1688828881,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,1,1688828881,Yes
Haarlem Spaarnwoude,hlms001,0,1688828881,Yes
Dordrecht,ddr001,0,1688828881,Yes
Soest Zuid,stz001,4,1688828881,Yes
Haren,HRN002,0,1688828881,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,1,1688828881,Yes
Utrecht P+R Westraven,ut007,9,1688828881,Yes
Maastricht Randwyck,mtr001,2,1688828881,Yes
Amsterdam Muiderpoort,asdm001,1,1688828881,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,3,1688828881,Yes
Meerssen,mes001,2,1688828881,Yes
Maassluis,mss001,10,1688828881,Yes
Weesp,wp001,10,1688828881,Yes
Weert,wt003,0,1688828881,Yes
Vierlingsbeek,vlb001,3,1688828881,Yes
Amsterdam Sloterdijk,ass001,2,1688828881,Yes
Gorinchem,gr001,1,1688828881,Yes
Rotterdam Alexander,rta001,0,1688828881,Yes
Valkenburg,vk001,1,1688828881,Yes
Almelo,aml002,0,1688828881,Yes
Bloemendaal,bll001,1,1688828881,Yes
Etten-Leur,etn001,4,1688828881,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,3,1688828881,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,1,1688828881,Yes
Doetinchem,dtc001,1,1688828881,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,3,1688828881,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,5,1688828881,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,2,1688828881,Yes
Zwolle,zl004,48,1688828881,Yes
Baarn,brn002,1,1688828881,Yes
Nijmegen,nm001,24,1688828881,Yes
Bovenkarspel-Grootebroek,bkg001,0,1688828881,Yes
Dieren,dr001,0,1688828881,Yes
Zeist,db002,10,1688828881,Yes
Driebergen-Zeist,db001,90,1688828881,Yes
Echt,ec001,6,1688828881,Yes
Lelystad Centrum,lls003,0,1688828881,Yes
Middelburg,mdb002,1,1688828881,Yes
Raalte,rat001,2,1688828881,Yes
Dalfsen,dl001,0,1688828881,Yes
Rotterdam Slinge,rtd904,1,1688828881,Yes
Boxmeer,Bmr001,13,1688828881,Yes
Pijnacker,rtd906,3,1688828881,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,0,1688828881,Unknown
Voorhout,vh001,1,1688828881,Yes
Maastricht Noord,mtn001,9,1688828881,Yes
Doetinchem de Huet,dtch001,2,1688828881,Yes
Delden,ddn001,0,1688828881,Yes
Muiden P&R,wp901,5,1688828881,Yes
't Harde,Hde001,2,1688828881,Yes
Hengelo Gezondheidspark,hglg001,5,1688828881,Yes
Bodegraven,bdg001,4,1688828881,Yes
Utrecht Overvecht,uto001,2,1688828881,Yes
Hilversum Sportpark ,hvsp001,7,1688828881,Yes
Delft Zuid,dtz001,,1688828881,Yes
Vught,Vg001,2,1688828881,Yes
Amsterdam Zuid Zuidplein,asdz001,1,1688828881,Yes
Heemskerk,hk001,5,1688828881,Yes
Amsterdam Zuid Mahlerplein,asdz003,3,1688828881,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688828881,Yes
Utrecht Zuilen,utzl001,2,1688828881,Yes
Alphen aan den Rijn,apn001,12,1688828881,Yes
Rotterdam Blaak,rtb001,2,1688828881,Yes
Vriezenveen,vz001,4,1688828881,Yes
Zwijndrecht,zwd003,25,1688828881,Yes
OV-ebike Driebergen-Zeist,db003,11,1688828881,Yes
Eindhoven Noordzijde,ehv003,2,1688828881,No
Eindhoven Zuidzijde (centrum),ehv002,0,1688828881,Yes
Winschoten,ws001,2,1688828881,Yes
Veghel,Btl003,6,1688828881,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,2,1688828881,Yes
Woerden,wd001,16,1688828881,Yes
s-Hertogenbosch,ht001,0,1688828881,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1688828881,Yes
Waalwijk,ht002,2,1688828881,Yes
Maarssen,mas003,2,1688828881,Yes
Kerkrade Centrum,krd001,4,1688828881,Yes
Venray,vry001,15,1688828881,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688828881,Yes
Aalten,atn001,3,1688828881,Yes
Haarlem Fiets Inn,hlm002,5,1688828881,Yes
Bilthoven,bhv002,10,1688828881,Yes
Purmerend,pmr001,1,1688828881,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,1,1688828881,Yes
Beverwijk,bv002,18,1688828881,Yes
Boxtel,btl001,14,1688828881,No
Hoogezand Sappemeer,Hgz001,4,1688828881,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,0,1688828881,Yes
Roermond,rm001,0,1688828881,Yes
Krommenie-Assendelft,kma001,3,1688828881,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688828881,Yes
Rosmalen,rs001,1,1688828881,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
