description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,7,1714541401,OV_FIETS,Yes
Brummen,bmn001,4,1714541401,OV_FIETS,Yes
Ermelo,eml001,1,1714541401,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1714541401,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,86,1714541401,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,3,1714541401,OV_FIETS,Yes
Lochem,lc001,1,1714541401,OV_FIETS,Yes
Bergen op Zoom,bgn002,16,1714541401,OV_FIETS,Yes
Oldenzaal,odz001,4,1714541401,OV_FIETS,Yes
Cuijk,ck001,18,1714541401,OV_FIETS,Yes
Veenendaal-De klomp,klp001,17,1714541401,OV_FIETS,Yes
Vroomshoop,vhp001,4,1714541401,OV_FIETS,Yes
Best,bet001,15,1714541401,OV_FIETS,Yes
Winterswijk,ww001,3,1714541401,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,11,1714541401,OV_FIETS,Yes
Zuidhorn,Zh001,8,1714541401,OV_FIETS,Yes
Houten Castellum,htnc001,34,1714541401,OV_FIETS,Yes
Voorhout,vh001,1,1714541401,OV_FIETS,Yes
Tilburg Reeshof,tbr001,4,1714541401,OV_FIETS,Yes
Harderwijk,hd001,57,1714541401,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,12,1714541401,OV_FIETS,Yes
Den Haag HS,gv001,64,1714541401,OV_FIETS,Yes
Heerhugowaard,hwd003,21,1714541401,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,11,1714541401,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1714541401,OV_FIETS,Yes
Uden,Ow002,6,1714541401,OV_FIETS,Yes
Deventer,dv001,124,1714541401,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,33,1714541401,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,4,1714541401,OV_FIETS,Yes
Den Helder Zuid,hdrz001,7,1714541401,OV_FIETS,Yes
Castricum,cas002,29,1714541401,OV_FIETS,Yes
Sneek,sk001,7,1714541401,OV_FIETS,Yes
Geldrop,Gp001,8,1714541401,OV_FIETS,Yes
Oudenbosch,odb001,3,1714541401,OV_FIETS,Yes
Anna Paulowna,ana001,3,1714541401,OV_FIETS,Yes
Goes,gs003,21,1714541401,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,29,1714541401,OV_FIETS,Yes
Roosendaal,rsd002,45,1714541401,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,18,1714541401,OV_FIETS,Yes
Gilze Rijen,gz001,6,1714541401,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,4,1714541401,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,2,1714541401,OV_FIETS,Yes
Hoorn,hn001,49,1714541401,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,15,1714541401,OV_FIETS,Yes
Boskoop,bsk001,3,1714541401,OV_FIETS,Yes
Rijssen,rsn001,5,1714541401,OV_FIETS,Yes
Venlo,vl001,52,1714541401,OV_FIETS,Yes
Ommen,omn001,5,1714541401,OV_FIETS,Yes
Culemborg,cl003,29,1714541401,OV_FIETS,Yes
Groningen Noord,Gnn001,5,1714541401,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,6,1714541401,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,2,1714541401,OV_FIETS,Yes
Voorburg,vb002,28,1714541401,OV_FIETS,Yes
Soest Zuid,stz001,3,1714541401,OV_FIETS,Yes
Haren,HRN002,5,1714541401,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,21,1714541401,OV_FIETS,Yes
Maarheeze,mz001,2,1714541401,OV_FIETS,Yes
Maastricht Randwyck,mtr001,5,1714541401,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,51,1714541401,OV_FIETS,Yes
Dieren,dr001,2,1714541401,OV_FIETS,Yes
Wolfheze,wf001,4,1714541401,OV_FIETS,Yes
Meerssen,mes001,2,1714541401,OV_FIETS,Yes
Dordrecht,ddr001,50,1714541401,OV_FIETS,Yes
