description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1698532519,OV_FIETS,Yes
Brummen,bmn001,1,1698532519,OV_FIETS,Yes
Ermelo,eml001,0,1698532519,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1698532519,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1698532519,OV_FIETS,Yes
Lochem,lc001,2,1698532519,OV_FIETS,Yes
Bergen op Zoom,bgn002,20,1698532519,OV_FIETS,No
Oldenzaal,odz001,0,1698532519,OV_FIETS,Yes
Cuijk,ck001,13,1698532519,OV_FIETS,Yes
Veenendaal-De klomp,klp001,8,1698532519,OV_FIETS,Yes
Vroomshoop,vhp001,4,1698532519,OV_FIETS,Yes
Best,bet001,25,1698532519,OV_FIETS,No
Winterswijk,ww001,2,1698532519,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,3,1698532519,OV_FIETS,Yes
Zuidhorn,Zh001,7,1698532519,OV_FIETS,Yes
Houten Castellum,htnc001,36,1698532519,OV_FIETS,Yes
Voorhout,vh001,3,1698532519,OV_FIETS,Yes
Tilburg Reeshof,tbr001,4,1698532519,OV_FIETS,Yes
Harderwijk,hd001,42,1698532519,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,10,1698532519,OV_FIETS,Yes
Den Haag HS,gv001,9,1698532519,OV_FIETS,Yes
Heerhugowaard,hwd003,21,1698532519,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,5,1698532519,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1698532519,OV_FIETS,Yes
Uden,Ow002,7,1698532519,OV_FIETS,Yes
Deventer,dv001,66,1698532519,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,1,1698532519,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1698532519,OV_FIETS,Yes
Den Helder Zuid,hdrz001,5,1698532519,OV_FIETS,Yes
Castricum,cas002,49,1698532519,OV_FIETS,Yes
Sneek,sk001,6,1698532519,OV_FIETS,Yes
Geldrop,Gp001,0,1698532519,OV_FIETS,Yes
