description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688807242,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1688807242,Yes
Ermelo,eml001,0,1688807242,Unknown
Ravenstein,Rvs001,6,1688807242,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688807242,Yes
Schagen,sgn001,2,1688807242,Yes
Oldenzaal,odz001,4,1688807242,Yes
Cuijk,ck001,17,1688807242,Yes
Goes,gs003,8,1688807242,Yes
Vroomshoop,vhp001,4,1688807242,Yes
Best,bet001,15,1688807242,No
Winterswijk,ww001,1,1688807242,Yes
Amsterdam Bijlmer ArenA,asb003,14,1688807242,Yes
Utrecht Centraal Jaarbeursplein,ut016,370,1688807242,Yes
Zuidhorn,Zh001,7,1688807242,Yes
Soestdijk,sd001,2,1688807242,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,0,1688807242,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,17,1688807242,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,13,1688807242,Yes
Maarheeze,mz001,3,1688807242,Yes
Den Haag HS,gv001,20,1688807242,Yes
Heerhugowaard,hwd003,16,1688807242,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,10,1688807242,Yes
Deventer Boerhavelaan,dv003,17,1688807242,Yes
Uden,Ow002,7,1688807242,Yes
Deventer,dv001,17,1688807242,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,1,1688807242,Yes
Den Helder Zuid,hdrz001,4,1688807242,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,81,1688807242,Yes
Sneek,sk001,1,1688807242,Yes
Geldrop,Gp001,2,1688807242,Yes
Oudenbosch,odb001,2,1688807242,Yes
Anna Paulowna,ana001,1,1688807242,Yes
Horst Sevenum,hrt001,1,1688807242,Yes
Amersfoort Schothorst,amfs001,23,1688807242,Yes
Roosendaal,rsd003,47,1678695411,Yes
