description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,5,1698191409,OV_FIETS,Yes
Brummen,bmn001,4,1698191409,OV_FIETS,Yes
Ermelo,eml001,4,1698191409,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1698191409,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1698191409,OV_FIETS,Yes
Lochem,lc001,0,1698191409,OV_FIETS,Yes
Bergen op Zoom,bgn002,22,1698191409,OV_FIETS,No
Oldenzaal,odz001,2,1698191409,OV_FIETS,Yes
Cuijk,ck001,14,1698191409,OV_FIETS,Yes
Veenendaal-De klomp,klp001,20,1698191409,OV_FIETS,Yes
Vroomshoop,vhp001,4,1698191409,OV_FIETS,Yes
Best,bet001,21,1698191409,OV_FIETS,No
Winterswijk,ww001,6,1698191409,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,12,1698191409,OV_FIETS,Yes
Zuidhorn,Zh001,7,1698191409,OV_FIETS,Yes
Houten Castellum,htnc001,34,1698191409,OV_FIETS,No
Voorhout,vh001,4,1698191409,OV_FIETS,Yes
Tilburg Reeshof,tbr001,2,1698191409,OV_FIETS,Yes
Harderwijk,hd001,51,1698191409,OV_FIETS,No
Utrecht P+R Westraven,ut007,13,1698191409,OV_FIETS,Yes
Den Haag HS,gv001,50,1698191409,OV_FIETS,Yes
Heerhugowaard,hwd003,29,1698191409,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1698191409,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1698191409,OV_FIETS,Yes
Uden,Ow002,7,1698191409,OV_FIETS,Yes
Deventer,dv001,133,1698191409,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,50,1698191409,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1698191409,OV_FIETS,Yes
Den Helder Zuid,hdrz001,7,1698191409,OV_FIETS,Yes
Castricum,cas002,46,1698191409,OV_FIETS,No
Sneek,sk001,3,1698191409,OV_FIETS,Yes
Geldrop,Gp001,4,1698191409,OV_FIETS,Yes
Oudenbosch,odb001,4,1698191409,OV_FIETS,Yes
Anna Paulowna,ana001,3,1698191409,OV_FIETS,Yes
Goes,gs003,22,1698191409,OV_FIETS,No
Amersfoort Schothorst,amfs001,24,1698191409,OV_FIETS,No
Roosendaal,rsd002,51,1698191409,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,18,1698191409,OV_FIETS,No
Gilze Rijen,gz001,6,1698191409,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,1,1698191409,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,-1,1698191409,OV_FIETS,Yes
Hoorn,hn001,60,1698191409,OV_FIETS,No
Rotterdam Kralingse Zoom,Rta003,18,1698191409,OV_FIETS,Yes
Boskoop,bsk001,0,1698191409,OV_FIETS,Yes
Rijssen,rsn001,3,1698191409,OV_FIETS,Yes
Venlo,vl001,57,1698191409,OV_FIETS,No
Ommen,omn001,3,1698191409,OV_FIETS,Yes
Culemborg,cl003,16,1698191409,OV_FIETS,No
Groningen Noord,Gnn001,1,1698191409,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1698191409,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1698191409,OV_FIETS,Yes
Voorburg,vb002,29,1698191409,OV_FIETS,No
Soest Zuid,stz001,5,1698191409,OV_FIETS,Yes
Haren,HRN002,1,1698191409,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1698191409,OV_FIETS,Yes
Maarheeze,mz001,4,1698191409,OV_FIETS,Yes
Maastricht Randwyck,mtr001,7,1698191409,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,49,1698191409,OV_FIETS,No
Dieren,dr001,7,1698191409,OV_FIETS,Yes
Wolfheze,wf001,4,1698191409,OV_FIETS,Yes
Meerssen,mes001,3,1698191409,OV_FIETS,Yes
Dordrecht,ddr001,47,1698191409,OV_FIETS,Yes
Maassluis,mss001,7,1698191409,OV_FIETS,No
Weesp,wp001,44,1698191409,OV_FIETS,No
Vierlingsbeek,vlb001,6,1698191409,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,127,1698191409,OV_FIETS,No
Gorinchem,gr001,,1698191409,OV_FIETS,Yes
Rotterdam Alexander,rta001,6,1698191409,OV_FIETS,Yes
Valkenburg,vk001,5,1698191409,OV_FIETS,Yes
Almelo,aml002,26,1698191409,OV_FIETS,Yes
Bloemendaal,bll001,0,1698191409,OV_FIETS,Yes
Etten-Leur,etn001,7,1698191409,OV_FIETS,Yes
Heiloo,hlo001,13,1698191409,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,277,1698191409,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1698191409,OV_FIETS,Yes
Lelystad Centrum,lls003,17,1698191409,OV_FIETS,No
Utrecht Centraal Jaarbeursplein,ut016,494,1698191409,OV_FIETS,Yes
Zwolle Hanzeland,zl003,37,1698191409,OV_FIETS,No
Holten,hon001,4,1698191409,OV_FIETS,Yes
Wijhe,wh001,4,1698191409,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,7,1698191409,OV_FIETS,Yes
Zwolle,zl004,279,1698191409,OV_FIETS,No
Nijmegen,nm001,150,1698191409,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,3,1698191409,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,24,1698191409,OV_FIETS,No
Zeist,db002,23,1698191409,OV_FIETS,Yes
Driebergen-Zeist,db001,139,1698191409,OV_FIETS,No
Echt,ec001,4,1698191409,OV_FIETS,Yes
Raalte,rat001,3,1698191409,OV_FIETS,Yes
Dalfsen,dl001,2,1698191409,OV_FIETS,Yes
Rotterdam Slinge,rtd904,3,1698191409,OV_FIETS,Yes
Boxmeer,Bmr001,10,1698191409,OV_FIETS,Yes
Pijnacker,rtd906,2,1698191409,OV_FIETS,Yes
Nunspeet,Ns001,5,1698191409,OV_FIETS,Unknown
Maastricht Noord,mtn001,7,1698191409,OV_FIETS,Yes
Doetinchem de Huet,dtch001,7,1698191409,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,2,1698191409,OV_FIETS,Yes
Delden,ddn001,4,1698191409,OV_FIETS,Yes
Muiden P&R,wp901,8,1698191409,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,3,1698191409,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,6,1698191409,OV_FIETS,Yes
Bodegraven,bdg001,3,1698191409,OV_FIETS,Yes
Utrecht Overvecht,uto001,18,1698191409,OV_FIETS,No
Soestdijk,sd001,4,1698191409,OV_FIETS,Yes
Delft Zuid,dtz001,,1698191409,OV_FIETS,Yes
Vught,Vg001,3,1698191409,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,169,1698191409,OV_FIETS,No
Heemskerk,hk001,3,1698191409,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,38,1698191409,OV_FIETS,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1698191409,OV_FIETS,No
Utrecht Zuilen,utzl001,10,1698191409,OV_FIETS,Yes
Alphen aan den Rijn,apn001,37,1698191409,OV_FIETS,No
Rotterdam Blaak,rtb001,9,1698191409,OV_FIETS,No
Vriezenveen,vz001,2,1698191409,OV_FIETS,Yes
Zwijndrecht,zwd003,28,1698191409,OV_FIETS,No
Eindhoven OV-fiets PopUp (naast AH),ehv004,98,1698191409,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,130,1698191409,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,213,1698191409,OV_FIETS,No
Winschoten,ws001,4,1698191409,OV_FIETS,Yes
Overveen,ovn001,3,1698191409,OV_FIETS,Yes
Veghel,Btl003,8,1698191409,OV_FIETS,Yes
Naarden-Bussum,ndb003,58,1698191409,OV_FIETS,No
Woerden,wd001,24,1698191409,OV_FIETS,No
s-Hertogenbosch,ht001,158,1698191409,OV_FIETS,No
Baarn,brn002,34,1698191409,OV_FIETS,No
Waalwijk,ht002,7,1698191409,OV_FIETS,Yes
Kerkrade Centrum,krd001,3,1698191409,OV_FIETS,Yes
Veenendaal West,vndw001,5,1698191409,OV_FIETS,Yes
Aalten,atn001,8,1698191409,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,265,1698191409,OV_FIETS,No
Bilthoven,bhv002,31,1698191409,OV_FIETS,No
Purmerend,pmr001,4,1698191409,OV_FIETS,Yes
Hardenberg,hdb001,1,1698191409,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,57,1698191409,OV_FIETS,No
Beverwijk,bv002,55,1698191409,OV_FIETS,No
Boxtel,btl001,18,1698191409,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,7,1698191409,OV_FIETS,Yes
Santpoort Noord,sptn001,8,1698191409,OV_FIETS,Yes
Amersfoort Vathorst,avat001,4,1698191409,OV_FIETS,Yes
Roermond,rm001,45,1698191409,OV_FIETS,No
Krommenie-Assendelft,kma001,-2,1698191409,OV_FIETS,Yes
Heerlen,hrl002,18,1698191409,OV_FIETS,No
Rosmalen,rs001,2,1698191409,OV_FIETS,Yes
Vianen OV-fiets ,ut905,23,1698191409,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,3,1698191409,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,5,1698191409,OV_FIETS,Yes
Arnhem Centrum,ah001,300,1698191409,OV_FIETS,No
Hoofddorp,hfd002,58,1698191409,OV_FIETS,No
Alkmaar,amr001,124,1698191409,OV_FIETS,No
Schagen,sgn001,13,1698191409,OV_FIETS,Yes
Rotterdam Centraal,rtd001,510,1698191409,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,17,1698191409,OV_FIETS,Yes
Gouda Goverwelle,gdg001,2,1698191409,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,4,1698191409,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,151,1698191409,OV_FIETS,Yes
Uitgeest,utg001,5,1698191409,OV_FIETS,Yes
Den Helder,hdr002,23,1698191409,OV_FIETS,No
Alkmaar Noord,amrn002,27,1698191409,OV_FIETS,No
Nootdorp,gvc901,3,1698191409,OV_FIETS,Yes
Houten,htn001,60,1698191409,OV_FIETS,No
Steenwijk,swk002,7,1698191409,OV_FIETS,No
Hoogeveen,hgv003,29,1698191409,OV_FIETS,No
Zutphen,zp001,87,1698191409,OV_FIETS,No
Breda Centrum,Bd003,147,1698191409,OV_FIETS,No
Den Haag Mariahoeve,gvm001,3,1698191409,OV_FIETS,Yes
Venray,vry001,16,1698191409,OV_FIETS,Yes
Barneveld Noord,bnn001,5,1698191409,OV_FIETS,Yes
Zaltbommel,zbm002,28,1698191409,OV_FIETS,No
Schiedam,sdm001,10,1698191409,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,18,1698191409,OV_FIETS,No
Borne,bn001,7,1698191409,OV_FIETS,Yes
Zevenbergen,Zvb001,8,1698191409,OV_FIETS,Yes
Driehuis,drh001,5,1698191409,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,4,1698191409,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,3,1698191409,OV_FIETS,Yes
Barendrecht,brd002,25,1698191409,OV_FIETS,No
Rheden,rh001,6,1698191409,OV_FIETS,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,0,1695722302,OV_FIETS,Yes
Breda Belcrum,bd002,180,1698191409,OV_FIETS,No
Amsterdam Centraal IJzijde,asd008,357,1698191409,OV_FIETS,No
Amsterdam Noord,asd009,8,1698191409,OV_FIETS,No
Obdam,obd001,4,1698191409,OV_FIETS,Yes
Tiel,tl003,25,1698191409,OV_FIETS,No
OV-ebike Groningen,gn004,27,1698191409,OV_FIETS,Yes
Oss West,ow001,7,1698191409,OV_FIETS,Yes
Groningen,gn001,510,1698191409,OV_FIETS,Yes
Emmen,emn001,16,1698191409,OV_FIETS,No
Utrecht Lunetten,utl001,1,1698191409,OV_FIETS,Yes
Zandvoort,zvt001,18,1698191409,OV_FIETS,Yes
OV-fiets - Maastricht,mt001,139,1698191409,OV_FIETS,No
OV-ebike Maastricht,mt003,11,1698191409,OV_FIETS,No
Putten,pt001,4,1698191409,OV_FIETS,Yes
Heerenveen,hr002,27,1698191409,OV_FIETS,No
Kampen,kpn003,28,1698191409,OV_FIETS,No
Veendam,Vdm001,5,1698191409,OV_FIETS,Yes
Didam,did001,8,1698191409,OV_FIETS,Yes
Gouda,gd001,139,1698191409,OV_FIETS,No
Heemstede-Aerdenhout,had002,18,1698191409,OV_FIETS,No
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,2,1698191409,OV_FIETS,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,0,1698191409,OV_FIETS,Yes
Enkhuizen,ekz001,16,1698191409,OV_FIETS,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,9,1698191409,OV_FIETS,Yes
Horst Sevenum,hrt001,7,1698191409,OV_FIETS,Yes
Goor,go001,3,1698191409,OV_FIETS,Yes
Sleeuwijk Tol West,GR002 ,3,1698191409,OV_FIETS,Yes
Barneveld Centrum,bnc001,2,1698191409,OV_FIETS,Yes
Zoetermeer Oost,ztmo001,4,1698191409,OV_FIETS,Yes
Oisterwijk,Ot001,6,1698191409,OV_FIETS,Yes
Duivendrecht,dvd001,1,1698191409,OV_FIETS,Yes
Helmond 't Hout,hmh001,4,1698191409,OV_FIETS,Yes
Dronten,DRON001,4,1698191409,OV_FIETS,Yes
Pijnacker Zuid,rtd907,2,1698191409,OV_FIETS,Yes
Utrecht Leidsche Rijn,utlr001,5,1698191409,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb002,28,1698191409,OV_FIETS,No
Sittard,std002,23,1698191409,OV_FIETS,No
Diemen,dmn001,2,1698191409,OV_FIETS,Yes
Amsterdam Centraal Stationsplein,asd010,306,1698191409,OV_FIETS,Yes
Zevenaar,zv001,6,1698191409,OV_FIETS,Yes
Hoogkarspel,hks001,4,1698191409,OV_FIETS,Yes
Westervoort,wtv001,4,1698191409,OV_FIETS,Yes
Bussum Zuid,bsmz001,4,1698191409,OV_FIETS,Yes
Amsterdam RAI,rai001,45,1698191409,OV_FIETS,No
Velp,vp001,8,1698191409,OV_FIETS,Yes
Leeuwarden,lw001,157,1698191409,OV_FIETS,Yes
Bunnik,bnk001,20,1698191409,OV_FIETS,Yes
Meppel,mp002,27,1698191409,OV_FIETS,No
Amsterdam Amstel,asa001,136,1698191409,OV_FIETS,No
Weert,wt003,24,1698191409,OV_FIETS,No
Ede-Wageningen Zuidzijde,ed001,183,1698191409,OV_FIETS,No
Oss,o002,25,1698191409,OV_FIETS,No
Delfzijl,Dz001,4,1698191409,OV_FIETS,Yes
Otterlo,ed901,17,1698191409,OV_FIETS,Yes
Winsum,Wsm001,4,1698191409,OV_FIETS,Yes
Schiphol,shl001,0,1698191409,OV_FIETS,Yes
Geldermalsen,gdm001,5,1698191409,OV_FIETS,Yes
Amsterdam Centraal Oost,asd002,134,1698191409,OV_FIETS,No
Vleuten,vtn001,3,1698191409,OV_FIETS,Yes
Hilversum,hvs001,237,1698191409,OV_FIETS,No
't Harde,Hde001,6,1698191409,OV_FIETS,Yes
Duiven ,dvn001,14,1698191409,OV_FIETS,Yes
Terborg,tbg001,6,1698191409,OV_FIETS,Yes
Den Haag Centraal Stichthage,gvc001,730,1698191409,OV_FIETS,No
Varsseveld,vsv001,4,1698191409,OV_FIETS,Yes
Santpoort Zuid,sptz001,7,1698191409,OV_FIETS,Yes
Tilburg Zuid,tb003,210,1698191409,OV_FIETS,No
Tilburg Noord,tb002,34,1698191409,OV_FIETS,No
Breukelen,bkl001,7,1698191409,OV_FIETS,Yes
Leiden de Vink,dvnk001,3,1698191409,OV_FIETS,Yes
Beesd,bsd001,6,1698191409,OV_FIETS,Yes
Deurne,dn001,5,1698191409,OV_FIETS,Yes
Rhenen,rhn001,3,1698191409,OV_FIETS,Yes
Zoetermeer Driemanspolder,ztm003,18,1698191409,OV_FIETS,No
Landgraaf,lg001,3,1698191409,OV_FIETS,Yes
Heeze-Leende,hze001,8,1698191409,OV_FIETS,Yes
Hilversum Sportpark ,hvsp001,13,1698191409,OV_FIETS,No
Olst,ost001,4,1698191409,OV_FIETS,Yes
Maarssen,mas003,27,1698191409,OV_FIETS,Yes
Amersfoort Mondriaanplein,amf002,67,1698191409,OV_FIETS,No
Amersfoort Centraal,amf001,329,1698191409,OV_FIETS,No
Hillegom,hil001,2,1698191409,OV_FIETS,Yes
Utrecht Centraal Stationsplein,ut020,950,1698191409,OV_FIETS,Yes
