description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,3,1691708816,OV_FIETS,Yes
Brummen,bmn001,5,1691708816,OV_FIETS,Yes
Ermelo,eml001,4,1691708816,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1691708816,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,1,1691708816,OV_FIETS,Yes
Lochem,lc001,6,1691708816,OV_FIETS,Yes
Bergen op Zoom,bgn002,20,1691708816,OV_FIETS,No
Oldenzaal,odz001,3,1691708816,OV_FIETS,Yes
Cuijk,ck001,15,1691708816,OV_FIETS,Yes
Veenendaal-De klomp,klp001,27,1691708816,OV_FIETS,Yes
Vroomshoop,vhp001,3,1691708816,OV_FIETS,Yes
Best,bet001,17,1691708816,OV_FIETS,No
Winterswijk,ww001,2,1691708816,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,21,1691708816,OV_FIETS,Yes
Boxtel - Kluis,btl004,7,1691708816,OV_FIETS,Yes
Zuidhorn,Zh001,7,1691708816,OV_FIETS,Yes
Houten Castellum,htnc001,35,1691708816,OV_FIETS,Yes
Voorhout,vh001,2,1691708816,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1691708816,OV_FIETS,Yes
Harderwijk,hd001,42,1691708816,OV_FIETS,No
Utrecht P+R Westraven,ut007,13,1691708816,OV_FIETS,Yes
Den Haag HS,gv001,61,1691708816,OV_FIETS,Yes
Heerhugowaard,hwd003,27,1691708816,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1691708816,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1691708816,OV_FIETS,Yes
Uden,Ow002,6,1691708816,OV_FIETS,Yes
Deventer,dv001,127,1691708816,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,88,1691708816,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1691708816,OV_FIETS,Yes
Den Helder Zuid,hdrz001,8,1691708816,OV_FIETS,Yes
Castricum,cas002,28,1691708816,OV_FIETS,Yes
Sneek,sk001,3,1691708816,OV_FIETS,Yes
Geldrop,Gp001,6,1691708816,OV_FIETS,Yes
Oudenbosch,odb001,4,1691708816,OV_FIETS,Yes
Anna Paulowna,ana001,3,1691708816,OV_FIETS,Yes
Goes,gs003,20,1691708816,OV_FIETS,No
Amersfoort Schothorst,amfs001,31,1691708816,OV_FIETS,No
Roosendaal,rsd002,50,1691708816,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,19,1691708816,OV_FIETS,Yes
Gilze Rijen,gz001,8,1691708816,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1691708816,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,8,1691708816,OV_FIETS,Yes
Hoorn,hn001,56,1691708816,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,18,1691708816,OV_FIETS,Yes
Boskoop,bsk001,4,1691708816,OV_FIETS,Yes
Rijssen,rsn001,1,1691708816,OV_FIETS,Yes
Venlo,vl001,53,1691708816,OV_FIETS,Yes
Ommen,omn001,0,1691708816,OV_FIETS,Yes
Culemborg,cl003,19,1691708816,OV_FIETS,Yes
Groningen Noord,Gnn001,2,1691708816,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1691708816,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1691708816,OV_FIETS,Yes
Voorburg,vb002,29,1691708816,OV_FIETS,Yes
Soest Zuid,stz001,6,1691708816,OV_FIETS,Yes
Haren,HRN002,3,1691708816,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,23,1691708816,OV_FIETS,Yes
Maarheeze,mz001,4,1691708816,OV_FIETS,Yes
Maastricht Randwyck,mtr001,7,1691708816,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,44,1691708816,OV_FIETS,Yes
Dieren,dr001,1,1691708816,OV_FIETS,Yes
Wolfheze,wf001,4,1691708816,OV_FIETS,Yes
Meerssen,mes001,4,1691708816,OV_FIETS,Yes
Dordrecht,ddr001,52,1691708816,OV_FIETS,Yes
Maassluis,mss001,10,1691708816,OV_FIETS,No
Weesp,wp001,46,1691708816,OV_FIETS,No
Vierlingsbeek,vlb001,5,1691708816,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,123,1691708816,OV_FIETS,Yes
Gorinchem,gr001,5,1691708816,OV_FIETS,Yes
Rotterdam Alexander,rta001,3,1691708816,OV_FIETS,Yes
Valkenburg,vk001,2,1691708816,OV_FIETS,Yes
Almelo,aml002,28,1691708816,OV_FIETS,Yes
Bloemendaal,bll001,0,1691708816,OV_FIETS,Yes
Etten-Leur,etn001,3,1691708816,OV_FIETS,Yes
Heiloo,hlo001,4,1691708816,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,400,1691708816,OV_FIETS,Yes
Purmerend Overwhere,pmo001,3,1691708816,OV_FIETS,Yes
Lelystad Centrum,lls003,9,1691708816,OV_FIETS,No
Utrecht Centraal Jaarbeursplein,ut016,364,1691708816,OV_FIETS,Yes
Zwolle Hanzeland,zl003,32,1691708816,OV_FIETS,Yes
Holten,hon001,7,1691708816,OV_FIETS,Yes
Wijhe,wh001,2,1691708816,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,6,1691708816,OV_FIETS,Yes
Zwolle,zl004,332,1691708816,OV_FIETS,Yes
Nijmegen,nm001,281,1691708816,OV_FIETS,No
Bovenkarspel-Grootebroek,bkg001,0,1691708816,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,21,1691708816,OV_FIETS,Yes
Zeist,db002,23,1691708816,OV_FIETS,Yes
Driebergen-Zeist,db001,131,1691708816,OV_FIETS,Yes
Echt,ec001,6,1691708816,OV_FIETS,Yes
Raalte,rat001,6,1691708816,OV_FIETS,Yes
Dalfsen,dl001,1,1691708816,OV_FIETS,Yes
Rotterdam Slinge,rtd904,7,1691708816,OV_FIETS,Yes
Boxmeer,Bmr001,4,1691708816,OV_FIETS,Yes
Pijnacker,rtd906,4,1691708816,OV_FIETS,Yes
Nunspeet,Ns001,5,1691708816,OV_FIETS,Unknown
Maastricht Noord,mtn001,8,1691708816,OV_FIETS,Yes
Doetinchem de Huet,dtch001,5,1691708816,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,0,1691708816,OV_FIETS,Yes
Delden,ddn001,4,1691708816,OV_FIETS,Yes
Muiden P&R,wp901,7,1691708816,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,2,1691708816,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,5,1691708816,OV_FIETS,Yes
Bodegraven,bdg001,7,1691708816,OV_FIETS,Yes
Utrecht Overvecht,uto001,20,1691708816,OV_FIETS,Yes
Soestdijk,sd001,4,1691708816,OV_FIETS,Yes
Delft Zuid,dtz001,,1691708816,OV_FIETS,Yes
Vught,Vg001,4,1691708816,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,84,1691708816,OV_FIETS,No
Heemskerk,hk001,8,1691708816,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,59,1691708816,OV_FIETS,No
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1691708816,OV_FIETS,No
Utrecht Zuilen,utzl001,9,1691708816,OV_FIETS,Yes
Alphen aan den Rijn,apn001,47,1691708816,OV_FIETS,Yes
Rotterdam Blaak,rtb001,16,1691708816,OV_FIETS,No
Vriezenveen,vz001,4,1691708816,OV_FIETS,Yes
Zwijndrecht,zwd003,28,1691708816,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,80,1691708816,OV_FIETS,No
Eindhoven Zuidzijde (centrum),ehv002,162,1691708816,OV_FIETS,Yes
Winschoten,ws001,7,1691708816,OV_FIETS,Yes
Overveen,ovn001,2,1691708816,OV_FIETS,Yes
Veghel,Btl003,8,1691708816,OV_FIETS,Yes
Naarden-Bussum,ndb003,64,1691708816,OV_FIETS,Yes
Woerden,wd001,54,1691708816,OV_FIETS,Yes
s-Hertogenbosch,ht001,223,1691708816,OV_FIETS,Yes
Baarn,brn002,30,1691708816,OV_FIETS,Yes
Waalwijk,ht002,4,1691708816,OV_FIETS,Yes
Kerkrade Centrum,krd001,2,1691708816,OV_FIETS,Yes
Veenendaal West,vndw001,6,1691708816,OV_FIETS,Yes
Aalten,atn001,2,1691708816,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,249,1691708816,OV_FIETS,Yes
Bilthoven,bhv002,29,1691708816,OV_FIETS,Yes
Purmerend,pmr001,4,1691708816,OV_FIETS,Yes
Hardenberg,hdb001,6,1691708816,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,65,1691708816,OV_FIETS,No
Beverwijk,bv002,51,1691708816,OV_FIETS,Yes
Boxtel,btl001,20,1691708816,OV_FIETS,No
Hoogezand Sappemeer,Hgz001,4,1691708816,OV_FIETS,Yes
Santpoort Noord,sptn001,5,1691708816,OV_FIETS,Yes
Amersfoort Vathorst,avat001,1,1691708816,OV_FIETS,Yes
Roermond,rm001,48,1691708816,OV_FIETS,No
Krommenie-Assendelft,kma001,4,1691708816,OV_FIETS,Yes
Heerlen,hrl002,28,1691708816,OV_FIETS,Yes
Rosmalen,rs001,3,1691708816,OV_FIETS,Yes
Vianen OV-fiets Carrousel,ut905,21,1691708816,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,2,1691708816,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,7,1691708816,OV_FIETS,Yes
Arnhem Centrum,ah001,321,1691708816,OV_FIETS,Yes
Hoofddorp,hfd002,60,1691708816,OV_FIETS,Yes
Alkmaar,amr001,125,1691708816,OV_FIETS,Yes
Schagen,sgn001,17,1691708816,OV_FIETS,Yes
Rotterdam Centraal,rtd001,471,1691708816,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,12,1691708816,OV_FIETS,Yes
Gouda Goverwelle,gdg001,3,1691708816,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,3,1691708816,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,257,1691708816,OV_FIETS,Yes
Uitgeest,utg001,5,1691708816,OV_FIETS,Yes
Den Helder,hdr002,21,1691708816,OV_FIETS,Yes
Alkmaar Noord,amrn002,30,1691708816,OV_FIETS,Yes
Nootdorp,gvc901,3,1691708816,OV_FIETS,Yes
Houten,htn001,64,1691708816,OV_FIETS,No
Steenwijk,swk002,3,1691708816,OV_FIETS,No
