description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1715234101,OV_FIETS,Yes
Brummen,bmn001,4,1715234101,OV_FIETS,Yes
Ermelo,eml001,3,1715234101,OV_FIETS,Unknown
Ravenstein,Rvs001,5,1715234101,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,81,1715234101,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,1,1715234101,OV_FIETS,Yes
Lochem,lc001,4,1715234101,OV_FIETS,Yes
Bergen op Zoom,bgn002,19,1715234101,OV_FIETS,Yes
Oldenzaal,odz001,0,1715234101,OV_FIETS,Yes
Cuijk,ck001,16,1715234101,OV_FIETS,Yes
Veenendaal-De klomp,klp001,19,1715234101,OV_FIETS,Yes
Vroomshoop,vhp001,3,1715234101,OV_FIETS,Yes
Best,bet001,24,1715234101,OV_FIETS,Yes
Winterswijk,ww001,3,1715234101,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,12,1715234101,OV_FIETS,Yes
Zuidhorn,Zh001,7,1715234101,OV_FIETS,Yes
Houten Castellum,htnc001,37,1715234101,OV_FIETS,Yes
Voorhout,vh001,4,1715234101,OV_FIETS,Yes
Tilburg Reeshof,tbr001,2,1715234101,OV_FIETS,Yes
Harderwijk,hd001,59,1715234101,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,13,1715234101,OV_FIETS,Yes
Den Haag HS,gv001,40,1715234101,OV_FIETS,Yes
Heerhugowaard,hwd003,25,1715234101,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,17,1715234101,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,18,1715234101,OV_FIETS,Yes
Uden,Ow002,8,1715234101,OV_FIETS,Yes
Deventer,dv001,122,1715234101,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,3,1715234101,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,4,1715234101,OV_FIETS,Yes
Den Helder Zuid,hdrz001,5,1715234101,OV_FIETS,Yes
Castricum,cas002,23,1715234101,OV_FIETS,Yes
Sneek,sk001,6,1715234101,OV_FIETS,Yes
Geldrop,Gp001,6,1715234101,OV_FIETS,Yes
Oudenbosch,odb001,4,1715234101,OV_FIETS,Yes
Anna Paulowna,ana001,6,1715234101,OV_FIETS,Yes
Goes,gs003,25,1715234101,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,28,1715234101,OV_FIETS,Yes
Roosendaal,rsd002,45,1715234101,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,15,1715234101,OV_FIETS,Yes
Gilze Rijen,gz001,4,1715234101,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1715234101,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,3,1715234101,OV_FIETS,Yes
Hoorn,hn001,53,1715234101,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,15,1715234101,OV_FIETS,Yes
Boskoop,bsk001,4,1715234101,OV_FIETS,Yes
Rijssen,rsn001,10,1715234101,OV_FIETS,Yes
Venlo,vl001,54,1715234101,OV_FIETS,Yes
Ommen,omn001,4,1715234101,OV_FIETS,Yes
Culemborg,cl003,29,1715234101,OV_FIETS,Yes
Groningen Noord,Gnn001,3,1715234101,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,4,1715234101,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,6,1715234101,OV_FIETS,Yes
Voorburg,vb002,27,1715234101,OV_FIETS,Yes
Soest Zuid,stz001,1,1715234101,OV_FIETS,Yes
Haren,HRN002,3,1715234101,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,25,1715234101,OV_FIETS,Yes
Maarheeze,mz001,4,1715234101,OV_FIETS,Yes
Maastricht Randwyck,mtr001,0,1715234101,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,27,1715234101,OV_FIETS,Yes
Dieren,dr001,4,1715234101,OV_FIETS,Yes
Wolfheze,wf001,2,1715234101,OV_FIETS,Yes
Meerssen,mes001,3,1715234101,OV_FIETS,Yes
Dordrecht,ddr001,53,1715234101,OV_FIETS,Yes
Maassluis,mss001,9,1715234101,OV_FIETS,Yes
Weesp,wp001,40,1715234101,OV_FIETS,Yes
Vierlingsbeek,vlb001,3,1715234101,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,164,1715234101,OV_FIETS,Yes
Gorinchem,gr001,9,1715234101,OV_FIETS,Yes
Rotterdam Alexander,rta001,0,1715234101,OV_FIETS,Yes
Valkenburg,vk001,7,1715234101,OV_FIETS,Yes
Almelo,aml002,19,1715234101,OV_FIETS,Yes
Bloemendaal,bll001,6,1715234101,OV_FIETS,Yes
Etten-Leur,etn001,6,1715234101,OV_FIETS,Yes
Heiloo,hlo001,12,1715234101,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,170,1715234101,OV_FIETS,Yes
Purmerend Overwhere,pmo001,2,1715234101,OV_FIETS,Yes
Lelystad Centrum,lls003,17,1715234101,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,336,1715234101,OV_FIETS,Yes
Zwolle Hanzeland,zl003,30,1715234101,OV_FIETS,Yes
Holten,hon001,8,1715234101,OV_FIETS,Yes
Wijhe,wh001,6,1715234101,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,8,1715234101,OV_FIETS,Yes
Zwolle,zl004,309,1715234101,OV_FIETS,Yes
Nijmegen,nm001,85,1715234101,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,4,1715234101,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,25,1715234101,OV_FIETS,Yes
Zeist,db002,21,1715234101,OV_FIETS,Yes
Driebergen-Zeist,db001,132,1715234101,OV_FIETS,Yes
Echt,ec001,9,1715234101,OV_FIETS,Yes
Raalte,rat001,3,1715234101,OV_FIETS,Yes
Dalfsen,dl001,2,1715234101,OV_FIETS,Yes
Rotterdam Slinge,rtd904,7,1715234101,OV_FIETS,Yes
Boxmeer,Bmr001,14,1715234101,OV_FIETS,Yes
Pijnacker,rtd906,1,1715234101,OV_FIETS,Yes
Veenendaal Centrum,vndc002,4,1715234101,OV_FIETS,Yes
Nunspeet,Ns001,4,1715234101,OV_FIETS,Unknown
Maastricht Noord,mtn001,2,1715234101,OV_FIETS,Yes
Doetinchem de Huet,dtch001,9,1715234101,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,8,1715234101,OV_FIETS,Yes
Delden,ddn001,4,1715234101,OV_FIETS,Yes
Muiden P&R,wp901,7,1715234101,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,5,1715234101,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,7,1715234101,OV_FIETS,Yes
Bodegraven,bdg001,4,1715234101,OV_FIETS,Yes
Utrecht Overvecht,uto001,14,1715234101,OV_FIETS,Yes
Soestdijk,sd001,4,1715234101,OV_FIETS,Yes
Delft Zuid,dtz001,,1715234101,OV_FIETS,Yes
Vught,Vg001,9,1715234101,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,205,1715234101,OV_FIETS,Yes
Heemskerk,hk001,3,1715234101,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,56,1715234101,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1700488276,OV_FIETS,Yes
Utrecht Zuilen,utzl001,3,1715234101,OV_FIETS,Yes
Alphen aan den Rijn,apn001,39,1715234101,OV_FIETS,Yes
Rotterdam Blaak,rtb001,15,1715234101,OV_FIETS,Yes
Vriezenveen,vz001,3,1715234101,OV_FIETS,Yes
Zwijndrecht,zwd003,28,1715234101,OV_FIETS,Yes
Eindhoven OV-fiets PopUp (naast AH),ehv004,34,1698620813,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,53,1715234101,OV_FIETS,Yes
Eindhoven Zuidzijde (centrum),ehv002,52,1715234101,OV_FIETS,Yes
Winschoten,ws001,8,1715234101,OV_FIETS,Yes
Overveen,ovn001,4,1715234101,OV_FIETS,Yes
Veghel,Btl003,8,1715234101,OV_FIETS,Yes
Naarden-Bussum,ndb003,58,1715234101,OV_FIETS,Yes
Woerden,wd001,55,1715234101,OV_FIETS,Yes
s-Hertogenbosch,ht001,260,1715234101,OV_FIETS,Yes
Baarn,brn002,33,1715234101,OV_FIETS,Yes
Waalwijk,ht002,6,1715234101,OV_FIETS,Yes
Kerkrade Centrum,krd001,1,1715234101,OV_FIETS,Yes
Veenendaal West,vndw001,10,1715234101,OV_FIETS,Yes
Aalten,atn001,7,1715234101,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,229,1715234101,OV_FIETS,Yes
Bilthoven,bhv002,34,1715234101,OV_FIETS,Yes
Purmerend,pmr001,2,1715234101,OV_FIETS,Yes
Hardenberg,hdb001,6,1715234101,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,143,1715234101,OV_FIETS,Yes
Beverwijk,bv002,51,1715234101,OV_FIETS,Yes
Boxtel,btl001,19,1715234101,OV_FIETS,Yes
Hoogezand Sappemeer,Hgz001,7,1715234101,OV_FIETS,Yes
Santpoort Noord,sptn001,3,1715234101,OV_FIETS,Yes
Amersfoort Vathorst,avat001,3,1715234101,OV_FIETS,Yes
Roermond,rm001,47,1715234101,OV_FIETS,Yes
Krommenie-Assendelft,kma001,4,1715234101,OV_FIETS,Yes
Heerlen,hrl002,25,1715234101,OV_FIETS,Yes
Rosmalen,rs001,10,1715234101,OV_FIETS,Yes
Vianen OV-fiets ,ut905,17,1715234101,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,3,1715234101,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,8,1715234101,OV_FIETS,Yes
Arnhem Centrum,ah001,288,1715234101,OV_FIETS,Yes
Hoofddorp,hfd002,56,1715234101,OV_FIETS,Yes
Alkmaar,amr001,98,1715234101,OV_FIETS,Yes
Schagen,sgn001,13,1715234101,OV_FIETS,Yes
Rotterdam Centraal,rtd001,530,1715234101,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,16,1715234101,OV_FIETS,Yes
Gouda Goverwelle,gdg001,3,1715234101,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,1,1715234101,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,229,1715234101,OV_FIETS,Yes
Uitgeest,utg001,7,1715234101,OV_FIETS,Yes
Den Helder,hdr002,25,1715234101,OV_FIETS,Yes
Alkmaar Noord,amrn002,31,1715234101,OV_FIETS,Yes
Nootdorp,gvc901,4,1715234101,OV_FIETS,Yes
Houten,htn001,58,1715234101,OV_FIETS,Yes
Steenwijk,swk002,9,1715234101,OV_FIETS,Yes
Hoogeveen,hgv003,29,1715234101,OV_FIETS,Yes
Zutphen,zp001,88,1715234101,OV_FIETS,Yes
Breda Centrum,Bd003,115,1715234101,OV_FIETS,Yes
Den Haag Mariahoeve,gvm001,0,1715234101,OV_FIETS,Yes
Venray,vry001,21,1715234101,OV_FIETS,Yes
Barneveld Noord,bnn001,6,1715234101,OV_FIETS,Yes
Zaltbommel,zbm002,24,1715234101,OV_FIETS,Yes
Schiedam,sdm001,16,1715234101,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,,1715234101,OV_FIETS,Yes
Borne,bn001,5,1715234101,OV_FIETS,Yes
Zevenbergen,Zvb001,9,1715234101,OV_FIETS,Yes
Driehuis,drh001,7,1715234101,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,2,1715234101,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,0,1715234101,OV_FIETS,Yes
Barendrecht,brd002,31,1715234101,OV_FIETS,Yes
Rheden,rh001,3,1715234101,OV_FIETS,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,0,1695722302,OV_FIETS,Yes
Breda Belcrum,bd002,197,1715234101,OV_FIETS,Yes
Amsterdam Centraal IJzijde,asd008,301,1715234101,OV_FIETS,Yes
Amsterdam Noord,asd009,15,1715234101,OV_FIETS,Yes
Obdam,obd001,3,1715234101,OV_FIETS,Yes
Tiel,tl003,22,1715234101,OV_FIETS,Yes
OV-ebike Groningen,gn004,19,1715234101,OV_FIETS,Yes
