description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,5,1699519826,OV_FIETS,Yes
Brummen,bmn001,3,1699519826,OV_FIETS,Yes
Ermelo,eml001,3,1699519826,OV_FIETS,Unknown
Ravenstein,Rvs001,8,1699519826,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1699519826,OV_FIETS,Yes
Lochem,lc001,4,1699519826,OV_FIETS,Yes
Bergen op Zoom,bgn002,10,1699519826,OV_FIETS,Yes
Oldenzaal,odz001,0,1699519826,OV_FIETS,Yes
Cuijk,ck001,12,1699519826,OV_FIETS,Yes
Veenendaal-De klomp,klp001,6,1699519826,OV_FIETS,Yes
Vroomshoop,vhp001,4,1699519826,OV_FIETS,Yes
Best,bet001,3,1699519826,OV_FIETS,Yes
Winterswijk,ww001,2,1699519826,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,12,1699519826,OV_FIETS,Yes
Zuidhorn,Zh001,7,1699519826,OV_FIETS,Yes
Houten Castellum,htnc001,36,1699519826,OV_FIETS,Yes
Voorhout,vh001,0,1699519826,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1699519826,OV_FIETS,Yes
Harderwijk,hd001,28,1699519826,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,15,1699519826,OV_FIETS,Yes
Den Haag HS,gv001,0,1699519826,OV_FIETS,Yes
Heerhugowaard,hwd003,10,1699519826,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,3,1699519826,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1699519826,OV_FIETS,Yes
Uden,Ow002,7,1699519826,OV_FIETS,Yes
Deventer,dv001,55,1699519826,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,6,1699519826,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,3,1699519826,OV_FIETS,Yes
Den Helder Zuid,hdrz001,5,1699519826,OV_FIETS,Yes
Castricum,cas002,46,1699519826,OV_FIETS,Yes
Sneek,sk001,8,1699519826,OV_FIETS,Yes
