description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,0,1688565409,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,0,1688565409,Yes
Ermelo,eml001,0,1688565409,Unknown
Ravenstein,Rvs001,4,1688565409,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,6,1688565409,Yes
Schagen,sgn001,11,1688565409,Yes
Oldenzaal,odz001,0,1688565409,Yes
Cuijk,ck001,8,1688565409,Yes
Goes,gs003,14,1688565409,Yes
Vroomshoop,vhp001,4,1688565409,Yes
Best,bet001,6,1688565409,Yes
Winterswijk,ww001,5,1688565409,Yes
Amsterdam Bijlmer ArenA,asb003,0,1688565409,Yes
Utrecht Centraal Jaarbeursplein,ut016,500,1688565409,Yes
Zuidhorn,Zh001,8,1688565409,Yes
Soestdijk,sd001,3,1688565409,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688565409,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,33,1688565409,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,12,1688565409,Yes
Maarheeze,mz001,3,1688565409,Yes
Den Haag HS,gv001,43,1688565409,Yes
Heerhugowaard,hwd003,22,1688565409,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,23,1688565409,Yes
Deventer Boerhavelaan,dv003,20,1688565409,Yes
Uden,Ow002,6,1688565409,Yes
Deventer,dv001,85,1688565409,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688565409,Yes
Den Helder Zuid,hdrz001,4,1688565409,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,205,1688565409,Yes
Sneek,sk001,4,1688565409,Yes
Geldrop,Gp001,3,1688565409,Yes
Oudenbosch,odb001,3,1688565409,Yes
Anna Paulowna,ana001,2,1688565409,Yes
Horst Sevenum,hrt001,2,1688565409,Yes
Amersfoort Schothorst,amfs001,20,1688565409,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,29,1688565409,Yes
OV-ebike Arnhem Centrum,ah003,7,1688565409,Yes
Gilze Rijen,gz001,6,1688565409,Yes
Emmen,emn001,22,1688565409,Yes
Halfweg Zwanenburg,hwzb001,5,1688565409,Yes
