description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,4,1713190583,OV_FIETS,Yes
Brummen,bmn001,2,1713190583,OV_FIETS,Yes
Ermelo,eml001,2,1713190583,OV_FIETS,Unknown
Ravenstein,Rvs001,4,1713190583,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,44,1713190583,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,1,1713190583,OV_FIETS,Yes
Lochem,lc001,4,1713190583,OV_FIETS,Yes
Bergen op Zoom,bgn002,7,1713190583,OV_FIETS,Yes
Oldenzaal,odz001,4,1713190583,OV_FIETS,Yes
Cuijk,ck001,14,1713190583,OV_FIETS,Yes
Veenendaal-De klomp,klp001,1,1713190583,OV_FIETS,Yes
Vroomshoop,vhp001,4,1713190583,OV_FIETS,Yes
Best,bet001,11,1713190583,OV_FIETS,Yes
Winterswijk,ww001,2,1713190583,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,1,1713190583,OV_FIETS,Yes
Zuidhorn,Zh001,8,1713190583,OV_FIETS,Yes
Houten Castellum,htnc001,32,1713190583,OV_FIETS,Yes
Voorhout,vh001,2,1713190583,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1713190583,OV_FIETS,Yes
Harderwijk,hd001,39,1713190583,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,15,1713190583,OV_FIETS,Yes
Den Haag HS,gv001,23,1713190583,OV_FIETS,Yes
Heerhugowaard,hwd003,25,1713190583,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1713190583,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1713190583,OV_FIETS,Yes
Uden,Ow002,7,1713190583,OV_FIETS,Yes
Deventer,dv001,62,1713190583,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,12,1713190583,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,2,1713190583,OV_FIETS,Yes
Den Helder Zuid,hdrz001,4,1713190583,OV_FIETS,Yes
Castricum,cas002,51,1713190583,OV_FIETS,Yes
Sneek,sk001,4,1713190583,OV_FIETS,Yes
Geldrop,Gp001,3,1713190583,OV_FIETS,Yes
Oudenbosch,odb001,4,1713190583,OV_FIETS,Yes
Anna Paulowna,ana001,8,1713190583,OV_FIETS,Yes
Goes,gs003,10,1713190583,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,4,1713190583,OV_FIETS,Yes
Roosendaal,rsd002,42,1713190583,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,3,1713190583,OV_FIETS,Yes
Gilze Rijen,gz001,2,1713190583,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,1,1713190583,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,0,1713190583,OV_FIETS,Yes
Hoorn,hn001,39,1713190583,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,7,1713190583,OV_FIETS,Yes
Boskoop,bsk001,4,1713190583,OV_FIETS,Yes
Rijssen,rsn001,4,1713190583,OV_FIETS,Yes
Venlo,vl001,43,1713190583,OV_FIETS,Yes
Ommen,omn001,5,1713190583,OV_FIETS,Yes
Culemborg,cl003,26,1713190583,OV_FIETS,Yes
Groningen Noord,Gnn001,2,1713190583,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1713190583,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,2,1713190583,OV_FIETS,Yes
Voorburg,vb002,28,1713190583,OV_FIETS,Yes
Soest Zuid,stz001,3,1713190583,OV_FIETS,Yes
Haren,HRN002,2,1713190583,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,22,1713190583,OV_FIETS,Yes
Maarheeze,mz001,0,1713190583,OV_FIETS,Yes
Maastricht Randwyck,mtr001,7,1713190583,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,8,1713190583,OV_FIETS,Yes
Dieren,dr001,4,1713190583,OV_FIETS,Yes
