description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,1,1688897281,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688897281,Yes
Ermelo,eml001,1,1688897281,Unknown
Ravenstein,Rvs001,6,1688897281,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688897281,Yes
Schagen,sgn001,0,1688897281,Yes
Oldenzaal,odz001,3,1688897281,Yes
Cuijk,ck001,13,1688897281,Yes
Goes,gs003,10,1688897281,Yes
Vroomshoop,vhp001,4,1688897281,Yes
Best,bet001,17,1688897281,No
Winterswijk,ww001,1,1688897281,Yes
Amsterdam Bijlmer ArenA,asb003,21,1688897281,Yes
Utrecht Centraal Jaarbeursplein,ut016,325,1688897281,Yes
Zuidhorn,Zh001,7,1688897281,Yes
Soestdijk,sd001,2,1688897281,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,1,1688897281,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,29,1688897281,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,9,1688897281,Yes
Maarheeze,mz001,3,1688897281,Yes
Den Haag HS,gv001,32,1688897281,Yes
Heerhugowaard,hwd003,12,1688897281,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,9,1688897281,Yes
Deventer Boerhavelaan,dv003,17,1688897281,Yes
Uden,Ow002,5,1688897281,Yes
Deventer,dv001,45,1688897281,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688897281,Yes
Den Helder Zuid,hdrz001,3,1688897281,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,145,1688897281,Yes
Sneek,sk001,0,1688897281,Yes
Geldrop,Gp001,3,1688897281,Yes
Oudenbosch,odb001,2,1688897281,Yes
Anna Paulowna,ana001,1,1688897281,Yes
Horst Sevenum,hrt001,2,1688897281,Yes
Amersfoort Schothorst,amfs001,19,1688897281,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,39,1688897281,Yes
OV-ebike Arnhem Centrum,ah003,2,1688897281,Yes
Gilze Rijen,gz001,6,1688897281,Yes
Emmen,emn001,21,1688897281,No
Halfweg Zwanenburg,hwzb001,4,1688897281,Yes
Hoorn Kersenboogerd,hnk001,2,1688897281,Yes
Hoorn,hn001,40,1688897281,Yes
Rotterdam Kralingse Zoom,Rta003,15,1688897281,Yes
Rhenen,rhn001,2,1688897281,Yes
Rijssen,rsn001,5,1688897281,Yes
Venlo,vl001,35,1688897281,Yes
Ommen,omn001,3,1688897281,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,6,1688897281,Yes
Groningen Noord,Gnn001,2,1688897281,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688897281,Yes
Haarlem Spaarnwoude,hlms001,1,1688897281,Yes
Dordrecht,ddr001,12,1688897281,Yes
Soest Zuid,stz001,4,1688897281,Yes
Haren,HRN002,0,1688897281,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,14,1688897281,Yes
Utrecht P+R Westraven,ut007,10,1688897281,Yes
Maastricht Randwyck,mtr001,4,1688897281,Yes
Amsterdam Muiderpoort,asdm001,6,1688897281,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688897281,Yes
Meerssen,mes001,2,1688897281,Yes
Maassluis,mss001,10,1688897281,Yes
Weesp,wp001,26,1688897281,Yes
Weert,wt003,3,1688897281,Yes
Vierlingsbeek,vlb001,3,1688897281,Yes
Amsterdam Sloterdijk,ass001,48,1688897281,Yes
Gorinchem,gr001,1,1688897281,Yes
Rotterdam Alexander,rta001,1,1688897281,Yes
Valkenburg,vk001,2,1688897281,Yes
Almelo,aml002,0,1688897281,Yes
Bloemendaal,bll001,0,1688897281,Yes
Etten-Leur,etn001,3,1688897281,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,2,1688897281,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688897281,Yes
