description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,5,1691294941,OV_FIETS,Yes
Brummen,bmn001,6,1691294941,OV_FIETS,Yes
Ermelo,eml001,7,1691294941,OV_FIETS,Unknown
Ravenstein,Rvs001,9,1691294941,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,6,1691294941,OV_FIETS,Yes
Lochem,lc001,3,1691294941,OV_FIETS,Yes
Bergen op Zoom,bgn002,22,1691294941,OV_FIETS,No
Oldenzaal,odz001,2,1691294941,OV_FIETS,Yes
Cuijk,ck001,11,1691294941,OV_FIETS,Yes
Veenendaal-De klomp,klp001,25,1691294941,OV_FIETS,Yes
Vroomshoop,vhp001,3,1691294941,OV_FIETS,Yes
Best,bet001,26,1691294941,OV_FIETS,No
Winterswijk,ww001,2,1691294941,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,5,1691294941,OV_FIETS,No
Boxtel - Kluis,btl004,6,1691294941,OV_FIETS,Yes
Zuidhorn,Zh001,8,1691294941,OV_FIETS,Yes
Houten Castellum,htnc001,36,1691294941,OV_FIETS,No
Voorhout,vh001,2,1691294941,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1691294941,OV_FIETS,Yes
Harderwijk,hd001,24,1691294941,OV_FIETS,No
Utrecht P+R Westraven,ut007,9,1691294941,OV_FIETS,Yes
Den Haag HS,gv001,40,1691294941,OV_FIETS,Yes
Heerhugowaard,hwd003,22,1691294941,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,9,1691294941,OV_FIETS,No
Deventer Boerhavelaan,dv003,20,1691294941,OV_FIETS,Yes
Uden,Ow002,6,1691294941,OV_FIETS,Yes
Deventer,dv001,109,1691294941,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,57,1691294941,OV_FIETS,No
Helmond Brandevoort,hmbv001,3,1691294941,OV_FIETS,Yes
Den Helder Zuid,hdrz001,7,1691294941,OV_FIETS,Yes
Castricum,cas002,44,1691294941,OV_FIETS,Yes
Sneek,sk001,0,1691294941,OV_FIETS,Yes
Geldrop,Gp001,6,1691294941,OV_FIETS,Yes
Oudenbosch,odb001,4,1691294941,OV_FIETS,Yes
Anna Paulowna,ana001,2,1691294941,OV_FIETS,Yes
Goes,gs003,24,1691294941,OV_FIETS,No
Amersfoort Schothorst,amfs001,30,1691294941,OV_FIETS,No
Roosendaal,rsd002,36,1691294941,OV_FIETS,No
OV-ebike Arnhem Centrum,ah003,13,1691294941,OV_FIETS,Yes
Gilze Rijen,gz001,6,1691294941,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1691294941,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,3,1691294941,OV_FIETS,Yes
Hoorn,hn001,59,1691294941,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,17,1691294941,OV_FIETS,Yes
Boskoop,bsk001,2,1691294941,OV_FIETS,Yes
Rijssen,rsn001,4,1691294941,OV_FIETS,Yes
Venlo,vl001,48,1691294941,OV_FIETS,No
Ommen,omn001,0,1691294941,OV_FIETS,Yes
Culemborg,cl003,16,1691294941,OV_FIETS,No
Groningen Noord,Gnn001,1,1691294941,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1691294941,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1691294941,OV_FIETS,Yes
Voorburg,vb002,27,1691294941,OV_FIETS,No
