description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,2,1688732259,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688732259,Yes
Ermelo,eml001,1,1688732259,Unknown
Ravenstein,Rvs001,6,1688732259,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688732259,Yes
Schagen,sgn001,1,1688732259,Yes
Oldenzaal,odz001,2,1688732259,Yes
Cuijk,ck001,12,1688732259,Yes
Goes,gs003,12,1688732259,Yes
Vroomshoop,vhp001,4,1688732259,Yes
Best,bet001,12,1688732259,Yes
Winterswijk,ww001,5,1688732259,Yes
Amsterdam Bijlmer ArenA,asb003,9,1688732259,Yes
Utrecht Centraal Jaarbeursplein,ut016,178,1688732259,Yes
Zuidhorn,Zh001,8,1688732259,Yes
Soestdijk,sd001,3,1688732259,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688732259,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,30,1688732259,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,6,1688732259,Yes
Maarheeze,mz001,2,1688732259,Yes
Den Haag HS,gv001,20,1688732259,Yes
Heerhugowaard,hwd003,10,1688732259,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688732259,Yes
Deventer Boerhavelaan,dv003,18,1688732259,Yes
Uden,Ow002,7,1688732259,Yes
Deventer,dv001,41,1688732259,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688732259,Yes
Den Helder Zuid,hdrz001,0,1688732259,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,38,1688732259,Yes
Sneek,sk001,1,1688732259,Yes
Geldrop,Gp001,2,1688732259,Yes
Oudenbosch,odb001,1,1688732259,Yes
Anna Paulowna,ana001,2,1688732259,Yes
Horst Sevenum,hrt001,3,1688732259,Yes
Amersfoort Schothorst,amfs001,7,1688732259,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,16,1688732259,Yes
OV-ebike Arnhem Centrum,ah003,5,1688732259,Yes
Gilze Rijen,gz001,4,1688732259,Yes
Emmen,emn001,16,1688732259,Yes
Halfweg Zwanenburg,hwzb001,0,1688732259,Yes
Hoorn Kersenboogerd,hnk001,3,1688732259,Yes
Hoorn,hn001,14,1688732259,Yes
Rotterdam Kralingse Zoom,Rta003,18,1688732259,Yes
Rhenen,rhn001,0,1688732259,Yes
Rijssen,rsn001,1,1688732259,Yes
Venlo,vl001,28,1688732259,Yes
Ommen,omn001,0,1688732259,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,0,1688732259,Yes
Groningen Noord,Gnn001,1,1688732259,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688732259,Yes
Haarlem Spaarnwoude,hlms001,0,1688732259,Yes
Dordrecht,ddr001,8,1688732259,Yes
