description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1688616655,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688616655,Yes
Ermelo,eml001,2,1688616655,Unknown
Ravenstein,Rvs001,4,1688616655,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,8,1688616655,Yes
Schagen,sgn001,11,1688616655,Yes
Oldenzaal,odz001,4,1688616655,Yes
Cuijk,ck001,14,1688616655,Yes
Goes,gs003,19,1688616655,Yes
Vroomshoop,vhp001,4,1688616655,Yes
Best,bet001,23,1688616655,Yes
Winterswijk,ww001,5,1688616655,Yes
Amsterdam Bijlmer ArenA,asb003,10,1688616655,Yes
Utrecht Centraal Jaarbeursplein,ut016,536,1688616655,Yes
Zuidhorn,Zh001,8,1688616655,Yes
Soestdijk,sd001,3,1688616655,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688616655,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,39,1688616655,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,23,1688616655,Yes
Maarheeze,mz001,3,1688616655,Yes
Den Haag HS,gv001,46,1688616655,Yes
Heerhugowaard,hwd003,25,1688616655,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,18,1688616655,Yes
Deventer Boerhavelaan,dv003,20,1688616655,Yes
Uden,Ow002,8,1688616655,Yes
Deventer,dv001,126,1688616655,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1688616655,Yes
Den Helder Zuid,hdrz001,6,1688616655,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,258,1688616655,Yes
Sneek,sk001,3,1688616655,Yes
Geldrop,Gp001,3,1688616655,Yes
Oudenbosch,odb001,3,1688616655,Yes
Anna Paulowna,ana001,2,1688616655,Yes
Horst Sevenum,hrt001,4,1688616655,Yes
Amersfoort Schothorst,amfs001,21,1688616655,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,39,1688616655,Yes
OV-ebike Arnhem Centrum,ah003,13,1688616655,Yes
Gilze Rijen,gz001,7,1688616655,Yes
Emmen,emn001,24,1688616655,No
Halfweg Zwanenburg,hwzb001,5,1688616655,Yes
Hoorn Kersenboogerd,hnk001,6,1688616655,Yes
Hoorn,hn001,55,1688616655,Yes
Rotterdam Kralingse Zoom,Rta003,16,1688616655,Yes
Rhenen,rhn001,2,1688616655,Yes
Rijssen,rsn001,8,1688616655,Yes
Venlo,vl001,53,1688616655,Yes
Ommen,omn001,2,1688616655,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,13,1688616655,Yes
Groningen Noord,Gnn001,0,1688616655,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,1,1688616655,Yes
Haarlem Spaarnwoude,hlms001,1,1688616655,Yes
Dordrecht,ddr001,46,1688616655,Yes
Soest Zuid,stz001,6,1688616655,Yes
Haren,HRN002,5,1688616655,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,22,1688616655,Yes
Utrecht P+R Westraven,ut007,8,1688616655,Yes
Maastricht Randwyck,mtr001,7,1688616655,Yes
Amsterdam Muiderpoort,asdm001,49,1688616655,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688616655,Yes
Meerssen,mes001,4,1688616655,Yes
Maassluis,mss001,8,1688616655,No
Weesp,wp001,37,1688616655,Yes
Weert,wt003,24,1688616655,Yes
Vierlingsbeek,vlb001,6,1688616655,Yes
Amsterdam Sloterdijk,ass001,88,1688616655,Yes
Gorinchem,gr001,0,1688616655,Yes
Rotterdam Alexander,rta001,4,1688616655,Yes
Valkenburg,vk001,5,1688616655,Yes
Almelo,aml002,21,1688616655,Yes
Bloemendaal,bll001,1,1688616655,Yes
Etten-Leur,etn001,0,1688616655,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,18,1688616655,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1688616655,Yes
Doetinchem,dtc001,3,1688616655,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,6,1688616655,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688616655,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,3,1688616655,Yes
Zwolle,zl004,261,1688616655,Yes
Baarn,brn002,24,1688616655,Yes
Nijmegen,nm001,79,1688616655,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688616655,Yes
Dieren,dr001,2,1688616655,Yes
Zeist,db002,23,1688616655,Yes
Driebergen-Zeist,db001,124,1688616655,Yes
Echt,ec001,8,1688616655,Yes
Lelystad Centrum,lls003,12,1688616655,Yes
Middelburg,mdb002,20,1688616655,Yes
Raalte,rat001,5,1688616655,Yes
Dalfsen,dl001,1,1688616655,Yes
Rotterdam Slinge,rtd904,2,1688616655,Yes
Boxmeer,Bmr001,13,1688616655,Yes
Pijnacker,rtd906,4,1688616655,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,7,1688616655,Unknown
Voorhout,vh001,4,1688616655,Yes
Maastricht Noord,mtn001,8,1688616655,Yes
Doetinchem de Huet,dtch001,6,1688616655,Yes
Delden,ddn001,4,1688616655,Yes
Muiden P&R,wp901,5,1688616655,Yes
't Harde,Hde001,2,1688616655,Yes
Hengelo Gezondheidspark,hglg001,6,1688616655,Yes
Bodegraven,bdg001,4,1688616655,Yes
Utrecht Overvecht,uto001,14,1688616655,Yes
Hilversum Sportpark ,hvsp001,14,1688616655,No
Delft Zuid,dtz001,,1688616655,Yes
Vught,Vg001,9,1688616655,Yes
Amsterdam Zuid Zuidplein,asdz001,82,1688616655,Yes
Heemskerk,hk001,3,1688616655,Yes
Amsterdam Zuid Mahlerplein,asdz003,57,1688616655,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688616655,Yes
Utrecht Zuilen,utzl001,10,1688616655,Yes
Alphen aan den Rijn,apn001,40,1688616655,Yes
Rotterdam Blaak,rtb001,9,1688616655,No
Vriezenveen,vz001,3,1688616655,Yes
Zwijndrecht,zwd003,29,1688616655,Yes
OV-ebike Driebergen-Zeist,db003,20,1688616655,Yes
Eindhoven Noordzijde,ehv003,67,1688616655,No
Eindhoven Zuidzijde (centrum),ehv002,184,1688616655,Yes
Winschoten,ws001,4,1688616655,Yes
Veghel,Btl003,6,1688616655,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,67,1688616655,Yes
Woerden,wd001,47,1688616655,Yes
s-Hertogenbosch,ht001,253,1688616655,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,1,1688616655,Yes
Waalwijk,ht002,8,1688616655,Yes
Maarssen,mas003,27,1688616655,Yes
Kerkrade Centrum,krd001,4,1688616655,Yes
Venray,vry001,22,1688616655,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688616655,Yes
Aalten,atn001,6,1688616655,Yes
Haarlem Fiets Inn,hlm002,247,1688616655,Yes
Bilthoven,bhv002,17,1688616655,Yes
Purmerend,pmr001,4,1688616655,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688616655,Yes
Beverwijk,bv002,47,1688616655,Yes
Boxtel,btl001,18,1688616655,Yes
Hoogezand Sappemeer,Hgz001,4,1688616655,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,4,1688616655,Yes
Roermond,rm001,45,1688616655,Yes
Krommenie-Assendelft,kma001,3,1688616655,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688616655,Yes
Rosmalen,rs001,3,1688616655,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688616655,Yes
Utrecht P+R Papendorp,ut904,3,1688616655,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688616655,No
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,256,1688616655,Yes
Utrecht Rijnsweerd,ut903,4,1688616655,Yes
Alkmaar,amr001,101,1688616655,Yes
