description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1689012666,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1689012666,Yes
Ermelo,eml001,4,1689012666,Unknown
Ravenstein,Rvs001,7,1689012666,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,7,1689012666,Yes
Schagen,sgn001,15,1689012666,Yes
Oldenzaal,odz001,2,1689012666,Yes
Cuijk,ck001,13,1689012666,Yes
Goes,gs003,16,1689012666,Yes
Vroomshoop,vhp001,4,1689012666,Yes
Best,bet001,14,1689012666,Yes
Winterswijk,ww001,4,1689012666,Yes
Amsterdam Bijlmer ArenA,asb003,27,1689012666,Yes
Utrecht Centraal Jaarbeursplein,ut016,507,1689012666,Yes
Zuidhorn,Zh001,6,1689012666,Yes
Soestdijk,sd001,2,1689012666,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,3,1689012666,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,26,1689012666,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,18,1689012666,Yes
Maarheeze,mz001,3,1689012666,Yes
Den Haag HS,gv001,34,1689012666,Yes
Heerhugowaard,hwd003,18,1689012666,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,18,1689012666,Yes
Deventer Boerhavelaan,dv003,20,1689012666,Yes
Uden,Ow002,6,1689012666,Yes
Deventer,dv001,126,1689012666,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,4,1689012666,Yes
Den Helder Zuid,hdrz001,4,1689012666,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,186,1689012666,Yes
Sneek,sk001,2,1689012666,Yes
Geldrop,Gp001,2,1689012666,Yes
Oudenbosch,odb001,3,1689012666,Yes
Anna Paulowna,ana001,2,1689012666,Yes
Horst Sevenum,hrt001,4,1689012666,Yes
Amersfoort Schothorst,amfs001,26,1689012666,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,48,1689012666,Yes
OV-ebike Arnhem Centrum,ah003,11,1689012666,Yes
Gilze Rijen,gz001,5,1689012666,Yes
Emmen,emn001,18,1689012666,No
Halfweg Zwanenburg,hwzb001,2,1689012666,Yes
Hoorn Kersenboogerd,hnk001,6,1689012666,Yes
Hoorn,hn001,48,1689012666,Yes
Rotterdam Kralingse Zoom,Rta003,13,1689012666,Yes
Rhenen,rhn001,1,1689012666,Yes
Rijssen,rsn001,6,1689012666,Yes
Venlo,vl001,47,1689012666,Yes
Ommen,omn001,2,1689012666,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,7,1689012666,Yes
Groningen Noord,Gnn001,4,1689012666,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1689012666,Yes
Haarlem Spaarnwoude,hlms001,2,1689012666,Yes
Dordrecht,ddr001,38,1689012666,Yes
Soest Zuid,stz001,3,1689012666,Yes
Haren,HRN002,0,1689012666,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,12,1689012666,Yes
Utrecht P+R Westraven,ut007,12,1689012666,Yes
Maastricht Randwyck,mtr001,1,1689012666,Yes
Amsterdam Muiderpoort,asdm001,24,1689012666,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1689012666,Yes
Meerssen,mes001,4,1689012666,Yes
Maassluis,mss001,10,1689012666,Yes
Weesp,wp001,24,1689012666,Yes
Weert,wt003,20,1689012666,Yes
Vierlingsbeek,vlb001,5,1689012666,Yes
Amsterdam Sloterdijk,ass001,105,1689012666,Yes
Gorinchem,gr001,2,1689012666,Yes
Rotterdam Alexander,rta001,3,1689012666,Yes
Valkenburg,vk001,0,1689012666,Yes
Almelo,aml002,0,1689012666,Yes
Bloemendaal,bll001,0,1689012666,Yes
Etten-Leur,etn001,2,1689012666,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,8,1689012666,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,0,1689012666,Yes
Doetinchem,dtc001,3,1689012666,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,0,1689012666,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1689012666,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,7,1689012666,Yes
Zwolle,zl004,250,1689012666,Yes
Baarn,brn002,23,1689012666,Yes
Nijmegen,nm001,120,1689012666,Yes
Bovenkarspel-Grootebroek,bkg001,4,1689012666,Yes
Dieren,dr001,2,1689012666,Yes
Zeist,db002,17,1689012666,Yes
Driebergen-Zeist,db001,118,1689012666,Yes
Echt,ec001,6,1689012666,Yes
Lelystad Centrum,lls003,16,1689012666,Yes
Middelburg,mdb002,17,1689012666,Yes
Raalte,rat001,2,1689012666,Yes
Dalfsen,dl001,2,1689012666,Yes
Rotterdam Slinge,rtd904,5,1689012666,Yes
Boxmeer,Bmr001,13,1689012666,Yes
Pijnacker,rtd906,3,1689012666,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,0,1689012666,Unknown
Voorhout,vh001,3,1689012666,Yes
Maastricht Noord,mtn001,10,1689012666,Yes
Doetinchem de Huet,dtch001,4,1689012666,Yes
Delden,ddn001,1,1689012666,Yes
Muiden P&R,wp901,8,1689012666,Yes
't Harde,Hde001,5,1689012666,Yes
Hengelo Gezondheidspark,hglg001,4,1689012666,Yes
Bodegraven,bdg001,3,1689012666,Yes
Utrecht Overvecht,uto001,13,1689012666,Yes
Hilversum Sportpark ,hvsp001,12,1689012666,Yes
Delft Zuid,dtz001,,1689012666,Yes
Vught,Vg001,2,1689012666,Yes
Amsterdam Zuid Zuidplein,asdz001,52,1689012666,Yes
Heemskerk,hk001,6,1689012666,Yes
Amsterdam Zuid Mahlerplein,asdz003,44,1689012666,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1689012666,Yes
Utrecht Zuilen,utzl001,5,1689012666,Yes
Alphen aan den Rijn,apn001,44,1689012666,Yes
Rotterdam Blaak,rtb001,12,1689012666,No
Vriezenveen,vz001,4,1689012666,Yes
Zwijndrecht,zwd003,30,1689012666,Yes
OV-ebike Driebergen-Zeist,db003,23,1689012666,Yes
Eindhoven Noordzijde,ehv003,33,1689012666,No
Eindhoven Zuidzijde (centrum),ehv002,157,1689012666,Yes
Winschoten,ws001,6,1689012666,Yes
Veghel,Btl003,6,1689012666,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,51,1689012666,Yes
Woerden,wd001,42,1689012666,Yes
s-Hertogenbosch,ht001,204,1689012666,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1689012666,Yes
Waalwijk,ht002,7,1689012666,Yes
Maarssen,mas003,18,1689012666,Yes
Kerkrade Centrum,krd001,3,1689012666,Yes
Venray,vry001,17,1689012666,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,5,1689012666,No
Aalten,atn001,3,1689012666,Yes
Haarlem Fiets Inn,hlm002,174,1689012666,Yes
Bilthoven,bhv002,43,1689012666,Yes
