description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,8,1700820858,OV_FIETS,Yes
Brummen,bmn001,5,1700820858,OV_FIETS,Yes
Ermelo,eml001,0,1700820858,OV_FIETS,Unknown
Ravenstein,Rvs001,8,1700820858,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,64,1700820858,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1700820858,OV_FIETS,Yes
Lochem,lc001,7,1700820858,OV_FIETS,Yes
Bergen op Zoom,bgn002,22,1700820858,OV_FIETS,Yes
Oldenzaal,odz001,2,1700820858,OV_FIETS,Yes
Cuijk,ck001,18,1700820858,OV_FIETS,Yes
Veenendaal-De klomp,klp001,6,1700820858,OV_FIETS,Yes
Vroomshoop,vhp001,4,1700820858,OV_FIETS,Yes
Best,bet001,13,1700820858,OV_FIETS,Yes
Winterswijk,ww001,2,1700820858,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,8,1700820858,OV_FIETS,Yes
Zuidhorn,Zh001,7,1700820858,OV_FIETS,Yes
Houten Castellum,htnc001,30,1700820858,OV_FIETS,Yes
Voorhout,vh001,4,1700820858,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1700820858,OV_FIETS,Yes
Harderwijk,hd001,44,1700820858,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,16,1700820858,OV_FIETS,Yes
Den Haag HS,gv001,14,1700820858,OV_FIETS,Yes
Heerhugowaard,hwd003,6,1700820858,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,5,1700820858,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,20,1700820858,OV_FIETS,Yes
Uden,Ow002,6,1700820858,OV_FIETS,Yes
Deventer,dv001,79,1700820858,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,23,1700820858,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,2,1700820858,OV_FIETS,Yes
Den Helder Zuid,hdrz001,4,1700820858,OV_FIETS,Yes
Castricum,cas002,52,1700820858,OV_FIETS,Yes
Sneek,sk001,7,1700820858,OV_FIETS,Yes
Geldrop,Gp001,4,1700820858,OV_FIETS,Yes
Oudenbosch,odb001,1,1700820858,OV_FIETS,Yes
Anna Paulowna,ana001,0,1700820858,OV_FIETS,Yes
Goes,gs003,17,1700820858,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,7,1700820858,OV_FIETS,Yes
Roosendaal,rsd002,42,1700820858,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,9,1700820858,OV_FIETS,Yes
Gilze Rijen,gz001,4,1700820858,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,4,1700820858,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,7,1700820858,OV_FIETS,Yes
Hoorn,hn001,51,1700820858,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,14,1700820858,OV_FIETS,Yes
Boskoop,bsk001,1,1700820858,OV_FIETS,Yes
Rijssen,rsn001,4,1700820858,OV_FIETS,Yes
Venlo,vl001,33,1700820858,OV_FIETS,Yes
Ommen,omn001,3,1700820858,OV_FIETS,Yes
Culemborg,cl003,12,1700820858,OV_FIETS,Yes
Groningen Noord,Gnn001,0,1700820858,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1700820858,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,1,1700820858,OV_FIETS,Yes
Voorburg,vb002,24,1700820858,OV_FIETS,Yes
Soest Zuid,stz001,3,1700820858,OV_FIETS,Yes
Haren,HRN002,4,1700820858,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,16,1700820858,OV_FIETS,Yes
Maarheeze,mz001,2,1700820858,OV_FIETS,Yes
Maastricht Randwyck,mtr001,4,1700820858,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,27,1700820858,OV_FIETS,Yes
Dieren,dr001,4,1700820858,OV_FIETS,Yes
Wolfheze,wf001,3,1700820858,OV_FIETS,Yes
Meerssen,mes001,4,1700820858,OV_FIETS,Yes
Dordrecht,ddr001,34,1700820858,OV_FIETS,Yes
Maassluis,mss001,7,1700820858,OV_FIETS,Yes
Weesp,wp001,17,1700820858,OV_FIETS,Yes
Vierlingsbeek,vlb001,5,1700820858,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,59,1700820858,OV_FIETS,Yes
Gorinchem,gr001,4,1700820858,OV_FIETS,Yes
Rotterdam Alexander,rta001,4,1700820858,OV_FIETS,Yes
Valkenburg,vk001,4,1700820858,OV_FIETS,Yes
Almelo,aml002,5,1700820858,OV_FIETS,Yes
Bloemendaal,bll001,0,1700820858,OV_FIETS,Yes
Etten-Leur,etn001,1,1700820858,OV_FIETS,Yes
Heiloo,hlo001,13,1700820858,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,277,1700820858,OV_FIETS,Yes
Purmerend Overwhere,pmo001,3,1700820858,OV_FIETS,Yes
Lelystad Centrum,lls003,20,1700820858,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,250,1700820858,OV_FIETS,Yes
Zwolle Hanzeland,zl003,8,1700820858,OV_FIETS,Yes
Holten,hon001,7,1700820858,OV_FIETS,Yes
Wijhe,wh001,4,1700820858,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,6,1700820858,OV_FIETS,Yes
Zwolle,zl004,184,1700820858,OV_FIETS,Yes
Nijmegen,nm001,73,1700820858,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,3,1700820858,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,21,1700820858,OV_FIETS,Yes
