description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,5,1694616614,OV_FIETS,Yes
Brummen,bmn001,2,1694616614,OV_FIETS,Yes
Ermelo,eml001,2,1694616614,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1694616614,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,2,1694616614,OV_FIETS,Yes
Lochem,lc001,3,1694616614,OV_FIETS,Yes
Bergen op Zoom,bgn002,17,1694616614,OV_FIETS,Yes
Oldenzaal,odz001,1,1694616614,OV_FIETS,Yes
Cuijk,ck001,14,1694616614,OV_FIETS,Yes
Veenendaal-De klomp,klp001,8,1694616614,OV_FIETS,Yes
Vroomshoop,vhp001,3,1694616614,OV_FIETS,Yes
Best,bet001,3,1694616614,OV_FIETS,Yes
Winterswijk,ww001,3,1694616614,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,7,1694616614,OV_FIETS,Yes
Boxtel - Kluis,btl004,7,1694616614,OV_FIETS,Yes
Zuidhorn,Zh001,7,1694616614,OV_FIETS,Yes
Houten Castellum,htnc001,37,1694616614,OV_FIETS,Yes
Voorhout,vh001,1,1694616614,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1694616614,OV_FIETS,Yes
Harderwijk,hd001,28,1694616614,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,10,1694616614,OV_FIETS,Yes
Den Haag HS,gv001,10,1694616614,OV_FIETS,Yes
Heerhugowaard,hwd003,10,1694616614,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,16,1694616614,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1694616614,OV_FIETS,Yes
Uden,Ow002,0,1694616614,OV_FIETS,Yes
Deventer,dv001,50,1694616614,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,30,1694616614,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,3,1694616614,OV_FIETS,Yes
Den Helder Zuid,hdrz001,5,1694616614,OV_FIETS,Yes
Castricum,cas002,38,1694616614,OV_FIETS,Yes
Sneek,sk001,3,1694616614,OV_FIETS,Yes
Geldrop,Gp001,1,1694616614,OV_FIETS,Yes
Oudenbosch,odb001,2,1694616614,OV_FIETS,Yes
Anna Paulowna,ana001,2,1694616614,OV_FIETS,Yes
Goes,gs003,15,1694616614,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,9,1694616614,OV_FIETS,Yes
Roosendaal,rsd002,29,1694616614,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,9,1694616614,OV_FIETS,Yes
Gilze Rijen,gz001,3,1694616614,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,1,1694616614,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,3,1694616614,OV_FIETS,Yes
Hoorn,hn001,28,1694616614,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,14,1694616614,OV_FIETS,Yes
Boskoop,bsk001,3,1694616614,OV_FIETS,Yes
Rijssen,rsn001,2,1694616614,OV_FIETS,Yes
Venlo,vl001,43,1694616614,OV_FIETS,Yes
Ommen,omn001,4,1694616614,OV_FIETS,Yes
Culemborg,cl003,10,1694616614,OV_FIETS,Yes
Groningen Noord,Gnn001,1,1694616614,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,1,1694616614,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1694616614,OV_FIETS,Yes
Voorburg,vb002,23,1694616614,OV_FIETS,Yes
Soest Zuid,stz001,1,1694616614,OV_FIETS,Yes
Haren,HRN002,5,1694616614,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,12,1694616614,OV_FIETS,Yes
Maarheeze,mz001,3,1694616614,OV_FIETS,Yes
Maastricht Randwyck,mtr001,4,1694616614,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,25,1694616614,OV_FIETS,Yes
Dieren,dr001,2,1694616614,OV_FIETS,Yes
Wolfheze,wf001,3,1694616614,OV_FIETS,Yes
Meerssen,mes001,4,1694616614,OV_FIETS,Yes
Dordrecht,ddr001,25,1694616614,OV_FIETS,Yes
Maassluis,mss001,7,1694616614,OV_FIETS,Yes
Weesp,wp001,7,1694616614,OV_FIETS,Yes
Vierlingsbeek,vlb001,6,1694616614,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,50,1694616614,OV_FIETS,Yes
Gorinchem,gr001,6,1694616614,OV_FIETS,Yes
Rotterdam Alexander,rta001,2,1694616614,OV_FIETS,Yes
Valkenburg,vk001,6,1694616614,OV_FIETS,Yes
Almelo,aml002,8,1694616614,OV_FIETS,Yes
Bloemendaal,bll001,1,1694616614,OV_FIETS,Yes
Etten-Leur,etn001,2,1694616614,OV_FIETS,Yes
Heiloo,hlo001,7,1694616614,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,88,1694616614,OV_FIETS,Yes
Purmerend Overwhere,pmo001,1,1694616614,OV_FIETS,Yes
Lelystad Centrum,lls003,7,1694616614,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,270,1694616614,OV_FIETS,Yes
Zwolle Hanzeland,zl003,11,1694616614,OV_FIETS,Yes
Holten,hon001,4,1694616614,OV_FIETS,Yes
Wijhe,wh001,3,1694616614,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,2,1694616614,OV_FIETS,Yes
Zwolle,zl004,155,1694616614,OV_FIETS,Yes
Nijmegen,nm001,69,1694616614,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,1,1694616614,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,17,1694616614,OV_FIETS,Yes
Zeist,db002,18,1694616614,OV_FIETS,Yes
Driebergen-Zeist,db001,72,1694616614,OV_FIETS,Yes
Echt,ec001,6,1694616614,OV_FIETS,Yes
Raalte,rat001,0,1694616614,OV_FIETS,Yes
Dalfsen,dl001,0,1694616614,OV_FIETS,Yes
Rotterdam Slinge,rtd904,5,1694616614,OV_FIETS,Yes
Boxmeer,Bmr001,11,1694616614,OV_FIETS,Yes
Pijnacker,rtd906,2,1694616614,OV_FIETS,Yes
Nunspeet,Ns001,3,1694616614,OV_FIETS,Unknown
Maastricht Noord,mtn001,7,1694616614,OV_FIETS,Yes
Doetinchem de Huet,dtch001,2,1694616614,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,3,1694616614,OV_FIETS,Yes
Delden,ddn001,1,1694616614,OV_FIETS,Yes
Muiden P&R,wp901,7,1694616614,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,4,1694616614,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,1,1694616614,OV_FIETS,Yes
Bodegraven,bdg001,4,1694616614,OV_FIETS,Yes
Utrecht Overvecht,uto001,4,1694616614,OV_FIETS,Yes
Soestdijk,sd001,4,1694616614,OV_FIETS,Yes
Delft Zuid,dtz001,,1694616614,OV_FIETS,Yes
Vught,Vg001,1,1694616614,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,10,1694616614,OV_FIETS,Yes
Heemskerk,hk001,4,1694616614,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,12,1694616614,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1694616614,OV_FIETS,Yes
Utrecht Zuilen,utzl001,2,1694616614,OV_FIETS,Yes
Alphen aan den Rijn,apn001,15,1694616614,OV_FIETS,Yes
Rotterdam Blaak,rtb001,6,1694616614,OV_FIETS,Yes
Vriezenveen,vz001,2,1694616614,OV_FIETS,Yes
Zwijndrecht,zwd003,21,1694616614,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,40,1694616614,OV_FIETS,Yes
Eindhoven Zuidzijde (centrum),ehv002,65,1694616614,OV_FIETS,Yes
Winschoten,ws001,5,1694616614,OV_FIETS,Yes
