description,locationCode,rentalBikes,fetchTime,open
Wolfheze,wf001,4,1688908404,Yes
Meerssen,mes001,2,1688908404,Yes
Maassluis,mss001,10,1688908404,Yes
Weesp,wp001,12,1688908404,Yes
Weert,wt003,8,1688908404,Yes
Vierlingsbeek,vlb001,3,1688908404,Yes
Amsterdam Sloterdijk,ass001,41,1688908404,Yes
Gorinchem,gr001,0,1688908404,Yes
Rotterdam Alexander,rta001,0,1688908404,Yes
Valkenburg,vk001,4,1688908404,Yes
Almelo,aml002,0,1688908404,Yes
Bloemendaal,bll001,0,1688908404,Yes
Etten-Leur,etn001,1,1688908404,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,4,1688908404,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688908404,Yes
Doetinchem,dtc001,1,1688908404,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,4,1688908404,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1688908404,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,7,1688908404,Yes
Zwolle,zl004,201,1688908404,Yes
Baarn,brn002,20,1688908404,Yes
Nijmegen,nm001,92,1688908404,Yes
Bovenkarspel-Grootebroek,bkg001,3,1688908404,Yes
Dieren,dr001,3,1688908404,Yes
Zeist,db002,16,1688908404,Yes
Driebergen-Zeist,db001,114,1688908404,Yes
Echt,ec001,6,1688908404,Yes
Lelystad Centrum,lls003,3,1688908404,Yes
Middelburg,mdb002,6,1688908404,Yes
Raalte,rat001,4,1688908404,Yes
Dalfsen,dl001,1,1688908404,Yes
Rotterdam Slinge,rtd904,3,1688908404,Yes
Boxmeer,Bmr001,9,1688908404,Yes
Pijnacker,rtd906,3,1688908404,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,4,1688908404,Unknown
Voorhout,vh001,4,1688908404,Yes
Maastricht Noord,mtn001,9,1688908404,Yes
Doetinchem de Huet,dtch001,4,1688908404,Yes
Delden,ddn001,1,1688908404,Yes
Muiden P&R,wp901,6,1688908404,Yes
't Harde,Hde001,1,1688908404,Yes
Hengelo Gezondheidspark,hglg001,4,1688908404,Yes
Bodegraven,bdg001,3,1688908404,Yes
Utrecht Overvecht,uto001,2,1688908404,Yes
Hilversum Sportpark ,hvsp001,10,1688908404,Yes
Delft Zuid,dtz001,,1688908404,Yes
Vught,Vg001,4,1688908404,Yes
Amsterdam Zuid Zuidplein,asdz001,60,1688908404,Yes
Heemskerk,hk001,3,1688908404,Yes
Amsterdam Zuid Mahlerplein,asdz003,61,1688908404,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688908404,Yes
Utrecht Zuilen,utzl001,4,1688908404,Yes
Alphen aan den Rijn,apn001,29,1688908404,Yes
Rotterdam Blaak,rtb001,2,1688908404,Yes
Vriezenveen,vz001,4,1688908404,Yes
Zwijndrecht,zwd003,22,1688908404,Yes
OV-ebike Driebergen-Zeist,db003,17,1688908404,Yes
Eindhoven Noordzijde,ehv003,2,1688908404,No
Eindhoven Zuidzijde (centrum),ehv002,103,1688908404,Yes
Winschoten,ws001,5,1688908404,Yes
Veghel,Btl003,6,1688908404,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,26,1688908404,Yes
Woerden,wd001,30,1688908404,Yes
s-Hertogenbosch,ht001,148,1688908404,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1688908404,Yes
Waalwijk,ht002,7,1688908404,Yes
Maarssen,mas003,24,1688908404,Yes
Kerkrade Centrum,krd001,4,1688908404,Yes
Venray,vry001,18,1688908404,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688908404,Yes
Aalten,atn001,4,1688908404,Yes
Haarlem Fiets Inn,hlm002,123,1688908404,Yes
Bilthoven,bhv002,21,1688908404,Yes
Purmerend,pmr001,0,1688908404,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,3,1688908404,Yes
Beverwijk,bv002,39,1688908404,Yes
Boxtel,btl001,14,1688908404,No
Hoogezand Sappemeer,Hgz001,4,1688908404,Yes
Heerhugowaard,hwd002,23,1667896108,Yes
Amersfoort Vathorst,avat001,2,1688908404,Yes
Roermond,rm001,34,1688908404,Yes
Krommenie-Assendelft,kma001,4,1688908404,Yes
Heerlen,hrl001,29,1678868445,Yes
Schiphol,shl001,3,1688908404,Yes
Rosmalen,rs001,4,1688908404,Yes
Utrecht P+R Science Park (De Uithof) ZS,ut908,10,1666164653,Yes
Vianen OV-fiets Carrousel,ut905,24,1688908404,Yes
Utrecht P+R Papendorp,ut904,2,1688908404,Yes
Utrecht Stadhuis,ut003,8,1677604114,Yes
P + R Utrecht Science Park (De Uithof),ut906,9,1688908404,Yes
Hengelo,hgl001,,1675688931,Yes
Arnhem Centrum,ah001,180,1688908404,Yes
Utrecht Rijnsweerd,ut903,8,1688908404,Yes
Alkmaar,amr001,49,1688908404,Yes
Vlaardingen Centrum,vdg001,,1642524080,Yes
Rotterdam Centraal,rtd001,75,1688908404,Yes
Tilburg West Universiteit,tbu001,12,1688908404,Yes
Sittard,std002,18,1688908404,Yes
"Leiden Centraal, Centrumzijde",ledn002,5,1688908404,No
Gouda Goverwelle,gdg001,0,1688908404,Yes
Den Haag Laan van NOI,laa001,0,1688908404,Yes
Alkmaar Noord,amrn002,12,1688908404,Yes
Zandvoort,zvt001,4,1688908404,Yes
Uitgeest,utg001,1,1688908404,Yes
Alkmaar Noord,amrn003,29,1667467212,Yes
Den Helder,hdr003,6,1667896108,Yes
Nootdorp,gvc901,4,1688908404,Yes
Houten,htn001,49,1688908404,Yes
Steenwijk,swk002,4,1688908404,Yes
Lage Zwaluwe,Zlw001,1,1688908404,Yes
Hoogeveen,hgv002,23,1679582772,Yes
Zutphen,zp001,51,1688908404,Yes
Zwolle Hanzeland,zl003,18,1688908404,Yes
Breda Centrum,Bd003,99,1688908404,Yes
Den Haag Mariahoeve,gvm001,2,1688908404,Yes
Zaltbommel,zbm001,25,1677765289,Yes
Barneveld Noord,bnn001,3,1688908404,Yes
Almere Centrum Landdrostdreef,alm001,49,1688908404,Yes
Zaltbommel,zbm002,23,1688908404,Yes
Schiedam,sdm001,14,1688908404,Yes
Zoetermeer Centrum West,ztm002,16,1688908404,Yes
Borne,bn001,8,1688908404,Yes
Zevenbergen,Zvb001,8,1688908404,Yes
Driehuis,drh001,5,1688908404,Yes
Helmond Brouwhuis,hmbh001,3,1688908404,Yes
Amsterdam Centraal Stationsplein,asd010,78,1688908404,Yes
Nijmegen Heyendaal,nmh001,1,1688908404,Yes
Barendrecht,brd002,23,1688908404,Yes
Rheden,rh001,5,1688908404,Yes
Barendrecht,brd001,29,1675240492,Yes
Bergen op Zoom,bgn002,8,1688908404,Yes
Breda Belcrum,bd002,171,1688908404,Yes
Amsterdam Centraal IJzijde,asd008,93,1688908404,Yes
Amsterdam Noord,asd009,5,1688908404,Yes
Obdam,obd001,0,1688908404,Yes
Tiel,tl003,18,1688908404,Yes
Tiel,tl002,26,1677765289,Yes
Amsterdam Centraal Oost,asd002,21,1688908404,Yes
Santpoort Noord,sptn001,8,1688908404,Yes
Oss West,ow001,6,1688908404,Yes
Tilburg Zuid,tb003,172,1688908404,Yes
Groningen,gn001,373,1688908404,Yes
Groningen P+R Hoogkerk,gn002,,1667985514,Yes
Groningen P+R Kardinge,gn003,6,1667985514,Yes
Utrecht Lunetten,utl001,0,1688908404,Yes
Enschede,es002,25,1679582772,Yes
OV-fiets - Maastricht,mt001,138,1688908404,Yes
OV-ebike Maastricht,mt003,21,1688908404,Yes
Putten,pt001,4,1688908404,Yes
Houten Castellum,htnc001,31,1688908404,Yes
Heerenveen,hr001,8,1668506290,Yes
Kampen,kpn002,29,1668679584,Yes
Veendam,Vdm001,3,1688908404,Yes
Didam,did001,1,1688908404,Yes
Gouda,gd001,124,1688908404,Yes
Heemstede-Aerdenhout,had002,8,1688908404,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,4,1688908404,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,6,1688908404,Yes
Enkhuizen,ekz001,19,1688908404,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,0,1688908404,Yes
Goor,go001,3,1688908404,Yes
Sleeuwijk Tol West,GR002 ,3,1688908404,Yes
Barneveld Centrum,bnc001,3,1688908404,Yes
Hoofddorp,hfd002,46,1688908404,Yes
Zoetermeer Oost,ztmo001,2,1688908404,Yes
Hoogeveen,hgv003,20,1688908404,Yes
Oisterwijk,Ot001,3,1688908404,Yes
Duivendrecht,dvd001,2,1688908404,Yes
Helmond 't Hout,hmh001,4,1688908404,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,336,1688908404,Yes
Dronten,DRON001,6,1688908404,Yes
Heerenveen,hr002,7,1688908404,Yes
Utrecht Leidsche Rijn,utlr001,1,1688908404,Yes
Pijnacker Zuid,rtd907,1,1688908404,Yes
Sittard,std001,26,1678868445,Yes
Heerlen,hrl002,28,1688908404,Yes
Diemen,dmn001,0,1688908404,Yes
Boxtel - Kluis,btl004,4,1688908404,Yes
Voorburg,vb002,18,1688908404,Yes
Kampen,kpn003,22,1688908404,Yes
Meppel,mp002,12,1688908404,Yes
Hoogkarspel,hks001,3,1688908404,Yes
Westervoort,wtv001,3,1688908404,Yes
Bussum Zuid,bsmz001,1,1688908404,Yes
Amsterdam RAI,rai001,7,1688908404,Yes
Velp,vp001,1,1688908404,Yes
Leeuwarden,lw001,137,1688908404,Yes
Bunnik,bnk001,17,1688908404,Yes
Meppel,mp001,18,1679582772,Yes
Veenendaal-De klomp,klp001,2,1688908404,Yes
Amsterdam Amstel,asa001,27,1688908404,Yes
Geldermalsen,gdm001,1,1688908404,Yes
Weert,wt001,22,1680508453,Yes
Oss,o001,20,1677854436,Yes
Den Helder,hdr002,6,1688908404,Yes
Oss,o002,13,1688908404,Yes
Amsterdam Lelyplein,asdl001,1,1688908404,No
Otterlo,ed901,18,1688908404,Yes
Winsum,Wsm001,0,1688908404,Yes
Haren P+R Transferium,hrn001,7,1667985514,Yes
Zaandam,ZD002,29,1688908404,Yes
Ede-Wageningen Zuidzijde,ed001,154,1688908404,Yes
Tilburg Reeshof,tbr001,1,1688908404,Yes
OV-ebike Groningen,gn004,12,1688908404,Yes
Vleuten,vtn001,0,1688908404,Yes
Hilversum,hvs001,156,1688908404,Yes
Goes,gs002,24,1678295851,Yes
Duiven ,dvn001,10,1688908404,Yes
Terborg,tbg001,6,1688908404,Yes
Den Haag Centraal Stichthage,gvc001,20,1688908404,Yes
Varsseveld,vsv001,3,1688908404,Yes
Santpoort Zuid,sptz001,7,1688908404,Yes
Zevenaar,zv001,3,1688908404,Yes
Tilburg Noord,tb002,28,1688908404,Yes
Breukelen,bkl001,0,1688908404,Yes
Leiden de Vink,dvnk001,2,1688908404,Yes
Deurne,dn001,0,1688908404,Yes
Boskoop,bsk001,3,1688908404,Yes
Zoetermeer Driemanspolder,ztm003,19,1688908404,Yes
Landgraaf,lg001,2,1688908404,Yes
Heeze-Leende,hze001,9,1688908404,Yes
Olst,ost001,3,1688908404,Yes
Beesd,bsd001,5,1688908404,Yes
Amsterdam Centraal West,asd007,2,1675083239,Yes
Amersfoort Mondriaanplein,amf002,56,1688908404,Yes
Amersfoort Centraal,amf001,283,1688908404,Yes
Almere Centrum,alm003,24,1672730464,Yes
Utrecht Centraal Stationsplein,ut020,527,1688908404,Yes
Utrecht Centraal Knoop,ut021,20,1688908404,Yes
Zaandam,ZD003,41,1668506290,Yes
Diemen Zuid,dmnz001,2,1688908404,Yes
Beilen,bl001,19,1688908404,No
Den Dolder,dld001,3,1688908404,Yes
's-Hertogenbosch Oost,Hto001,6,1688908404,Yes
Assen,asn001,163,1688908404,Yes
Vlissingen,vs001,15,1688908404,No
Enschede,es003,70,1688908404,Yes
Helmond,hm001,17,1688908404,Yes
Delfzijl,Dz001,1,1688908404,Yes
Sliedrecht,sdt001,2,1688908404,Yes
Voorschoten,vst001,0,1688908404,Yes
Wijhe,wh001,0,1688908404,Yes
Maarssen,MAS001,,1666857726,Yes
Hillegom,hil001,0,1688908404,Yes
Castricum,cas002,9,1688908404,Yes
Hoofddorp,hfd001,39,1668505847,Yes
Rotterdam Lombardijen,rlb001,4,1688908404,No
Reuver,rv001,8,1688908404,Yes
Ede-Wageningen Zuidplein,ed002,23,1688908404,Yes
Wijchen,wc001,0,1688908404,Yes
Elst,est001,4,1688908404,Yes
Apeldoorn,apd001,303,1688908404,Yes
"Delft, Fietsenstalling",dt002,224,1688908404,Yes
Rijswijk,rsw002,21,1688908404,Yes
Appingedam,Apg001,2,1688908404,Yes
Middelburg,mdb001,21,1678295851,Yes
Rijswijk,rsw001,31,1675153509,Yes
