description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,2,1689883710,OV_FIETS,Yes
Brummen,bmn001,6,1689883710,OV_FIETS,Yes
Ermelo,eml001,5,1689883711,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1689883710,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1689883710,OV_FIETS,Yes
Lochem,lc001,3,1689883710,OV_FIETS,Yes
Bergen op Zoom,bgn002,23,1689883710,OV_FIETS,Yes
Oldenzaal,odz001,2,1689883710,OV_FIETS,Yes
Cuijk,ck001,2,1689883710,OV_FIETS,Yes
Veenendaal-De klomp,klp001,24,1689883710,OV_FIETS,Yes
Vroomshoop,vhp001,4,1689883710,OV_FIETS,Yes
Best,bet001,20,1689883711,OV_FIETS,No
Winterswijk,ww001,2,1689883710,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,19,1689883710,OV_FIETS,Yes
Boxtel - Kluis,btl004,5,1689883710,OV_FIETS,Yes
Zuidhorn,Zh001,7,1689883710,OV_FIETS,Yes
Houten Castellum,htnc001,37,1689883710,OV_FIETS,Yes
Voorhout,vh001,4,1689883710,OV_FIETS,Yes
Tilburg Reeshof,tbr001,1,1689883710,OV_FIETS,Yes
Harderwijk,hd001,44,1689883710,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,12,1689883711,OV_FIETS,Yes
Den Haag HS,gv001,20,1689883710,OV_FIETS,Yes
Heerhugowaard,hwd003,19,1689883710,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1689883710,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,19,1689883710,OV_FIETS,Yes
Uden,Ow002,8,1689883710,OV_FIETS,Yes
Deventer,dv001,114,1689883710,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,63,1689883711,OV_FIETS,No
Helmond Brandevoort,hmbv001,4,1689883710,OV_FIETS,Yes
Den Helder Zuid,hdrz001,6,1689883710,OV_FIETS,Yes
Castricum,cas002,36,1689883710,OV_FIETS,Yes
Sneek,sk001,3,1689883710,OV_FIETS,Yes
Geldrop,Gp001,3,1689883710,OV_FIETS,Yes
Oudenbosch,odb001,4,1689883710,OV_FIETS,Yes
