description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,2,1688814381,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688814381,Yes
Ermelo,eml001,1,1688814381,Unknown
Ravenstein,Rvs001,6,1688814381,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688814381,Yes
Schagen,sgn001,2,1688814381,Yes
Oldenzaal,odz001,4,1688814381,Yes
Cuijk,ck001,17,1688814381,Yes
Goes,gs003,4,1688814381,Yes
Vroomshoop,vhp001,4,1688814381,Yes
Best,bet001,14,1688814381,No
Winterswijk,ww001,0,1688814381,Yes
Amsterdam Bijlmer ArenA,asb003,1,1688814381,Yes
Utrecht Centraal Jaarbeursplein,ut016,305,1688814381,Yes
Zuidhorn,Zh001,7,1688814381,Yes
Soestdijk,sd001,1,1688814381,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,0,1688814381,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,24,1688814381,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,13,1688814381,Yes
Maarheeze,mz001,1,1688814381,Yes
Den Haag HS,gv001,0,1688814381,Yes
Heerhugowaard,hwd003,8,1688814381,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,11,1688814381,Yes
Deventer Boerhavelaan,dv003,17,1688814381,Yes
Uden,Ow002,8,1688814381,Yes
Deventer,dv001,6,1688814381,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,2,1688814381,Yes
Den Helder Zuid,hdrz001,0,1688814381,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,18,1688814381,Yes
Sneek,sk001,1,1688814381,Yes
Geldrop,Gp001,1,1688814381,Yes
Oudenbosch,odb001,1,1688814381,Yes
Anna Paulowna,ana001,1,1688814381,Yes
Horst Sevenum,hrt001,1,1688814381,Yes
Amersfoort Schothorst,amfs001,19,1688814381,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,35,1688814381,Yes
OV-ebike Arnhem Centrum,ah003,3,1688814381,Yes
Gilze Rijen,gz001,5,1688814381,Yes
