description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,6,1714007210,OV_FIETS,Yes
Brummen,bmn001,3,1714007210,OV_FIETS,Yes
Ermelo,eml001,2,1714007210,OV_FIETS,Unknown
Ravenstein,Rvs001,3,1714007210,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,111,1714007210,OV_FIETS,No
Nijmegen Goffert,nmgo001,3,1714007210,OV_FIETS,Yes
Lochem,lc001,5,1714007210,OV_FIETS,Yes
Bergen op Zoom,bgn002,22,1714007210,OV_FIETS,No
Oldenzaal,odz001,3,1714007210,OV_FIETS,Yes
Cuijk,ck001,16,1714007210,OV_FIETS,Yes
Veenendaal-De klomp,klp001,18,1714007210,OV_FIETS,Yes
Vroomshoop,vhp001,4,1714007210,OV_FIETS,Yes
Best,bet001,23,1714007210,OV_FIETS,No
Winterswijk,ww001,6,1714007210,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,10,1714007210,OV_FIETS,Yes
Zuidhorn,Zh001,7,1714007210,OV_FIETS,Yes
Houten Castellum,htnc001,33,1714007210,OV_FIETS,No
Voorhout,vh001,0,1714007210,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1714007210,OV_FIETS,Yes
Harderwijk,hd001,48,1714007210,OV_FIETS,No
Utrecht P+R Westraven,ut007,14,1714007210,OV_FIETS,Yes
Den Haag HS,gv001,55,1714007210,OV_FIETS,No
Heerhugowaard,hwd003,30,1714007210,OV_FIETS,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,19,1714007210,OV_FIETS,No
Deventer Boerhavelaan,dv003,17,1714007210,OV_FIETS,Yes
Uden,Ow002,8,1714007210,OV_FIETS,Yes
Deventer,dv001,150,1714007210,OV_FIETS,No
"Leiden Centraal, Centrumzijde",ledn002,63,1714007210,OV_FIETS,No
