description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,1,1688659879,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,2,1688659879,Yes
Ermelo,eml001,0,1688659879,Unknown
Ravenstein,Rvs001,7,1688659879,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688659879,Yes
Schagen,sgn001,6,1688659879,Yes
Oldenzaal,odz001,3,1688659879,Yes
Cuijk,ck001,11,1688659879,Yes
Goes,gs003,15,1688659879,Yes
Vroomshoop,vhp001,4,1688659879,Yes
Best,bet001,19,1688659879,Yes
Winterswijk,ww001,5,1688659879,Yes
Amsterdam Bijlmer ArenA,asb003,4,1688659879,Yes
Utrecht Centraal Jaarbeursplein,ut016,255,1688659879,Yes
Zuidhorn,Zh001,8,1688659879,Yes
Soestdijk,sd001,2,1688659879,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,3,1688659879,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,24,1688659879,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,15,1688659879,Yes
Maarheeze,mz001,3,1688659879,Yes
Den Haag HS,gv001,7,1688659879,Yes
Heerhugowaard,hwd003,15,1688659879,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,8,1688659879,Yes
Deventer Boerhavelaan,dv003,20,1688659879,Yes
Uden,Ow002,8,1688659879,Yes
Deventer,dv001,62,1688659879,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,2,1688659879,Yes
Den Helder Zuid,hdrz001,4,1688659879,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,64,1688659879,Yes
Sneek,sk001,4,1688659879,Yes
Geldrop,Gp001,1,1688659879,Yes
Oudenbosch,odb001,2,1688659879,Yes
Anna Paulowna,ana001,2,1688659879,Yes
Horst Sevenum,hrt001,4,1688659879,Yes
Amersfoort Schothorst,amfs001,17,1688659879,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,30,1688659879,Yes
OV-ebike Arnhem Centrum,ah003,14,1688659879,Yes
Gilze Rijen,gz001,3,1688659879,Yes
Emmen,emn001,21,1688659879,No
Halfweg Zwanenburg,hwzb001,3,1688659879,Yes
Hoorn Kersenboogerd,hnk001,5,1688659879,Yes
Hoorn,hn001,14,1688659879,Yes
Rotterdam Kralingse Zoom,Rta003,14,1688659879,Yes
Rhenen,rhn001,0,1688659879,Yes
Rijssen,rsn001,5,1688659879,Yes
Venlo,vl001,42,1688659879,Yes
Ommen,omn001,0,1688659879,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,13,1688659879,Yes
Groningen Noord,Gnn001,0,1688659879,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688659879,Yes
Haarlem Spaarnwoude,hlms001,1,1688659879,Yes
Dordrecht,ddr001,26,1688659879,Yes
Soest Zuid,stz001,6,1688659879,Yes
Haren,HRN002,0,1688659879,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,15,1688659879,Yes
Utrecht P+R Westraven,ut007,6,1688659879,Yes
Maastricht Randwyck,mtr001,7,1688659879,Yes
Amsterdam Muiderpoort,asdm001,30,1688659879,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,2,1688659879,Yes
Meerssen,mes001,4,1688659879,Yes
Maassluis,mss001,9,1688659879,Yes
Weesp,wp001,40,1688659879,Yes
Weert,wt003,12,1688659879,Yes
Vierlingsbeek,vlb001,6,1688659879,Yes
Amsterdam Sloterdijk,ass001,43,1688659879,Yes
Gorinchem,gr001,3,1688659879,Yes
Rotterdam Alexander,rta001,0,1688659879,Yes
Valkenburg,vk001,5,1688659879,Yes
Almelo,aml002,15,1688659879,Yes
Bloemendaal,bll001,1,1688659879,Yes
Etten-Leur,etn001,2,1688659879,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,7,1688659879,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,3,1688659879,Yes
Doetinchem,dtc001,3,1688659879,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,1,1688659879,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,7,1688659879,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,2,1688659879,Yes
Zwolle,zl004,176,1688659879,Yes
Baarn,brn002,19,1688659879,Yes
Nijmegen,nm001,40,1688659879,Yes
Bovenkarspel-Grootebroek,bkg001,4,1688659879,Yes
Dieren,dr001,3,1688659879,Yes
Zeist,db002,21,1688659879,Yes
Driebergen-Zeist,db001,72,1688659879,Yes
Echt,ec001,8,1688659879,Yes
Lelystad Centrum,lls003,12,1688659879,Yes
Middelburg,mdb002,11,1688659879,Yes
Raalte,rat001,4,1688659879,Yes
Dalfsen,dl001,4,1688659879,Yes
Rotterdam Slinge,rtd904,6,1688659879,Yes
Boxmeer,Bmr001,13,1688659879,Yes
Pijnacker,rtd906,3,1688659879,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,5,1688659879,Unknown
Voorhout,vh001,3,1688659879,Yes
Maastricht Noord,mtn001,6,1688659879,Yes
Doetinchem de Huet,dtch001,5,1688659879,Yes
Delden,ddn001,4,1688659879,Yes
Muiden P&R,wp901,4,1688659879,Yes
't Harde,Hde001,4,1688659879,Yes
Hengelo Gezondheidspark,hglg001,5,1688659879,Yes
Bodegraven,bdg001,4,1688659879,Yes
Utrecht Overvecht,uto001,3,1688659879,Yes
Hilversum Sportpark ,hvsp001,4,1688659879,Yes
Delft Zuid,dtz001,,1688659879,Yes
Vught,Vg001,1,1688659879,Yes
Amsterdam Zuid Zuidplein,asdz001,19,1688659879,Yes
Heemskerk,hk001,1,1688659879,Yes
Amsterdam Zuid Mahlerplein,asdz003,56,1688659879,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688659879,Yes
Utrecht Zuilen,utzl001,6,1688659879,Yes
Alphen aan den Rijn,apn001,46,1688659879,Yes
Rotterdam Blaak,rtb001,6,1688659879,Yes
Vriezenveen,vz001,3,1688659879,Yes
Zwijndrecht,zwd003,29,1688659879,Yes
