description,locationCode,rentalBikes,fetchTime,type,open
Utrecht Terwijde,utt001,2,1714650862,OV_FIETS,Yes
Brummen,bmn001,4,1714650862,OV_FIETS,Yes
Ermelo,eml001,0,1714650862,OV_FIETS,Unknown
Ravenstein,Rvs001,6,1714650862,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,57,1714650862,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1714650862,OV_FIETS,Yes
Lochem,lc001,0,1714650862,OV_FIETS,Yes
Bergen op Zoom,bgn002,0,1714650862,OV_FIETS,Yes
Oldenzaal,odz001,0,1714650862,OV_FIETS,Yes
Cuijk,ck001,15,1714650862,OV_FIETS,Yes
Veenendaal-De klomp,klp001,0,1714650862,OV_FIETS,Yes
Vroomshoop,vhp001,3,1714650862,OV_FIETS,Yes
Best,bet001,6,1714650862,OV_FIETS,Yes
Winterswijk,ww001,2,1714650862,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,0,1695282760,OV_FIETS,Yes
Boxtel - Kluis,btl004,7,1714650862,OV_FIETS,Yes
Zuidhorn,Zh001,6,1714650862,OV_FIETS,Yes
Houten Castellum,htnc001,35,1714650862,OV_FIETS,Yes
Voorhout,vh001,2,1714650862,OV_FIETS,Yes
Tilburg Reeshof,tbr001,3,1714650862,OV_FIETS,Yes
Harderwijk,hd001,19,1714650862,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,13,1714650862,OV_FIETS,Yes
Den Haag HS,gv001,3,1714650862,OV_FIETS,Yes
Heerhugowaard,hwd003,10,1714650862,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,1,1714650862,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1714650862,OV_FIETS,Yes
Uden,Ow002,8,1714650862,OV_FIETS,Yes
Deventer,dv001,61,1714650862,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,0,1714650862,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,4,1714650862,OV_FIETS,Yes
Den Helder Zuid,hdrz001,0,1714650862,OV_FIETS,Yes
Castricum,cas002,1,1714650862,OV_FIETS,Yes
Sneek,sk001,5,1714650862,OV_FIETS,Yes
Geldrop,Gp001,11,1714650862,OV_FIETS,Yes
Oudenbosch,odb001,1,1714650862,OV_FIETS,Yes
