description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,3,1688764026,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1688764026,Yes
Ermelo,eml001,3,1688764026,Unknown
Ravenstein,Rvs001,6,1688764026,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688764026,Yes
Schagen,sgn001,0,1688764026,Yes
Oldenzaal,odz001,4,1688764026,Yes
Cuijk,ck001,17,1688764026,Yes
Goes,gs003,16,1688764026,Yes
Vroomshoop,vhp001,4,1688764026,Yes
Best,bet001,18,1688764026,No
Winterswijk,ww001,0,1688764026,Yes
Amsterdam Bijlmer ArenA,asb003,16,1688764026,Yes
Utrecht Centraal Jaarbeursplein,ut016,189,1688764026,Yes
Zuidhorn,Zh001,8,1688764026,Yes
Soestdijk,sd001,2,1688764026,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,0,1688764026,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,16,1688764026,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,9,1688764026,Yes
Maarheeze,mz001,2,1688764026,Yes
Den Haag HS,gv001,14,1688764026,Yes
Heerhugowaard,hwd003,20,1688764026,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,2,1688764026,Yes
Deventer Boerhavelaan,dv003,16,1688764026,Yes
Uden,Ow002,8,1688764026,Yes
Deventer,dv001,32,1688764026,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688764026,Yes
Den Helder Zuid,hdrz001,4,1688764026,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,41,1688764026,Yes
Sneek,sk001,0,1688764026,Yes
Geldrop,Gp001,2,1688764026,Yes
Oudenbosch,odb001,3,1688764026,Yes
Anna Paulowna,ana001,1,1688764026,Yes
Horst Sevenum,hrt001,0,1688764026,Yes
Amersfoort Schothorst,amfs001,26,1688764026,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,46,1688764026,Yes
OV-ebike Arnhem Centrum,ah003,4,1688764026,Yes
Gilze Rijen,gz001,7,1688764026,Yes
Emmen,emn001,20,1688764026,No
Halfweg Zwanenburg,hwzb001,4,1688764026,Yes
Hoorn Kersenboogerd,hnk001,8,1688764026,Yes
Hoorn,hn001,14,1688764026,Yes
Rotterdam Kralingse Zoom,Rta003,12,1688764026,Yes
Rhenen,rhn001,1,1688764026,Yes
Rijssen,rsn001,7,1688764026,Yes
Venlo,vl001,46,1688764026,Yes
Ommen,omn001,0,1688764026,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,3,1688764026,Yes
Groningen Noord,Gnn001,0,1688764026,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,2,1688764026,Yes
Haarlem Spaarnwoude,hlms001,1,1688764026,Yes
Dordrecht,ddr001,10,1688764026,Yes
Soest Zuid,stz001,3,1688764026,Yes
Haren,HRN002,1,1688764026,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1688764026,Yes
Utrecht P+R Westraven,ut007,8,1688764026,Yes
Maastricht Randwyck,mtr001,3,1688764026,Yes
Amsterdam Muiderpoort,asdm001,4,1688764026,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,1,1688764026,Yes
Meerssen,mes001,2,1688764026,Yes
Maassluis,mss001,10,1688764026,Yes
Weesp,wp001,37,1688764026,Yes
Weert,wt003,9,1688764026,Yes
Vierlingsbeek,vlb001,6,1688764026,Yes
Amsterdam Sloterdijk,ass001,16,1688764026,Yes
Gorinchem,gr001,0,1688764026,Yes
Rotterdam Alexander,rta001,1,1688764026,Yes
Valkenburg,vk001,2,1688764026,Yes
Almelo,aml002,0,1688764026,Yes
Bloemendaal,bll001,4,1688764026,Yes
Etten-Leur,etn001,3,1688764026,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,13,1688764026,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,0,1688764026,Yes
Doetinchem,dtc001,2,1688764026,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,6,1688764026,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,4,1688764026,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,7,1688764026,Yes
Zwolle,zl004,178,1688764026,Yes
Baarn,brn002,8,1688764026,Yes
Nijmegen,nm001,57,1688764026,Yes
Bovenkarspel-Grootebroek,bkg001,3,1688764026,Yes
Dieren,dr001,0,1688764026,Yes
Zeist,db002,16,1688764026,Yes
Driebergen-Zeist,db001,104,1688764026,Yes
Echt,ec001,6,1688764026,Yes
Lelystad Centrum,lls003,3,1688764026,Yes
Middelburg,mdb002,3,1688764026,Yes
Raalte,rat001,3,1688764026,Yes
Dalfsen,dl001,1,1688764026,Yes
Rotterdam Slinge,rtd904,4,1688764026,Yes
Boxmeer,Bmr001,13,1688764026,Yes
Pijnacker,rtd906,3,1688764026,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,2,1688764026,Unknown
Voorhout,vh001,1,1688764026,Yes
Maastricht Noord,mtn001,7,1688764026,Yes
Doetinchem de Huet,dtch001,5,1688764026,Yes
Delden,ddn001,2,1688764026,Yes
Muiden P&R,wp901,7,1688764026,Yes
't Harde,Hde001,3,1688764026,Yes
Hengelo Gezondheidspark,hglg001,4,1688764026,Yes
Bodegraven,bdg001,2,1688764026,Yes
Utrecht Overvecht,uto001,1,1688764026,Yes
Hilversum Sportpark ,hvsp001,12,1688764026,No
Delft Zuid,dtz001,,1688764026,Yes
Vught,Vg001,1,1688764026,Yes
Amsterdam Zuid Zuidplein,asdz001,27,1688764026,Yes
Heemskerk,hk001,7,1688764026,Yes
Amsterdam Zuid Mahlerplein,asdz003,23,1688764026,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688764026,Yes
Utrecht Zuilen,utzl001,1,1688764026,Yes
Alphen aan den Rijn,apn001,25,1688764026,Yes
Rotterdam Blaak,rtb001,2,1688764026,No
Vriezenveen,vz001,4,1688764026,Yes
Zwijndrecht,zwd003,24,1688764026,Yes
OV-ebike Driebergen-Zeist,db003,22,1688764026,Yes
Eindhoven Noordzijde,ehv003,2,1688764026,No
Eindhoven Zuidzijde (centrum),ehv002,42,1688764026,Yes
Winschoten,ws001,2,1688764026,Yes
Veghel,Btl003,6,1688764026,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
Naarden-Bussum,ndb003,35,1688764026,Yes
Woerden,wd001,2,1688764026,Yes
s-Hertogenbosch,ht001,113,1688764026,Yes
Baarn,brn001,,1666857504,Yes
Overveen,ovn001,2,1688764026,Yes
Waalwijk,ht002,5,1688764026,Yes
Maarssen,mas003,15,1688764026,Yes
Kerkrade Centrum,krd001,3,1688764026,Yes
Venray,vry001,18,1688764026,Yes
Eindhoven Strijp-S,ehb001,1,1683629913,Yes
Veenendaal West,vndw001,7,1688764026,Yes
Aalten,atn001,6,1688764026,Yes
Haarlem Fiets Inn,hlm002,84,1688764026,Yes
Bilthoven,bhv002,17,1688764026,Yes
Purmerend,pmr001,4,1688764026,Yes
Bilthoven,bhv001,,1666857504,Yes
Hardenberg,hdb001,0,1688764026,Yes
Beverwijk,bv002,39,1688764026,Yes
Boxtel,btl001,14,1688764026,No
