description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,1,1689066562,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1689066562,Yes
Ermelo,eml001,0,1689066562,Unknown
Ravenstein,Rvs001,7,1689066562,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,3,1689066562,Yes
Schagen,sgn001,15,1689066562,Yes
Oldenzaal,odz001,1,1689066562,Yes
Cuijk,ck001,9,1689066562,Yes
Goes,gs003,2,1689066562,Yes
Vroomshoop,vhp001,4,1689066562,Yes
Best,bet001,0,1689066562,Yes
Winterswijk,ww001,3,1689066562,Yes
Amsterdam Bijlmer ArenA,asb003,19,1689066562,Yes
Utrecht Centraal Jaarbeursplein,ut016,7,1689066562,Yes
Zuidhorn,Zh001,7,1689066562,Yes
Soestdijk,sd001,0,1689066562,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,3,1689066562,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,18,1689066562,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,2,1689066562,Yes
Maarheeze,mz001,0,1689066562,Yes
Den Haag HS,gv001,3,1689066562,Yes
Heerhugowaard,hwd003,5,1689066562,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,5,1689066562,Yes
Deventer Boerhavelaan,dv003,20,1689066562,Yes
Uden,Ow002,7,1689066562,Yes
Deventer,dv001,48,1689066562,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1689066562,Yes
Den Helder Zuid,hdrz001,1,1689066562,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,14,1689066562,Yes
Sneek,sk001,2,1689066562,Yes
Geldrop,Gp001,0,1689066562,Yes
Oudenbosch,odb001,1,1689066562,Yes
Anna Paulowna,ana001,3,1689066562,Yes
Horst Sevenum,hrt001,0,1689066562,Yes
Amersfoort Schothorst,amfs001,1,1689066562,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,23,1689066562,Yes
OV-ebike Arnhem Centrum,ah003,0,1689066562,Yes
Gilze Rijen,gz001,4,1689066562,Yes
Emmen,emn001,16,1689066562,Yes
Halfweg Zwanenburg,hwzb001,0,1689066562,Yes
Hoorn Kersenboogerd,hnk001,5,1689066562,Yes
Hoorn,hn001,8,1689066562,Yes
Rotterdam Kralingse Zoom,Rta003,8,1689066562,Yes
Rhenen,rhn001,2,1689066562,Yes
Rijssen,rsn001,4,1689066562,Yes
Venlo,vl001,24,1689066562,Yes
Ommen,omn001,2,1689066562,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,5,1689066562,Yes
Groningen Noord,Gnn001,3,1689066562,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1689066562,Yes
Haarlem Spaarnwoude,hlms001,1,1689066562,Yes
Dordrecht,ddr001,2,1689066562,Yes
Soest Zuid,stz001,1,1689066562,Yes
Haren,HRN002,0,1689066562,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,14,1689066562,Yes
Utrecht P+R Westraven,ut007,13,1689066562,Yes
Maastricht Randwyck,mtr001,1,1689066562,Yes
Amsterdam Muiderpoort,asdm001,4,1689066562,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,3,1689066562,Yes
Meerssen,mes001,4,1689066562,Yes
Maassluis,mss001,10,1689066562,Yes
Weesp,wp001,1,1689066562,Yes
Weert,wt003,1,1689066562,Yes
Vierlingsbeek,vlb001,3,1689066562,Yes
Amsterdam Sloterdijk,ass001,0,1689066562,Yes
Gorinchem,gr001,1,1689066562,Yes
Rotterdam Alexander,rta001,2,1689066562,Yes
Valkenburg,vk001,0,1689066562,Yes
Almelo,aml002,0,1689066562,Yes
Bloemendaal,bll001,2,1689066562,Yes
Etten-Leur,etn001,0,1689066562,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,5,1689066562,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,2,1689066562,Yes
Doetinchem,dtc001,0,1689066562,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,1,1689066562,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,8,1689066562,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,6,1689066562,Yes
Zwolle,zl004,6,1689066562,Yes
Baarn,brn002,0,1689066562,Yes
Nijmegen,nm001,53,1689066562,Yes
Bovenkarspel-Grootebroek,bkg001,4,1689066562,Yes
Dieren,dr001,1,1689066562,Yes
Zeist,db002,19,1689066562,Yes
Driebergen-Zeist,db001,27,1689066562,Yes
Echt,ec001,3,1689066562,Yes
Lelystad Centrum,lls003,0,1689066562,Yes
Middelburg,mdb002,14,1689066562,Yes
Raalte,rat001,0,1689066562,Yes
Dalfsen,dl001,1,1689066562,Yes
Rotterdam Slinge,rtd904,1,1689066562,Yes
Boxmeer,Bmr001,8,1689066562,Yes
Pijnacker,rtd906,2,1689066562,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,0,1689066562,Unknown
Voorhout,vh001,2,1689066562,Yes
Maastricht Noord,mtn001,7,1689066562,Yes
Doetinchem de Huet,dtch001,0,1689066562,Yes
Delden,ddn001,1,1689066562,Yes
Muiden P&R,wp901,8,1689066562,Yes
't Harde,Hde001,1,1689066562,Yes
Hengelo Gezondheidspark,hglg001,3,1689066562,Yes
Bodegraven,bdg001,3,1689066562,Yes
Utrecht Overvecht,uto001,12,1689066562,Yes
Hilversum Sportpark ,hvsp001,10,1689066562,Yes
Delft Zuid,dtz001,,1689066562,Yes
Vught,Vg001,0,1689066562,Yes
Amsterdam Zuid Zuidplein,asdz001,2,1689066562,Yes
Heemskerk,hk001,6,1689066562,Yes
Amsterdam Zuid Mahlerplein,asdz003,0,1689066562,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1689066562,Yes
Utrecht Zuilen,utzl001,0,1689066562,Yes
Alphen aan den Rijn,apn001,48,1689066562,Yes
Rotterdam Blaak,rtb001,4,1689066562,Yes
Vriezenveen,vz001,4,1689066562,Yes
Zwijndrecht,zwd003,25,1689066562,Yes
OV-ebike Driebergen-Zeist,db003,15,1689066562,Yes
Eindhoven Noordzijde,ehv003,0,1689066562,Yes
Eindhoven Zuidzijde (centrum),ehv002,0,1689066562,Yes
Winschoten,ws001,3,1689066562,Yes
Veghel,Btl003,6,1689066562,Yes
Naarden-Bussum,ndb002,44,1674039176,Yes
