description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688890197,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,4,1688890197,Yes
Ermelo,eml001,1,1688890197,Unknown
Ravenstein,Rvs001,7,1688890197,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,5,1688890197,Yes
Schagen,sgn001,3,1688890197,Yes
Oldenzaal,odz001,1,1688890197,Yes
Cuijk,ck001,13,1688890197,Yes
Goes,gs003,10,1688890197,Yes
Vroomshoop,vhp001,4,1688890197,Yes
Best,bet001,18,1688890197,No
Winterswijk,ww001,0,1688890197,Yes
Amsterdam Bijlmer ArenA,asb003,15,1688890197,Yes
Utrecht Centraal Jaarbeursplein,ut016,316,1688890197,Yes
Zuidhorn,Zh001,7,1688890197,Yes
Soestdijk,sd001,2,1688890197,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688890197,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,34,1688890197,Yes
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,5,1688890197,Yes
Maarheeze,mz001,3,1688890197,Yes
Den Haag HS,gv001,27,1688890197,Yes
Heerhugowaard,hwd003,13,1688890197,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,7,1688890197,Yes
Deventer Boerhavelaan,dv003,16,1688890197,Yes
Uden,Ow002,6,1688890197,Yes
Deventer,dv001,27,1688890197,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,3,1688890197,Yes
Den Helder Zuid,hdrz001,3,1688890197,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,120,1688890197,Yes
Sneek,sk001,0,1688890197,Yes
Geldrop,Gp001,2,1688890197,Yes
Oudenbosch,odb001,2,1688890197,Yes
Anna Paulowna,ana001,1,1688890197,Yes
Horst Sevenum,hrt001,0,1688890197,Yes
Amersfoort Schothorst,amfs001,19,1688890197,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,45,1688890197,Yes
OV-ebike Arnhem Centrum,ah003,6,1688890197,Yes
Gilze Rijen,gz001,6,1688890197,Yes
Emmen,emn001,20,1688890197,No
Halfweg Zwanenburg,hwzb001,5,1688890197,Yes
Hoorn Kersenboogerd,hnk001,3,1688890197,Yes
Hoorn,hn001,39,1688890197,Yes
Rotterdam Kralingse Zoom,Rta003,12,1688890197,Yes
Rhenen,rhn001,1,1688890197,Yes
Rijssen,rsn001,4,1688890197,Yes
Venlo,vl001,40,1688890197,Yes
Ommen,omn001,3,1688890197,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,11,1688890197,Yes
Groningen Noord,Gnn001,1,1688890197,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,1,1688890197,Yes
Haarlem Spaarnwoude,hlms001,1,1688890197,Yes
Dordrecht,ddr001,16,1688890197,Yes
Soest Zuid,stz001,4,1688890197,Yes
Haren,HRN002,0,1688890197,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,13,1688890197,Yes
Utrecht P+R Westraven,ut007,9,1688890197,Yes
Maastricht Randwyck,mtr001,4,1688890197,Yes
Amsterdam Muiderpoort,asdm001,11,1688890197,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,4,1688890197,Yes
Meerssen,mes001,2,1688890197,Yes
Maassluis,mss001,10,1688890197,Yes
