description,locationCode,rentalBikes,fetchTime,open
Utrecht Terwijde,utt001,4,1688789425,Yes
Eindhoven Noordzijde,,86,1665662115,Yes
Brummen,bmn001,5,1688789425,Yes
Ermelo,eml001,3,1688789425,Unknown
Ravenstein,Rvs001,6,1688789425,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR001,54,1684854854,Yes
Bergen op Zoom,bgn001,19,1678694969,Yes
Lochem,lc001,4,1688789425,Yes
Schagen,sgn001,0,1688789425,Yes
Oldenzaal,odz001,4,1688789425,Yes
Cuijk,ck001,17,1688789425,Yes
Goes,gs003,16,1688789425,Yes
Vroomshoop,vhp001,4,1688789425,Yes
Best,bet001,16,1688789425,No
Winterswijk,ww001,1,1688789425,Yes
Amsterdam Bijlmer ArenA,asb003,19,1688789425,Yes
Utrecht Centraal Jaarbeursplein,ut016,367,1688789425,Yes
Zuidhorn,Zh001,8,1688789425,Yes
Soestdijk,sd001,2,1688789425,Yes
Utrecht Vaartsche Rijn Oosterkade,ut019,23,1683629913,Yes
Utrecht Janskerkhof,ut018,2,1688789425,Yes
Utrecht Vredenburg,ut006,29,1677604114,Yes
Harderwijk,hd001,19,1688789425,No
Zwijndrecht,zwd002,28,1675240492,Yes
Hengelo,hgl002,13,1688789425,Yes
Maarheeze,mz001,3,1688789425,Yes
Den Haag HS,gv001,37,1688789425,Yes
Heerhugowaard,hwd003,19,1688789425,No
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,4,1688789425,Yes
Deventer Boerhavelaan,dv003,17,1688789425,Yes
Uden,Ow002,8,1688789425,Yes
Deventer,dv001,45,1688789425,Yes
Steenwijk,swk001,10,1671526428,Yes
Helmond Brandevoort,hmbv001,0,1688789425,Yes
Den Helder Zuid,hdrz001,4,1688789425,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,136,1688789425,Yes
Sneek,sk001,0,1688789425,Yes
Geldrop,Gp001,2,1688789425,Yes
Oudenbosch,odb001,3,1688789425,Yes
Anna Paulowna,ana001,1,1688789425,Yes
Horst Sevenum,hrt001,1,1688789425,Yes
Amersfoort Schothorst,amfs001,26,1688789425,Yes
Roosendaal,rsd003,47,1678695411,Yes
Roosendaal,rsd002,42,1688789425,No
OV-ebike Arnhem Centrum,ah003,4,1688789425,Yes
Gilze Rijen,gz001,7,1688789425,Yes
Emmen,emn001,20,1688789425,No
Halfweg Zwanenburg,hwzb001,5,1688789425,Yes
Hoorn Kersenboogerd,hnk001,8,1688789425,Yes
Hoorn,hn001,14,1688789425,Yes
Rotterdam Kralingse Zoom,Rta003,12,1688789425,Yes
Rhenen,rhn001,0,1688789425,Yes
Rijssen,rsn001,7,1688789425,Yes
Venlo,vl001,47,1688789425,Yes
Ommen,omn001,0,1688789425,Yes
Culemborg,cl002,13,1677764847,Yes
Culemborg,cl003,12,1688789425,No
Groningen Noord,Gnn001,1,1688789425,Yes
Culemborg,cl001,,1638967434,Yes
Voorburg,vb001,28,1675153509,Yes
Eindhoven Strijp-S,ehs001,0,1688789425,Yes
Haarlem Spaarnwoude,hlms001,2,1688789425,Yes
Dordrecht,ddr001,21,1688789425,Yes
Soest Zuid,stz001,3,1688789425,Yes
Haren,HRN002,3,1688789425,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,19,1688789425,Yes
Utrecht P+R Westraven,ut007,8,1688789425,Yes
Maastricht Randwyck,mtr001,3,1688789425,Yes
Amsterdam Muiderpoort,asdm001,11,1688789425,Yes
Castricum,cas001,54,1667467212,Yes
Wolfheze,wf001,1,1688789425,Yes
Meerssen,mes001,2,1688789425,Yes
Maassluis,mss001,10,1688789425,No
Weesp,wp001,39,1688789425,No
Weert,wt003,8,1688789425,No
Vierlingsbeek,vlb001,5,1688789425,Yes
Amsterdam Sloterdijk,ass001,68,1688789425,Yes
Gorinchem,gr001,0,1688789425,Yes
Rotterdam Alexander,rta001,1,1688789425,Yes
Valkenburg,vk001,2,1688789425,Yes
Almelo,aml002,0,1688789425,Yes
Bloemendaal,bll001,4,1688789425,Yes
Etten-Leur,etn001,3,1688789425,Yes
Almelo,aml001,19,1678718208,Yes
Heiloo,hlo001,10,1688789425,Yes
Utrecht Mariaplaats,ut014,14,1677604114,Yes
Purmerend Overwhere,pmo001,1,1688789425,Yes
Doetinchem,dtc001,4,1688789425,Yes
Lelystad Centrum,lls002,15,1666626240,Yes
Nijmegen Goffert,nmgo001,4,1688789425,Yes
Zandvoort Zilt-Bikes,zvt002,,1642524080,Yes
Zwolle Hanzeland/Zuidzijde,zl002,,1674641829,Yes
Holten,hon001,4,1688789425,Yes
Boskoop,bk001,3,1683629913,Yes
Breda Prinsenbeek,bdpb001,7,1688789425,Yes
Zwolle,zl004,222,1688789425,Yes
Baarn,brn002,24,1688789425,Yes
Nijmegen,nm001,65,1688789425,Yes
Bovenkarspel-Grootebroek,bkg001,3,1688789425,Yes
Dieren,dr001,0,1688789425,Yes
Zeist,db002,16,1688789425,Yes
Driebergen-Zeist,db001,116,1688789425,No
Echt,ec001,6,1688789425,Yes
Lelystad Centrum,lls003,2,1688789425,Yes
Middelburg,mdb002,2,1688789425,Yes
Raalte,rat001,5,1688789425,Yes
Dalfsen,dl001,2,1688789425,Yes
Rotterdam Slinge,rtd904,4,1688789425,Yes
Boxmeer,Bmr001,13,1688789425,Yes
Pijnacker,rtd906,3,1688789425,Yes
Veenendaal,vndc002,2,1659359068,Yes
Nunspeet,Ns001,2,1688789425,Unknown
Voorhout,vh001,1,1688789425,Yes
Maastricht Noord,mtn001,7,1688789425,Yes
Doetinchem de Huet,dtch001,5,1688789425,Yes
Delden,ddn001,2,1688789425,Yes
Muiden P&R,wp901,6,1688789425,Yes
't Harde,Hde001,6,1688789425,Yes
Hengelo Gezondheidspark,hglg001,4,1688789425,Yes
Bodegraven,bdg001,5,1688789425,Yes
Utrecht Overvecht,uto001,2,1688789425,Yes
Hilversum Sportpark ,hvsp001,12,1688789425,No
Delft Zuid,dtz001,,1688789425,Yes
Vught,Vg001,3,1688789425,Yes
Amsterdam Zuid Zuidplein,asdz001,87,1688789425,Yes
Heemskerk,hk001,7,1688789425,Yes
Amsterdam Zuid Mahlerplein,asdz003,48,1688789425,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1688789425,No
Utrecht Zuilen,utzl001,5,1688789425,Yes
Alphen aan den Rijn,apn001,39,1688789425,No
Rotterdam Blaak,rtb001,2,1688789425,No
